   PADA MARKERS	PADAH MARKERS
   tataḥ sa munis taṃ śaśaṃ puṇḍarīkāvasthitam ālokya vismitamanāḥ stutim	tatas sa muniH tam SaSam puNxarIka avasTitam Alokya vismita manAH stutim
   imāṃ pravyājahāra |	imAm pravyAjahAra |
   aho parārthapratipattidakṣiṇaṃ $ yaśonidheḥ karma tavedam adbhutam &	aho para arTa pratipatti dakziNam $ yaSaH niDeH karma tava idam adButam &
   acintyamāhātmyaviśeṣasaṃśrayo % mahāmatiḥ ko 'pi śaśāyate bhavān //	acintya mAhAtmya viSeza saMSrayaH % mahAmatiH kaH api SaSAyate BavAn //
   HJm_4.34 //	HJm_4.34 //
   ayaṃ pradīptaḥ kva samīrasārathiḥ $ kva cātra rājīvavanatvam īdṛśam &	ayam pradIptaH kva samIra sAraTiH $ kva ca atra rAjIva vana tvam IdRSam &
   mahātmanāṃ puṇyabalair adhiṣṭhito % viṣadrumo 'py oṣadhivṛkṣatām iyāt //	mahAtmanAm puNya balEH aDizWitaH % vizadrumaH api ozaDi vRkza tAm iyAt //
   HJm_4.35 //	HJm_4.35 //
   tataḥ sa mahātmā tasmāt puṇḍarīkād avatīrya praviṣṭaś ca tena saha muninā	tatas sa mahAtmA tasmAt puNxarIkAt avatIrya pravizwaH ca tena saha muninA
   parṇaśālām | viditabodhisattvavṛttāntena ca vismitamanasā maghavatā	parNa SAlAm | vidita boDisattva vRttAntena ca vismita manasA maGavatA
   samantād añjanācalanīlajaladharapaṭalapihitadinakaram	samantAt aQjana acala nIla jalaDara pawala pihita dinakaram
   aciraprabhāprakāśaparipiñjaradigantaram ambaratalam akāri |	acira praBA prakASa paripiQjara digantaram ambara talam akAri |
   tato vavuḥ pracalitavāriśīkarāḥ $ samantataḥ kuṭajabhidaḥ samīraṇāḥ &	tatas vavuH pracalita vAri SIkarAH $ samantataH kuwaja BidaH samIraNAH &
   virejire samuditapaṅktibhiḥ phalaiḥ % śukāśritā girisahakārapādapāḥ //	virejire samudita paFktiBiH PalEH % Suka ASritAH giri sahakAra pAdapAH //
   HJm_4.36 //	HJm_4.36 //
   samudgate madhukaraveṇunisvane $ mṛdaṅgavad dhvanati ca vārinirjhare &	samudgate maDukara veNu nisvane $ mRdaFga vat Dvanati ca vAri nirJare &
   nanarta khaṃ navajaladaṃ vilokayan % sthito girer upari mayūralāsakaḥ //	nanarta Kam nava jaladam vilokayan % sTitaH gireH upari mayUralAsakaH //
   HJm_4.37 //	HJm_4.37 //
   manoharaṃ dhanur avatatya vajriṇo $ nipātitasphuṭabahuśīkareṣavaḥ &	manoharam DanuH avatatya vajriNaH $ nipAtita sPuwa bahu SIkarezavaH &
   vitenire sphuradaciraprabhāsayaḥ % payodharāḥ kṣapitanidāghavidviṣaḥ //	vitenire sPurat acira praBAsayaH % payoDarAH kzapita nidAGa vidvizaH //
   HJm_4.38 //	HJm_4.38 //
   paribhramadbhramaranipātakopitaḥ $ samucchvasatprataruṇaketakāśritaḥ &	pariBramat Bramara nipAta kopitaH $ samucCvasat prataruNa ketaka ASritaH &
   śvasann ayovalayasarūpavigrahaḥ % punaḥ punaḥ phaṇam atanod bhujaṅgamaḥ //	Svasan ayovalaya sa rUpa vigrahaH % punar punar PaNam atanot BujaFgamaH //
   HJm_4.39 //	HJm_4.39 //
   dayitāvirahotsukotsukaiḥ $ pathikaiḥ śailapathadrumāśritaiḥ &	dayitA viraha utsuka utsukEH $ paTikEH SEla paTadruma ASritEH &
   pariśuśruvire 'lpayācināṃ % jaladhārāntaracāriṇāṃ giraḥ // HJm_4.40 //	pariSuSruvire alpa yAcinAm % jala DArA antara cAriNAm giraH // HJm_4.40 //
   dadṛśuḥ pathikāṅganāḥ sphurantīṃ $ taḍitaṃ vārimuci pravepitākṣyaḥ &	dadRSuH paTika aFganAH sPurantIm $ taxitam vA ari muci pravepita akzyaH &
   upari dviradasya vāyununnāṃ % dhvajabaddhām iva kauṅkumīṃ patākām //	upari dviradasya vAyu nunnAm % Dvaja badDAm iva kOFkumIm patAkAm //
   HJm_4.41 //	HJm_4.41 //
   śikhicandrakamiśrakāśavaṃśaṃ $ kvacid āvartaparibhramacchilīndhram &	SiKi candraka miSra kASa vaMSam $ kvacid Avarta pariBrama= SilInDram &
   abhavaj jalam āvilaṃ nadīnāṃ % taṭajambūphalapātabhinnaphenam // HJm_4.42	aBavat jalam Avilam nadInAm % tawa jambU Pala pAta Binna Penam // HJm_4.42
   jambūphalaiḥ śabalitāni sarittaṭāni $ paśyan bhuvaś ca	jambU PalEH SabalitAni sarit tawAni $ paSyan BuvaH ca
   mṛduśādvalaramyaśobhāḥ &	mRdu SAdvala ramya SoBAH &
   parṇoṭaje kvaṇati vārikaṇābhighātāt % tiṣṭhan saha pramumude sa muniḥ	parNa uwa je kvaNati vAri kaNa aBiGAtAt % tizWan saha pramumude sa muniH
   śaśena // HJm_4.43 //	SaSena // HJm_4.43 //
   papraccha tam athānena $ vyavasāyena bhūyasā &	papracCa tam aTa anena $ vyavasAyena BUyasA &
   sthānaṃ divyasukhākāṅkṣī % kim aindraṃ vijigīṣase // HJm_4.44 //	sTAnam divya suKa AkAFkzI % kim Endram vijigIzase // HJm_4.44 //
   ācacakṣe śaśas tasmai $ dhīracetās tapasvine &	Acacakze SaSaH tasmE $ DIra cetAH tapasvine &
   buddhatvam aham icchāmi % prāṇināṃ duḥkhaśāntaye // HJm_4.45 //	budDa tvam aham icCAmi % prANinAm duHKa SAntaye // HJm_4.45 //
   sa munis tam uvācātha $ yadā buddho bhaviṣyasi &	sa muniH tam uvAca aTa $ yadA budDaH Bavizyasi &
   tadā syāṃ tava śiṣyo 'haṃ % sa cāsmai pratyapadyata // HJm_4.46 //	tadA syAm tava SizyaH aham % sa ca asmE pratyapadyata // HJm_4.46 //
   tad evaṃ tiryaggato 'py asau bhagavān bodhisattvacaryāṃ caran prāṇair api	tat evam tiryak gataH api asO BagavAn boDisattva caryAm caran prANEH api
   paropakāraṃ kṛtavān iti buddhe bhagavati prasādaparāyaṇair bhavitavyam iti	para upakAram kRtavAn iti budDe Bagavati prasAda parAyaNEH Bavitavyam iti
   || śaśajātakaṃ caturtham ||	|| SaSa jAtakam caturTam ||
   5. Candraprabha	5. CandrapraBa
   ko vismayaṃ na nītaḥ śirasas tyāgena bodhisattvasya /*	kaH vismayam na nItaH SirasaH tyAgena boDisattvasya /*
   athavā phalānurūpāḥ prāyo mahatāṃ samārambhāḥ // HJm_5.1 //*	aTavA Pala anurUpAH prAyas mahatAm samAramBAH // HJm_5.1 //*
   tadyathānuśrūyate	tat yaTA anuSrUyate
   hutavahasakhabalasamudīritamahātaraṅgasya kṣīrodajaladher anukāriṇā	hutavaha saKa bala samudIrita mahA taraFgasya kzIroda jalaDeH anukAriNA
   himagirihāreṇābhyalaṃkṛtāyāḥ kauberyā digvadhvāḥ pramanasā pattralekheva	himagiri hAreNa aByalaMkRtAyAH kOberyAH diS vaDvAH pramanasA pattra leKA iva
   viśvakarmaṇā likhitā vividhajanasaṃbādhā	viSvakarmaNA liKitA viviDa jana saMbADA
   pavanavidhūyamānopavanakusumagandhādhivāsitadigantarālā sadā subhikṣatvāt	pavana viDUyamAna upavana kusuma ganDa aDivAsita diS antarAlA sadA suBikza tvAt 
   paripūrṇakoṣakoṣṭhāgārā śrīr iva nagararūpeṇāvasthitā bhadraśilā nāma	paripUrNa koza kozWAgArA SrIH iva nagara rUpeNa avasTitA BadraSilA nAma
   rājadhānī yeyam adhunā takṣaśileti khyātim āgatā | tasyāṃ ca	rAjaDAnI yA iyam aDunA takzaSilA iti KyAtim AgatA | tasyAm ca
   nītibhujabalaparājitānyarājasāmantaḥ samudra iva saritāṃ sarvasaṃpadām	nIti Buja bala parAjita anya rAja sAmantaH samudraH iva saritAm sarva saMpadAm
   āśrayaḥ sarvavidyānāṃ pātrabhūto bhūtānukampī	ASrayaH sarva vidyAnAm pAtra BUtaH BUta anukampI
   vimalavadanenduśobhāhrepitacandraprabhaś candraprabho nāma rājā babhūva |	vimala vadana indu SoBA hrepita candra praBaH candrapraBaH nAma rAjA baBUva |
   śriyam aripuranārīpadminīnāṃ harantī $ sakhijanakumudānāṃ hlādam	Sriyam ari pura nArI padminInAm harantI $ saKi jana kumudAnAm hlAdam
   utpādayantī &	utpAdayantI &
   niśi manujapatīndos tasya dehaprabhaiva % kṣapitatimirajālā dīpakāryaṃ	niSi manuja pati indoH tasya deha praBA eva % kzapita timira jAlA dIpa kAryam
   cakāra // HJm_5.2 //	cakAra // HJm_5.2 //
   tasya ca rājño lokottareyam akhilajanavismayakāriṇī pratijñābhūt |	tasya ca rAjQaH loka uttarA iyam aKila jana vismaya kAriNI pratijQA aBUt |
   yadi māṃ mṛgayeta kaścid arthī $ nayane prāṇanibandhanaṃ śiro vā &	yadi mAm mRgayeta kaScid arTI $ nayane prANa nibanDanam SiraH vA &
   bhavabhaṅgakaraṃ padaṃ yiyāsuḥ % praṇayacchedam ahaṃ na tasya kuryām //	Bava BaFga karam padam yiyAsuH % praNaya= Cedam aham na tasya kuryAm //
   HJm_5.3 //	HJm_5.3 //
   bodhisattvasya ca daśaśatavasor ivāruṇaḥ satatapuraḥsaro	boDisattvasya ca daSa Sata vasoH iva aruNaH satata puraHsaraH 
   'mātyagaṇapradhāno mahāprajño mahācandro nāmāmātyo babhūva |	amAtya gaNa praDAnaH mahA prajQaH mahAcandraH nAma amAtyaH baBUva |
   parasparaguṇālāpau $ parasparahitonmukhau &	paraspara guNa AlApO $ paraspara hita unmuKO &
   na kadācid abhūtāṃ tau % parasparaviyoginau // HJm_5.4 //	na kadAcid aBUtAm tO % paraspara viyoginO // HJm_5.4 //
   atha kadācin mahācandro rātrau nidrāvaśam upagato	aTa kadAcid mahA candraH rAtrO nidrA vaSam upagataH 
   dagdhapalāśarāśinīlaparuṣacchavibhir analajvālākalāpakapilakeśaśmaśrubhiḥ	dagDa palASa rASi nIla paruza= CaviBiH anala jvAlA kalApa kapila keSa SmaSruBiH
   kesarinakharakuṭilatīkṣṇakararuhaiḥ	kesari naKara kuwila tIkzNa kararuhEH
   salilādhmātagurujaladharabṛhatkukṣibhir ayaḥstambhapīvaratatabhujorubhiḥ	salila aDmAta guru jala Dara bRhat kukziBiH ayaH stamBa pIvara tata Buja UruBiH
   śaśikalākuṭiladaṃṣṭrāvibhaktasṛkkāntaiḥ	SaSi kalA kuwila daMzwrA viBakta sRk kAntEH
   sphuradaciraprabhāvijihmabhrūbhaṅgaiḥ	sPurat acira praBA vijihma BrU BaFgEH
   sarudhirapuruṣacarmāvacchāditakaupīnair yātudhānaiḥ svapne tasya nṛpater	sa ruDira puruza carma avacCAdita kOpInEH yAtuDAnEH svapne tasya nRpateH 
   apahriyamāṇaṃ vigalitacūḍāmaṇiṃ maulim apaśyat | prativibudhya ca	apahriyamANam vigalita cUxAmaNim mOlim apaSyat | prativibuDya ca
   vimanaska evam acintayat | aho kaṭuvipāko 'yaṃ mayā svapno dṛṣṭaḥ |	vimanaskaH evam acintayat | aho kawu vipAkaH ayam mayA svapnaH dRzwaH |
   svāminaś ca naḥ pratijñā śarīram api yācitenārthine mayā dātavyam iti |	svAminaH ca naH pratijQA SarIram api yAcitena arTine mayA dAtavyam iti |
   tad yāvat tasya nṛpater na kaścic chiro mṛgayate tāvad anekāni ratnamayāni	tat yAvat tasya nRpateH na kaScid SiraH mRgayate tAvat anekAni ratna mayAni
   śirāṃsi śilpibhiḥ kārayāmīti | tair eva kaṃcic chiroyācakaṃ bahir eva	SirAMsi SilpiBiH kArayAmi iti | tEH eva kaMcid SiraH yAcakam bahis eva
   pratipūjya visarjayiṣyāmīti |	pratipUjya visarjayizyAmi iti |
   bhūpālaḥ pṛthivīm enāṃ $ pālayan pālitendriyaḥ &	BUpAlaH pRTivIm enAm $ pAlayan pAlita indriyaH &
   kṛtātmā suciraṃ jīvañ % jīvayatv akhilaṃ janam // HJm_5.5 //	kRtAtmA su ciram jIvan % jIvayatu aKilam janam // HJm_5.5 //
   atha mahācandro 'mātyamukhyaḥ śirāṃsi ratnamayāni kārayitvā bahir eva	aTa mahA candraH amAtya muKyaH SirAMsi ratna mayAni kArayitvA bahis eva
   yācanakajanaṃ vicārayāmāsa kenārtha iti | tato gandhamādanaparvate	yAcanaka janam vicArayAmAsa kena arTaH iti | tatas ganDamAdana parvate
   vānarānūkamukhaḥ pariṇatanālikelavalkalaparuṣaviralakeśaśmaśrur	vAnara anUka muKaH pariNata nAli kela valkala paruza virala keSa SmaSruH 
   akṛtabhrūkuṭir api kṛtabhrūkuṭir iva dagdhasthūṇāsitakarkaśacchaviḥ	akRta BrU kuwiH api kRta BrU kuwiH iva dagDa sTUNa asita karkaSa= CaviH
   prasthitajalaukaḥkuṭilasthūlasirājālaviṣamajaṅghorubhujo bhujaga iva	prasTita jalOkaH kuwila sTUla sirA jAla vizama jaFGA Uru BujaH BujagaH iva
   prakṛtiraudro raudrākṣo nāma brāhmaṇaḥ prativasati sma | tasya cintā	prakRti rOdraH rOdrAkzaH nAma brAhmaNaH prativasati sma | tasya cintA
   samabhavat | candraprabhaḥ kila rājā sarvaṃdadas tad gacchāmi tāvat taṃ	samaBavat | candrapraBaH kila rAjA sarvaMdadaH tat gacCAmi tAvat tam
   rājānaṃ śiroyācanena vyarthapratijñaṃ kariṣyāmīti | kasya nāmāsti	rAjAnam SiraH yAcanena vyarTa pratijQam karizyAmi iti | kasya nAma asti
   śiraḥpradāne śaktir iti vicintya krameṇa bhadraśilām āyayau |	SiraH pradAne SaktiH iti vicintya krameNa BadraSilAm AyayO |
   vicacāla tataḥ sabhūdharā $ muhurāghūrṇitasāgarā dharā &	vicacAla tatas sa BUDarA $ muhur AGUrNita sAgarA DarA &
   sarito jalam uddhurāvilaṃ % calapāṭhīnavikampitāntaram // HJm_5.6 //	saritaH jalam udDura Avilam % cala pAWIna vikampita antaram // HJm_5.6 //
   na virejatur indubhāskarau $ rajasā dhūsaradarpaṇākṛtī &	na virejatuH indu BAskarO $ rajasA DUsara darpaNa AkRtI &
   abhavan kakubhaḥ samantato % malināḥ proṣitabhartṛkā iva // HJm_5.7 //	aBavan kakuBaH samantataH % malinAH prozita BartRkAH iva // HJm_5.7 //
   anṛtāv api śākhinām abhūt $ kusumaṃ pāṇḍupalāśakesaram &	anRtO api SAKinAm aBUt $ kusumam pANxu palASa kesaram &
   vavur uddhatapāṃsusaṃcayāḥ % śikhileśānugatā ivānilāḥ // HJm_5.8 //	vavuH udData pAMsu saMcayAH % SiKileSa anugatAH iva anilAH // HJm_5.8 //
   abhavat sacarācarā dharā $ malinakṣāmajanākulākulā &	aBavat sa carAcarAH DarA $ malina kzAma jana Akula AkulAH &
   kṣaṇadā paridhūmratārakā % śaśinīvāstasamīpam āgate // HJm_5.9 //	kzaNadA pariDUmra tArakA % SaSinI iva asta samIpam Agate // HJm_5.9 //
   vane 'śnatīnām api komalaṃ tṛṇaṃ $ kṣaṇād gavāṃ kṣīram agāt parikṣayam &	vane aSnatInAm api komalam tRNam $ kzaNAt gavAm kzIram agAt parikzayam &
   dhavitradhūto 'pi niveśitāṅgatir % makheṣu jajvāla na yajvanāṃ śikhī //	Davitra DUtaH api niveSita aFgatiH % maKezu jajvAla na yajvanAm SiKI //
   HJm_5.10 //	HJm_5.10 //
   atha vividhāny ajanyāni vilokya bhadraśilānivāsī janaḥ kim idam iti	aTa viviDAni ajanyAni vilokya BadraSilA nivAsI janaH kim idam iti
   samāśaṅkamānaḥ paryākulatām ājagāma | ye tu tatra nipuṇatarās te rājño	samASaFkamAnaH paryAkulatAm AjagAma | ye tu tatra nipuNatarAH te rAjQaH 
   vināśam āsannam utprekṣamāṇās tumulamanaso bhūtvā parasparam evam ūcuḥ |	vinASam Asannam utprekzamANAH tumula manasaH BUtvA parasparam evam UcuH |
   utpātajanitaṃ kṛcchraṃ $ mā bhūd asya mahībhujaḥ &	utpAta janitam kRcCram $ mA BUt asya mahIBujaH &
   yasyāśritya bhujacchāyāṃ % dehinaḥ śerate sukham // HJm_5.11 //	yasya ASritya Buja= CAyAm % dehinaH Serate suKam // HJm_5.11 //
   atha sāśrulocanā nagaradevatā mahācandrāyāmātyāya nivedayāmāsa | raudrākṣo	aTa sa aSru locanA nagara devatA mahA candrAya amAtyAya nivedayAmAsa | rOdrAkzaH 
   nāmāyaṃ brāhmaṇo 'sya rājñaḥ śiro yācitum āgatas tan nivāryatāṃ kenacid	nAma ayam brAhmaNaH asya rAjQaH SiraH yAcitum AgataH tat nivAryatAm kenacid 
   upāyeneti | athāmātyas tāni ratnamayāni śirāṃsy ānīya raudrākṣam uvāca |	upAyena iti | aTa amAtyaH tAni ratna mayAni SirAMsi AnIya rOdrAkzam uvAca |
   mahābrāhmaṇa yenārthas tad aham eva te pratipādayāmi | kiṃ bhavato rājñā	mahA brAhmaNa yena arTaH tat aham eva te pratipAdayAmi | kim BavataH rAjQA
   dṛṣṭena prayojanam iti ||	dRzwena prayojanam iti ||
   bhavati tanudhanād apīṣṭalābho $ yadi puruṣāt kim ato mahādhanena &	Bavati tanu DanAt api izwalABaH $ yadi puruzAt kim atas mahADanena &
   yadi gajapadamātrakhātatoyaṃ % harati tṛṣaṃ vada sāgareṇa ko 'rthaḥ //	yadi gaja pada mAtra KAta toyam % harati tRzam vada sAgareNa kaH arTaH //
   HJm_5.12 //	HJm_5.12 //
   brāhmaṇa uvāca |	brAhmaNaH uvAca |
   na sthūlakṣīradhārāḥ sitajaladarucaḥ prārthaye gāḥ savatsāḥ $	na sTUla kzIra DArAH sita jalada rucaH prArTaye gAH sa vatsAH $
   kiṃcitkarṇāvadhūtabhramadalinivahān naiva mattadvipendrān &	kiMcid karNa avaDUta Brama dali nivahAn na eva matta dvipa indrAn &
   nālaṃkārān prasannasphuṭakiraṇamaṇīn nāpi vāsoviśeṣān % yāce mūrdhānam	na alaMkArAn prasanna sPuwa kiraNa maNIn na api vAsaH viSezAn % yAce mUrDAnam
   asmād aham avanibhujaḥ sarvado 'yaṃ kileti // HJm_5.13 //	asmAt aham avani BujaH sarva daH ayam kila iti // HJm_5.13 //
   amātya uvāca |	amAtyaH uvAca |
   amūni te ratnamayāni sādho $ dadāmi bhaktipravaṇaḥ śirāṃsi &	amUni te ratna mayAni sADo $ dadAmi Bakti pravaNaH SirAMsi &
   na ced amībhis tava kṛtyam asti % madīyam adyaiva śiro gṛhāṇa // HJm_5.14	na ced amIBiH tava kRtyam asti % madIyam adya eva SiraH gRhANa // HJm_5.14
   svāmyarthaṃ bibhrataḥ prāṇān $ bhṛtyasya sthiracetasaḥ &	svAmi arTam biBrataH prANAn $ BRtyasya sTira cetasaH &
   taddhetoḥ sādhanībhūtās % te cen nanu kṛtārthatā // HJm_5.15 //	tad hetoH sADanIBUtAH % te ced nanu kRtArTa tA // HJm_5.15 //
   brāhmaṇa uvāca | kim anena punaruktena | abhicāruke karmaṇi	brAhmaNaH uvAca | kim anena punar uktena | aBicAruke karmaNi
   pṛthivīpatiśirasā mama prayojanam | atha candraprabho divyena cakṣuṣā taṃ	pRTivIpati SirasA mama prayojanam | aTa candrapraBaH divyena cakzuzA tam
   śiroyācanakaṃ bahir avasthitam ālokya priyasuhṛdam iva pratyudgamya tam	SiraH yAcanakam bahis avasTitam Alokya priya suhRdam iva pratyudgamya tam
   amātyamukhyam abhihitavān | alam alam arthinaḥ praṇayam upahatya |	amAtya muKyam aBihitavAn | alam alam arTinaH praNayam upahatya |
   saṃsārasāgarottaraṇāya setubhūtāḥ khalu bodhisattvānām arthinaḥ |	saMsAra sAgara uttaraNAya setu BUtAH Kalu boDisattvAnAm arTinaH |
   uttitīrṣor udanvantaṃ $ dūrapāraṃ duruttaram &	uttitIrzoH udanvantam $ dUra pAram duruttaram &
   yo bhinatti plavaṃ baddhaṃ % kathaṃ sa suhṛd ucyatām // HJm_5.16 //	yaH Binatti plavam badDam % kaTam sa suhRd ucyatAm // HJm_5.16 //
   tasmād dharmasahāyena $ puṃsā dharmānuvartinaḥ &	tasmAt Darma sahAyena $ puMsA Darma anuvartinaH &
   utsāha eva kartavyo % dharmavighno na yujyate // HJm_5.17 //	utsAhaH eva kartavyaH % Darma viGnaH na yujyate // HJm_5.17 //
   īdṛśo na bhaved arthī $ yadi mokṣasya kāraṇam &	IdRSaH na Bavet arTI $ yadi mokzasya kAraNam &
   bodhisattvasya pūryeta % dānapāramitā katham // HJm_5.18 //	boDisattvasya pUryeta % dAna pAramitA kaTam // HJm_5.18 //
   ity uktvā khaḍgam ākṛṣya $ brāhmaṇasyārpayan nṛpaḥ &	iti uktvA Kaxgam AkRzya $ brAhmaNasya arpayan nRpaH &
   mama cchindhi śiro vipra % proktavān iti cāvyathaḥ // HJm_5.19 //	mama cCinDi SiraH vipra % proktavAn iti ca avyaTaH // HJm_5.19 //
   kva brāhmaṇaḥ kva hṛdayaṃ karuṇāparokṣaṃ $ caṇḍālasaṃgatam ivāham anena	kva brAhmaNaH kva hRdayam karuNA aparokzam $ caNxAla saMgatam iva aham anena
   manye &	manye &
   yajñopavītam iti tasya ciraṃ vicintya % viprasya vakṣasi salajjam	yajQopavItam iti tasya ciram vicintya % viprasya vakzasi sa lajjam
   ivāvatasthe // HJm_5.20 //	iva avatasTe // HJm_5.20 //
   atha sa brāhmaṇa uvāca |	aTa sa brAhmaNaH uvAca |
   nāham amātyasuhṛdbandhujanaparivṛtasya bhavataḥ śaknomi śiraś chettum |	na aham amAtya suhRd banDu jana parivRtasya BavataH Saknomi SiraH Cettum |
   ekākī bhavān bhavitum arhatīti | tataḥ sa rājā saśapathaṃ vinivartya taṃ	ekAkI BavAn Bavitum arhati iti | tatas sa rAjA sa SapaTam vinivartya tam
   bāṣpasalilapariplutākṣaṃ janasamūhaṃ tena nistriṃśapāṇinā	bAzpa salila paripluta akzam jana samUham tena nistriMSa pANinA
   brāhmaṇenānugamyamāno ratnagarbhaṃ nāmodyānam agamat | atha mahācandro	brAhmaNena anugamyamAnaH ratnagarBam nAma udyAnam agamat | aTa mahA candraH 
   'mātya iti paridevanāparidīnākṣaram uvāca |	amAtyaH iti paridevanA paridIna akzaram uvAca |
   apagataśirasaṃ nirīkṣituṃ $ manujapatiṃ bata ko 'dya śakṣyati &	apagata Sirasam nirIkzitum $ manuja patim bata kaH adya Sakzyati &
   upahatayajamānasatkriyaṃ % kratum iva puṇyajanair upaplutam // HJm_5.21 //	upahata yajamAna satkriyam % kratum iva puNya janEH upaplutam // HJm_5.21 //
   idam avanibhujā vinādhunā $ puram atidīnajanaṃ na bhāsyati &	idam avani BujA vinA aDunA $ puram ati dIna janam na BAsyati &
   bhramadalikulasaṃkulaṃ gajaiḥ % salilam ivoddhṛtaphullapuṣkaram //	Bramat ali kula saMkulam gajEH % salilam iva udDRta Pulla puzkaram //
   HJm_5.22 //	HJm_5.22 //
   tad yāvad asya nṛpater na śṛṇomi mṛtyuṃ $ prāṇān ahaṃ prathamam eva jahāmi	tat yAvat asya nRpateH na SRNomi mRtyum $ prANAn aham praTamam eva jahAmi
   tāvat &	tAvat &
   evaṃ vicintya sa samādhibalena dhīmān % svāyaṃbhuvīṃ gatim agāt svatanuṃ	evam vicintya sa samADi balena DImAn % svAyaMBuvIm gatim agAt sva tanum
   vihāya // HJm_5.23 //	vihAya // HJm_5.23 //
   dhanyaḥ sa eva puruṣaḥ samavāpya saukhyaṃ $ vṛttaṃ prakāśya	DanyaH saH eva puruzaH samavApya sOKyam $ vRttam prakASya
   jagatīndumarīciśubhram &	jagati indu marI ci SuBram &
   prāptām avekṣya suhṛdāṃ mahatīṃ vipattiṃ % prāpnoti yaḥ prathamam eva	prAptAm avekzya suhRdAm mahatIm vipattim % prApnoti yaH praTamam eva
   śarīrabhaṅgam // HJm_5.24 //	SarIra BaFgam // HJm_5.24 //
   atha ratnagarbham ākrīḍaṃ praviṣṭe rājani mahān ākrandaśabdo 'ntaḥpure	aTa ratna garBam AkrIxam pravizwe rAjani mahAn Akranda SabdaH antaHpure
   samabhūt | praviśya ca tad udyānaṃ sa brāhmaṇas taṃ rājānam avocat | evam	samaBUt | praviSya ca tat udyAnam sa brAhmaNaH tam rAjAnam avocat | evam
   avasthitasya svastharūpasya bhavato nāham asiṃ kaṇṭhe pātayituṃ śaknomi |	avasTitasya svasTa rUpasya BavataH na aham asim kaNWe pAtayitum Saknomi |
   rājovāca | brāhmaṇa tato mām atra sadāpuṣpe campakatarau badhāna | sa ca	rAjA uvAca | brAhmaNa tatas mAm atra sadApuzpe campakatarO baDAna | sa ca
