   oṃ	om
   aninditatvādekīyapakṣasya vikalpena pratiṣṭhāguṇavijñānaṃ kuryād vāgvā	anindita-tvAt-ekIya-pakzasya vikalpena pratizWA-guNa-vijQAnam kuryAt vAc-vA
   patiṣṭhānnaṃ veti //27//	patizWA-annam vA-iti //27//
   evaṃ prāṇavijñānavato japakarma vidhitsyate /	evam prANa-vijQAnavataH japa-karma viDitsyate /
   yadvijñānavato japakarmaṇyadhikārastadvijñānamuktam /	yat-vijQAnavataH japa-karmaNi-aDikAraH-tat-vijQAnam-uktam /
   START BrhUp 1,3.28	START BrhUp 1,3.28
   athātaḥ pavamānānām evābhyārohaḥ |	aTa-atas pavamAnAnAm eva-aByArohaH |
   sa vai khalu prastotā sāma prastauti |	sa vE Kalu prastotA sAma prastOti |
   sa yatra prastuyāt tad etāni japet |	sa yatra prastuyAt tat etAni japet |
   asato mā sad gamaya, tamaso mā jyotir gamaya, mṛtyor māmṛtaṃ gamayeti |	asataH mA sat gamaya, tamasaH mA jyotiH gamaya, mRtyoH mA-amRtam gamaya-iti |
   sa yad āhāsato mā sad gamayeti |	sa yat Aha-asataH mA sat gamaya-iti |
   mṛtyur vā asat sad amṛtaṃ mṛtyor māmṛtaṃ gamayāmṛtaṃ mā kurv ity evaitad	mRtyuH vA asat sat amRtam mRtyoH mA-amRtam gamaya-amRtam mA kuru iti eva-etat-
   āha |	Aha |
   tamaso mā jyotir gamayeti |	tamasaH mA jyotiH gamaya-iti |
   mṛtyur vai tamo jyotir amṛtaṃ mṛtyor māmṛtaṃ gamayāmṛtaṃ mā kurv ity	mRtyuH vE tamaH jyotiH amRtam mRtyoH mA-amRtam gamaya-amRtam mA kuru iti-
   evaitad āha |	eva-etat Aha |
   mṛtyor māmṛtaṃ gamayeti |	mRtyoH mA-amRtam gamaya-iti |
   nātra tirohitam ivāsti |	na-atra tirohitam iva-asti |
   atha yānītarāṇi stotrāṇi teṣv ātmane 'nnādyam āgāyet |	aTa yAni-itarANi stotrANi tezu Atmane annAdyam AgAyet |
   tasmād u teṣu varaṃ vṛṇīta |	tasmAt u tezu varam vRNIta |
   yaṃ kāmaṃ kāmayet tam |	yam kAmam kAmayet tam |
   sa eṣa evaṃvid udgātātmane vā yajamānāya vā yaṃ kāmaṃ kāmayate tam āgāyati	saH ezaH evaMvid udgAtA-Atmane vA yajamAnAya vA yam kAmam kAmayate tam AgAyati
   tad dhaital lokajid eva |	tat Da-etat loka-jit eva |
   na haivālokyatāyā āśāsti ya evam etat sāma veda || BrhUp_1,3.28 ||	na ha-eva-Alokya-tAyAH ASAsti yaH evam etat sAma vedaH || BrhUp_1,3.28 ||
   BrhUpBh_1,3.28 athānantaraṃ yasmāccaivaṃ viduṣā prayujyamānaṃ	Brhu-upBh_1,3.28 aTa-anantaram yasmAt-ca-evam viduzA prayujyamAnam
   devabhāvāyābhyārohaphalaṃ japakarma, atastasmāttadvidhīyata iha /	deva-BAvAya-aByAroha-Palam japa-karma, atas-tasmAt-tat-viDIyate iha /
   tasya codgīthasambandhātsarvatra prāptau pavamānānāmiti vacanāt pavamāneṣu	tasya ca-udgITa-sambanDAt-sarvatra prAptO pavamAnAnAm-iti vacanAt pavamAnezu
   triṣvapi kartavyatāyāṃ prāptāyāṃ punaḥ kāla saṃkocaṃ karoti- sa vai khalu	trizu-api kartavyatAyAm prAptAyAm punar kAla saMkocam karoti sa vE Kalu
   prastotā sāma prastauti /	prastotA sAma prastOti /
   sa prastotā yatra yasminkāle sāma prastuyātprārabheta tasminkāla etāni	sa prastotA yatra yasmin-kAle sAma prastuyAt-prAraBeta tasmin-kAle etAni
   japet /	japet /
   asya ca japakarmaṇa ākhyā abhyāroha iti /	asya ca japa-karmaNaH AKyAH aByArohaH iti /
   ābhimukhyenārohatyanena japakarmaṇaivaṃvid devabhāvātmānamityabhyārohaḥ /	ABimuKyena-Arohati-anena japa-karmaNA-evaMvid deva-BAva-AtmAnam-iti-aByArohaH /
   etānīti bahuvacanāttrīṇi yajūṃṣi /	etAni-iti bahuvacanAt-trINi yajUMzi /
   dvitīyānirdeśād brāhmaṇotpannatvācca yathāpaṭhita eva svaraḥ prayoktavyo	dvitIyA-nirdeSAt brAhmaNa-utpanna-tvAt-ca yaTA-paWitaH eva svaraH prayoktavyaH-
   na māntraḥ /	na mAntraH /
   yājamānaṃ japakarma /	yAjamAnam japa-karma /
   etāni tāni yajūṃṣi-'asato mā sadgamaya''tamaso mā jyotirgamaya'	etAni tAni yajUMzi--aasataH mA sat-gamaya-aatamasaH mA jyotiH-gamaya-a
   'mṛtyormāmṛtaṃ gamaya'iti /	amRtya-UrmA-amRtam gamaya-aiti /
   mantrāmarthastirohito bhavatīti svayameva vyācaṣṭe brāhmaṇaṃ mantrārtham-	mantrAm-arTaH-tirohitaH Bavati-iti svayam-eva vyAcazwe brAhmaNam mantra-arTam-
   sa mantro yadāha yaduktavānko 'sāvarthaḥ? ityucyate-'asato mā	sa mantraH yat-Aha yat-uktavAn-kaH asO=-arTaH? iti-ucyate--aasataH mA
   sadgamaya'iti mṛtyurvā asat- svābhāvikakarmavijñāne mṛtyurityucyete, asad	sat-gamaya-aiti mRtyuH-vA asat svABAvika-karma-vijQAne mRtyuH-iti-ucyete, asad
   atyantādhobhāvahetutvāt /	atyanta-aDas-BOva-hetu-tvAt /
   sadamṛtam- sacchāstrīyakarmavijñāne agaraṇahetutvādamṛtam /	sat-amRtam sat-SAstrIya-karma-vijQAne agaraNa-hetu-tvAt-amRtam /
   tasmādasato asatkarmaṇo 'jñānācca mā māṃ sacchāstrīyakarmavijñāne gamaya	tasmAt-asataH asat-karmaNaH ajQAnAt-ca mA mAm sat-SAstrIya-karma-vijQAne gamaya
   devabhāvasādhanātmabhāvamāpādayetyarthaḥ /	deva-BAva-sADana-Atma-BAvam-ApAdaya-iti-arTaH /
   tatra vākyārthamāha- amṛtaṃ mā kurvityevaitadāheti /	tatra vAkya-arTam-Aha amRtam mA kuru-iti-eva-etadAha-iti /
   tathā tamaso mā jyotirgamayeti mṛtyurgamayeti /	taTA tamasaH mA jyotiH-gamaya-iti mRtyuH-gamaya-iti /
   mṛtyurvai tamaḥ sarvaṃ hyajñānamāvaraṇātmakatvāttamaḥ tadeva ca	mRtyuH-vE tamaH sarvam hi-ajQAnam-AvaraNa-Atmaka-tvAt-tamaH tat-eva ca
   maraṇahetutvānmṛtyuḥ /	maraNa-hetu-tvAt-mRtyuH /
   jyotiramṛtaṃ pūrvoktaviparītaṃ daivaṃ svarūpam /	jyotiH-amRtam pUrva-ukta-viparItam dEvam svarUpam /
   prakāśātmakatvājjñānaṃ jyotiḥ, tadevāmṛtamavināśātmakatvāt /	prakASa-Atmaka-tvAt-jQAnam jyotiH, tat-eva-amRtam-avinASa-Atmaka-tvAt /
   tasmāt tamaso mā jyotirgamayeti pūrvavanmṛtyormāmṛtaṃ gamayetyādi /	tasmAt tamasaH mA jyotiH-gamaya-iti pUrvavat-mRtya-UH-mA-amRtam gamaya-ityAdi /
   amṛtaṃ mā kurvityevaitadāha- daivaṃ prājāpatyaṃ phalabhāvamāpādayetyarthaḥ	amRtam mA kuru-iti-eva-etadAha dEvam prAjApatyam Pala-BAvam-ApAdaya-iti-arTaH
   pūrvo mantro 'sādhanasvabhāvāt sādhanabhāvamāpādayeti /	pUrvaH mantraH asADana-svaBAvAt sADana-BAvam-ApAdaya-iti /
   dvitīyastu sādhanabhāvādapi ajñānarūpāt sādhyabhāvamāpādayeti /	dvitIyaH-tu sADana-BAvAt-api ajQAna-rUpAt sADya-BAvam-ApAdaya-iti /
   mṛtyormāmṛtaṃ gamayeti pūrvayoreva mantrayoḥ samucitor'thastṛtīyena	mRtyoH-mA-amRtam gamaya-iti pUrvayoH-eva mantrayoH samucitor-aTaH-tRtIyena
   mantreṇocyata iti prasiddhārthataiva /	mantreNa-ucyate iti prasidDa-arTa-tA-eva /
   nātra tṛtīye mantre tirohitamantarhitamivārtharūpaṃ pūrvayoriva	na-atra tRtIye mantre tirohitam-antarhitam-iva-arTa-rUpam pUrvayoH-iva
   mantrayorasti, yathāśruta evārthaḥ /	mantrayoH-asti, yaTASrutaH eva-arTaH /
   yājamānamudgānaṃ kṛtvā pavamāneṣu triṣu, athānantaraṃ yānītarāṇi śiṣṭāni	yAjamAnam-udgAnam kRtvA pavamAnezu trizu, aTa-anantaram yAni-itarANi SizwAni
   stotrāṇi teṣvātmane 'nnādyamāgāyet prāṇavidudgātāprāṇabhūtaḥ prāṇavadeva /	stotrANi tezu-Atmane annAdyam-AgAyet prANa-vid-udgAtA-prANa-BUtaH prANa-vat-eva /
   yasmātsa eva udgātaivaṃ prāṇaṃ yathoktaṃ vetti, ataḥ prāṇavadeva taṃ kāmaṃ	yasmAt-saH eva udgAtA-evam prANam yaToktam vetti, atas prANa-vat-eva tam kAmam
   sādhayituṃ samarthaḥ /	sADayitum samarTaH /
   tasmādyajamānasteṣu stotreṣu prayujyamāneṣu varaṃ vṛṇīta, yaṃ kāmaṃ	tasmAt-yajamAnaH-tezu stotrezu prayujyamAnezu varam vRNIta, yam kAmam
   kāmayeta taṃ kāmaṃ varaṃ vṛṇīta prārthayeta /	kAmayeta tam kAmam varam vRNIta prArTayeta /
   yasmātsa eṣa evaṃvidudgāteti tasmācchabdātprāgeva sambadhyate /	yasmAt-saH ezaH evaMvid-udgAtA-iti tasmAt-SabdAt-prAk-eva sambaDyate /
   ātmane vā yajamānāya vā yaṃ kāmaṃ kāmayate icchatyudgātā tamāgāyatyāgānena	Atmane vA yajamAnAya vA yam kAmam kAmayate icCati-udgAtA tam-AgAyati-AgAnena
   sādhayati /	sADayati /
   evaṃ tāvajjñānakarmabhyāṃ prāṇātmāpattirityuktam /	evam tAvat-jQAna-karmaByAm prANa-AtmA-ApattiH-iti-uktam /
   tatra nāstyāśaṅkāsambhavaḥ /	tatra na-asti-ASaFkA-samBavaH /
   ataḥ karmāpāye prāṇāpattirbhavati vā na vā? ityāśaṅkate /	atas karma-apAye prANa-ApattiH-Bavati vA na vA? iti-ASaFkate /
   tadāśaṅkānivṛttyarthamāha- taddhaitalokajideveti /	tad-ASaFkA-nivRtti-arTam-Aha tad-ha-etaloka-jit-eva-iti /
   taddhatadetatprāṇadarśanaṃ karmaviyuktaṃ kevalamapi, lokajideveti	tat-hatat-etat-prANa-darSanam karma-viyuktam kevalam-api, loka-jit-eva-iti
   lokasādhanameva /	loka-sADanam-eva /
   na ha evālokyatāyai alokārhatvāya āśā āśaṃsanaṃ prārthanaṃ naivāsti ha /	na ha eva-Alokya-tAyE aloka-arha-tvAya ASAH ASaMsanam prArTanam na-eva-asti ha /
   na hi prāṇātmani utpannātmābhimānasya tatprāptyāśaṃsanaṃ sambhavati /	na hi prANa-Atmani utpanna-AtmA-aBimAnasya tad-prApti-ASaMsanam samBavati /
   na hi grāmasthaḥ kadā grāmaṃ prāpnutāmityaraṇyastha ivāśāste /	na hi grAma-sTaH kadA grAmam prApnutAm-iti-araNya-sTaH iva-ASAste /
   asannikṛṣṭaviṣaye hyanātmanyāśaṃsanam, na tatsvātmani sambhavati /	asannikRzwa-vizaye hi-anAtmani-ASaMsanam, na tad-sva-Atmani samBavati /
   tasmānnāśāsti kadācitprāṇātmabhāvaṃ na prapadyeyamiti /	tasmAt-na-aSA-asti kadAcid-prANa-Atma-BAvam na prapadyeyam-iti /
   kasyaitat? ya evametatsāma prāṇaṃ yathoktaṃ nirdhāritamahimānaṃ veda-	kasya-etat? yaH evam-etat-sAma prANam yaToktam nirDArita-mahimAnam veda-
   ahamasmi prāṇa indriyaviṣayāsaṅgairāsuraiḥ pāpmabhiradharṣaṇīyo viśuddhaḥ,	aham-asmi prANaH indriya-vizaya-AsaFgEH-AsurEH pApmaBiH-aDarzaNIyaH viSudDaH,
   vāgādipañcakaṃ ca madāśrayatvādagnyādyātmarūpaṃ	vAc-Adi-paQcakam ca mad-ASraya-tvAt-agni-Adi-Atma-rUpam
   svābhāvikavijñānotthendriyaviṣayāsaṅgajanitāsurapāpmadoṣaviyuktaṃ	svABAvika-vijQAna-utTa-indriya-vizaya-AsaFga-janita-asura-pApma-doza-viyuktam
   sarvabhūteṣu ca madāśrayānnādyopayogabandhanam, ātmā cāhaṃ	sarva-BUtezu ca mad-ASrayAt-na-adya-upayoga-banDanam, AtmA ca-aham
   sarvabhūtānāmāṅgirasatvāt, ṛgyajuḥ sāmodgīthabhūtāyāśca vāca ātmā	sarva-BUtAnAm-AFgirasa-tva-at, Rc-yajuH sAma-udgITa-BUtAyAH-ca vAcaH AtmA
   tadvayāptestannirvartakatvācca, mama sāmno gītibhāvamāpadyamānasya bāhyaṃ	tat-vayA-ApteH-tad-nirvartaka-tvAt-ca, mama sAmnaH gIti-BAvam-ApadyamAnasya bAhyam
   dhanaṃ bhūṣaṇaṃ sausvaryaṃ tato 'pyāntaraṃ sauvarṇyalākṣaṇikaṃ sausvaryam,	Danam BUzaNam sOsvaryam tatas api-Antaram sOvarNya-lAkzaNikam sOsvaryam,
   gītibhāvamāpadyamānasya mama kaṇṭhādisthānāni pratiṣṭhā /	gIti-BAvam-ApadyamAnasya mama kaNWa-Adi-sTAnAni pratizWA /
   evaṃ guṇo 'haṃ puttikādiśarīreṣu kārtsnyena parisamāpto	evam guNaH aham puttikA-Adi-SarIrezu kArtsnyena parisamAptaH-
   'mūrtatvātsarvagatatvācca- iti ā evamabhimānābhivyaktervedopāsta ityarthaḥ	amUrta-tvAt-sarva-gata-tvAt-ca iti A evam-aBimAna-aBivyakteH-veda-upAstaH iti-arTaH
   iti prathamādhyāye tṛtīyamudgīthabrāhmaṇam //3//	iti praTama-aDyAye tRtIya-mudgITa-brAhmaNam //3//
   jñānakarmabhyāṃ samucitābhyāṃ prajāpatitvaprāptirvyākhyātā	jQAna-karmaByAm samucitAByAm prajApati-tva-prAptiH-vyAKyAtA
   kevalaprāṇadarśanena ca'taddhaitallokajideva'ityādinā /	kevala-prANa-darSanena ca-atadDa-etat-loka-jit-eva-aityAdinA /
   prajāpateḥ phalabhūtasya sṛṣṭisthitisaṃhāreṣu jagataḥ	prajApateH Pala-BUtasya sRzwi-sTiti-saMhArezu jagataH
   svātantryādivibhūtyupavarṇanena jñānakarmaṇorvaidikayoḥ phalotkarṣo	svAtantrya-Adi-viBUti-upavarNanena jQAna-karmaNoH-vEdikayoH Pala-utkarzaH-
   varṇayitavya ityevamarthamārabhyate /	varNayitavyaH iti-evam-arTam-AraByate /
   tena ca karmakāṇḍavihitajñānakarmastutiḥ kṛtvā bhavetsāmarthyāt /	tena ca karma-kANxa-vihita-jQAna-karma-stutiH kRtvA Bavet-sAmarTyAt /
   vivakṣitaṃ tvetat- sarvamapyetajjñānakarmaphalaṃ saṃsāra eva,	vivakzitam tu-etat sarvam-api-etat-jQAna-karma-Palam saMsAraH eva,
   bhayāratyādiyuktatvaśravaṇāt, kāryakaraṇalakṣaṇatvācca	Baya-arati-Adi-yukta-tva-SravaNa-at, kArya-karaNa-lakzaNa-tvAt-ca
   sthūlavyaktānityaviṣayatvācceti /	sTUla-vyakta-anitya-vizaya-tvAt-ca-iti /
   brahmavidyāyāḥ kevalāyā vakṣyamāṇāyā mokṣahetutvamityuttarārthaṃ ceti /	brahma-vidyAyAH kevalAyAH vakzyamANAyAH mokza-hetu-tvam-iti-uttara-arTam ca-iti /
   na hi saṃsāraviṣayātsādhyasādhanādibhedalakṣaṇād aviraktasya ātmaikatva	na hi saMsAra-vizayAt-sADya-sADana-Adi-Beda-lakzaNAt aviraktasya AtmA-ekatva
   jñānaviṣaye 'dhikāraḥ, atṛṣitasyeva pāne /	jQAna-vizaye aDikAraH, atRzitasya-iva pAne /
   tasmājjñānakarmaphalotkarṣopavarṇanamuttarārtham /	tasmAt-jQAna-karma-Pala-utkarza-upavarNanam-uttara-arTam /
   tathā ca vakṣyati-"tadetatpadanīyamasya"(bṛ.u.1 / 4 / 7) "tadetatpreyaḥ	taTA ca vakzyati-"tat-etat-padanIyam-asya-"(bR.u.1 / 4 / 7) "tat-etat-preyaH
   putrāt" (bṛ.u.1 / 4 / 8) ityādi /	putrAt" (bR.u.1 / 4 / 8) ityAdi /
   START BrhUp 1,4.1	START BrhUp 1,4.1
   ātmaivedam agra āsīt puruṣavidhaḥ |	AtmA-eva-idam agre AsIt puruzaviDaH |
   so 'nuvīkṣya nānyad ātmano 'paśyat |	saH anuvIkzya na-anyat AtmanaH apaSyat |
   so 'ham asmīty agre vyāharat |	saH aham asmi-iti agre vyAharat |
   tato 'haṃnāmābhavat |	tatas ahaMnAmA-Bavat |
   tasmād apy etarhy āmantrito 'ham ayam ity evāgra uktvāthānyan nāma	tasmAt api etarhi AmantritaH aham ayam iti eva-agre uktvA-aTa-anyat nAma
   prabrūte yad asya bhavati |	prabrUte yat asya Bavati |
   sa yat pūrvo 'smāt sarvasmāt sarvān pāpmana auṣat tasmāt puruṣaḥ |	sa yat pUrvaH asmAt sarvasmAt sarvAn pApmanaH Ozat tasmAt puruzaH |
   oṣati ha vai sa taṃ yo 'smāt pūrvo bubhūṣati ya evaṃ veda || BrhUp_1,4.1	ozati ha vE sa tam yaH asmAt pUrvaH buBUzati yaH evam vedaH || BrhUp_1,4.1
   BrhUpBh_1,4.1 ātmaivātmeti prajāpatiḥ prathamo 'ṇḍajaḥ śarīryabhidhīyate /	Brhu-upBh_1,4.1 AtmA-eva-AtmA-iti prajApatiH praTamaH aNxajaH SarIrI-aBiDIyate /
   vaidikajñānakarmaphalabhūtaḥ sa eva kim? idaṃ śarīrabhedajātaṃ tena	vEdika-jQAna-karma-Pala-BUtaH saH eva kim? idam SarIra-Beda-jAtam tena
   prajāpatiśarīreṇāvibhaktam /	prajApati-SarIreNa-aviBaktam /
   ātmaivāsīdagre prākśarīrāntarotpatteḥ /	AtmA-eva-AsIt-agre prAc-SarIra-antara-utpatteH /
   sa ca puruṣavidhaḥ puruṣaprakāraḥ śiraḥprāṇyādilakṣaṇo virāṭ /	sa ca puruzaviDaH puruza-prakAraH SiraH-prANi-Adi-lakzaNaH virAj /
   sa eva prathamaḥ sambhūto 'nuvīkṣyānvālocanaṃ kṛtvā, ko 'haṃ kiṃlakṣaṇo	saH eva praTamaH samBUtaH anuvIkzya-anvAlocanam kRtvA, kaH aham kiMlakzaNaH-
   vāsmīti, nānyadvastvantaram, ātmanaḥ prāṇapiṇḍātmakāryakaraṇarūpānna	vA-asmi-iti, na-anyat-vastu-antaram, AtmanaH prANa-piNxa-Atma-kArya-karaNa-rUpAn-na
   apaśyanna dadarśa /	apaSyat-na dadarSa /
   kevalaṃ tvātmānameva sarvātmānamapaśyat /	kevalam tu-AtmAnam-eva sarva-AtmAnam-apaSyat /
   tathā pūrvajanmaśrautavijñānasaṃskṛtaḥ, so 'haṃ prajāpatiḥ	taTA pUrva-janma-SrOta-vijQAna-saMskRtaH, saH aham prajApatiH
   sarvātmāhamasmītyagre vyāharadvyāhṛtavān /	sarva-AtmA-aham-asmi-iti-agre vyAharat-vyAhRtavAn /
   tatastasmādyataḥ pūrvajñānasaṃskārād ātmānamevāhamityabhyadhādagre	tatas-tasmAt-yatas pUrva-jQAna-saMskArAt AtmAnam-eva-aham-iti-aByaDAt-agre
   tasmādahaṃnāmābhavat /	tasmAt-ahaMnAmA-Bavat /
   tasyopaniṣadamiti śrutipradarśitameva nāma vakṣyati /	tasya-upanizadam-iti Sruti-pradarSitam-eva nAma vakzyati /
   tasmādyasmātkāraṇe prajāpatāvevaṃ vṛttaṃ tasmāt, tatkāryabhūteṣu prāṇiṣu	tasmAt-yasmAt-kAraNe prajApatO=-evam vRttam tasmAt, tad-kArya-BUtezu prANizu
   etarhyetasminnapi kāla āmantritaḥ kastvamityuktaḥ sannahamayamityevāgra	etarhi-etasmin=-api kAlaH AmantritaH kaH-tvam-iti-uktaH san=-ahamayam-iti-eva-agra
   uktvā kāraṇātmābhidhānena ātmānamabhidhāyāgre punarviśeṣanāmajijñāsave	uktvA kAraNa-AtmA-aBiDAnena AtmAnam-aBiDAya-agre punar-viSeza-nAma-jijQAsave
   'thānantaraṃ viśeṣapiṇḍābhidhānaṃ devadatto yajñadatto veti prabūte	aTa-anantaram viSeza-piNxa-aBiDAnam devadattaH yajQadattaH vA-iti prabUte
   kathayati yannāmāsya viśeṣapiṇḍasya mātāpitṛkṛtaṃ bhavati tatkathayati /	kaTayati yat-nAma-asya viSeza-piNxasya mAtA-pitR-kRtam Bavati tat-kaTayati /
   sa ca prajāpatiratikrāntajanmani samyakkarmajñānabhāvanānuṣṭhānaiḥ	sa ca prajApatiH-atikrAnta-janmani samyak-karma-jQAna-BAvanA-anuzWAnEH
   sādhakāvasthāyāṃ yadyasmātkarmajñānabhāvanānuṣṭhānaiḥ prajāpatitvaṃ	sADaka-avasTAyAm yadi-asmAt-karma-jQAna-BAvanA-anuzWAnEH prajApati-tvam
   pratipitsūnāṃ pūrvaḥ prathamaḥ san	pratipitsUnAm pUrvaH praTamaH san
   asmātprajāpatitvapratipitsusamudāyātsarvasmād ādau auṣadadahat /	asmAt-prajApati-tva-pratipitsu-samudAyAt-sarvasmAt AdO Ozada-dahat /
   kim? āsaṅgājñānalakṣaṇānsarvānpāpmanaḥ prajāpatitva	kim? AsaFga-ajQAna-lakzaNAn-sarvAn-pApmanaH prajApati-tva
   pratibandhakāraṇabhūtān /	pratibanDa-kAraNa-BUtAn /
   yasmādevaṃ tasmātpuruṣaḥ, pūrvamauṣaditi puruṣaḥ /	yasmAt-evam tasmAt-puruzaH, pUrvam-Ozat-iti puruzaH /
   yathāyaṃ prajāpatiroṣitvā prativandhakānpāpmanaḥ sarvānpuruṣaḥ	yaTA-ayam prajApatiH-ozitvA prativanDakAn-pApmanaH sarvAn-puruzaH
   prajāpatirabhavat, evamanyo 'pi jñānakarmabhāvanānuṣṭhānavahninā kevalaṃ	prajApatiH-aBavat, evam-anyaH api jQAna-karma-BAvanA-anuzWAna-vahninA kevalam
   jñānabalādvauṣati bhasmīkaroti ha vai sa tam;kam? yo 'smādviduṣaḥ pūrvaḥ	jQAna-balAt-vOzati BasmIkaroti ha vE sa tam;kam? yaH asmAt-viduzaH pUrvaH
   prathamaḥ prajāpatirbubhūṣati bhavitumicchati tamityarthaḥ /	praTamaH prajApatiH-buBUzati Bavitum-icCati tam-iti-arTaH /
   taṃ darśayati ya evaṃ vedeti /	tam darSayati yaH evam veda-iti /
   sāmarthyājjñānabhāvanāprakarṣavān /	sAmarTyAt-jQAna-BAvanA-prakarzavAn /
   nanvanarthāya prājāpatyapratipipsā, evaṃvidā ceddahyate /	nanu-anarTAya prAjApatya-pratipipsA, evaMvidA ced-dahyate /
   naiṣa doṣaḥ, jñānabhāvanotkarṣābhāvātprathamaṃ prajāpatitvapratipattya	na-eza dozaH, jQAna-BAvanA-utkarza-aBAvAt-praTamam prajApati-tva-pratipattya
   bhāvamātratvāddāhasya /	BAva-mAtra-tvAt-dAhasya /
   utkṛṣṭasādhanaḥ prathamaṃ prajāpatitvaṃ prāpnuvan nyūnasādhano na	utkRzwa-sADanaH praTamam prajApati-tvam prApnuvan nyUna-sADanaH na
   prāpnotīti, sa taṃ dahatītyucyate /	prApnoti-iti, sa tam dahati-iti-ucyate /
   na punaḥ pratyakṣamutkṛṣṭasādhanena itaro dahyate /	na punar pratyakzam-utkRzwa-sADanena itaraH dahyate /
   yathā loke ājisṛtāṃ yaḥ prathamamājimupasarpati tenetare dagdhā	yaTA loke Aji-sRtAm yaH praTama-mAjim-upasarpati tena-itare dagDA
   ivāpahṛtasāmarthyā bhavanti tadvat //1//	iva-apahRta-sAmarTyAH Bavanti tadvat //1//
   yadidaṃ tuṣṭūṣitaṃ karmakāṇḍavihitajñānakarmaphalaṃ prājāpatyalakṣaṇaṃ	yat-idam tuzwu-uzitam karma-kANxa-vihita-jQAna-karma-Palam prAjApatya-lakzaNam
   naiva tatsaṃsāraviṣayamatyakrāmaditīmamartha pradarśayiṣyannāha-	na-eva tad-saMsAra-vizayam-atyakrAmaditImam-arTa pradarSayizyan=-Aha-
   START BrhUp 1,4.2	START BrhUp 1,4.2
   so 'bibhet tasmād ekākī bibheti |	saH abiBet tasmAt ekAkI biBeti |
   sa hāyam īkṣāṃ cakre, yan mad anyan nāsti kasmān nu bibhemīti |	sa ha-ayam IkzAm cakre, yat mat anyat na-asti kasmAt nu biBemi-iti |
   tata evāsya bhayaṃ vīyāya |	tatas eva-asya Bayam vIyAya |
   kasmād dhy abheṣyat |	kasmAt Di aBezyat |
   dvitīyād vai bhayaṃ bhavati || BrhUp_1,4.2 ||	dvitIyAt vE Bayam Bavati || BrhUp_1,4.2 ||
   BrhUpBh_1,4.2 so 'bibhetsa prajāpatiryoyaṃ prathamaḥ śarīri puruṣavidho	Brhu-upBh_1,4.2 saH abiBet-sa prajApatiH-yoyam praTamaH SarIri puruzaviDaH-
   vyākhyātaḥ /	vyAKyAtaH /
   so 'bibhedbhītavānasmadādivadevetyāha /	saH abiBet-BItavAn-asmad-Adi-vat-eva-iti-Aha /
   yasmādayaṃ puruṣavidhaḥ śarīrakaraṇavān ātmanāśaviparītadarśanavatvād	yasmAt-ayam puruzaviDaH SarIra-karaNavAn Atma-nASavi-parIta-darSanava-tvAd
   abibhet, tasmāttatsāmānyādadyatve 'pyekākī bibheti /	abiBet, tasmAt-tad-sAmAnya-Adadya-tve api-ekAkI biBeti /
   kiñcāsmadādivadeva bhayahetuviparītadarśanāpanodakāraṇaṃ	kiQca-asmad-Adi-vat-eva Baya-hetu-viparIta-darSana-apanoda-kAraNam
   yathābhūtātmadarśanam /	yaTABUta-Atma-darSanam /
   so 'yaṃ prajāpatirīkṣāmīkṣaṇaṃ cakre kṛtavān ha /	saH ayam prajApatiH-IkzAm-i-IkzaNam cakre kRtavAn ha /
   katham? ityāha- yadyasmānmattonyadātmavyatirekeṇa vastvantaraṃ	kaTam? iti-Aha yadi-asmAt-mad-tonyat-Atma-vyatirekeNa vastu-antaram
   pratidvandībhūtaṃ nāsti, tasminnātmavināśahetvabhāve kasmānnu bibhemīti /	pratidvandIBUtam nAsti, tasmin=-Atma-vinASa-hetu-aBAve kasmAt-nu biBemi-iti /
   tata eva yathābhūtātmadarśanādasya prajāpaterbhayaṃ vīyāya	tatas eva yaTABUta-Atma-darSa-nAt-asya prajApateH-Bayam vIyAya
   vispaṣṭamapagatavat /	vispazwam-apagata-vat /
   tasya prajāpateryadbhayaṃ tatkevalāvidyānimittameva paramārthadarśane	tasya prajApateH-yat-Bayam tad-kevala-avidyA-nimittam-eva parama-arTa-darSane
   'nupapannamityāha- kasmāddhyabheṣyat kimityasau	anupapannam-iti-Aha kasmAt-hi-aBezyat kim-iti-asO
   bhītavānparamārthanirūpaṇāyāṃ bhayamanupapannamevetyabhiprāyaḥ /	BItavAn-parama-arTa-nirUpaNAyAm Bayam-anupapannam-eva-iti-aBiprAyaH /
   yasmād dvitīyadvastvantaraddhi bhayaṃ bhavati /	yasmAt dvitIya-dvaH-tu-antaradhi Bayam Bavati /
   dvitīyaṃ ca vastvantaramavidyāpratyupasthāpitameva;na hyadṛśyamānaṃ	dvitIyam ca vastu-antaram-avidyA-pratyupasTApitam-eva;na hi-adRSyamAnam
   dvitīyaṃ bhayajanmano hetuḥ"tatra ko mohaḥ kaḥ śokaḥ	dvitIyam Baya-janmanaH hetuH"tatra kaH mohaH kaH SokaH
   ekatvamanupaśyataḥ"(īśā.7) iti mantravarṇāt /	eka-tvam-anupaSyataH"(ISA.7) iti mantra-varNAt /
   yaccaikatvadarśanena bhayamapanunoda tadyuktam /	yat-ca-ekatva-darSanena Bayam-apanunoda tat-yuktam /
