   oṃ	om
   evaṃ ca lepagandhāpakarṣaṇe kṛte 'pi 'dviguṇaṃ brahmacāriṇaḥ';	evam ca lepa-ganDa-apakarzaNe kRte api adviguNam brahmacAriNaH-a;
   ityevamādyāśrayaṇīyam //	iti-evamAdi-ASrayaNIyam //
   idānīṃ kṛtaśaucasya brahmacāriṇo 'dhyayanārthaṃ gurūpasadanavidhimāha-	idAnIm kRta-SOcasya brahmacAriNaH aDyayana-arTam guru-upasadana-viDim-Aha-
   pāṇinā savyamupasaṅgṛhyānaṅguṣṭhamadhīhi bho ityāmantrayeta gurum //	pANinA savyam-upasaFgRhya-anaFguzWa-maDIhi Bo iti-Amantrayeta gurum //
   Gaut_1.52 //	GOt-_1.52 //
   pāṇinā dakṣiṇena savyaṃ pāṇimanaṅguṣṭhavarjitaṃ gṛhītvā adhīhi bho iti	pANinA dakziNena savyam pANim-anaFguzWa-varjitam gRhItvA aDIhi Bo iti
   prārthayeta gurumadhyāpakam /	prArTayeta gurum-aDyApakam /
   pāṇigrahaṇaṃ pādanivṛttyartham /	pANigrahaNam pAda-nivRtti-arTam /
   pāṇiprakaraṇātasavyamapi pāṇimeveti gamyate /	pANi-prakaraNa-Atasavyam-api pANim-eva-iti gamyate /
   upasaṅgrahaṇaṃ aṅgulipradeśe iti	upasaFgrahaNam aFguli-pradeSe iti
   gamyate anaṅguṣṭhamityuktatvāt //	gamyate anaFguzWam-iti-ukta-tvAt //
   kiñca-	kiQca-
   tatra cakṣurmanāḥ // Gaut_1.53 //	tatra cakzuH-manAH // GOt-_1.53 //
   tatra gurau cakṣurmanasī vyavasthāpayedityarthaḥ //	tatra gurO cakzuH-manasI vyavasTApayet-iti-arTaH //
   kiñca-	kiQca-
   prāṇopasparśanaṃ darbhaiḥ // Gaut_1.54 //	prANa-upasparSanam darBEH // GOt-_1.54 //
   kāryamiti śeṣaḥ /	kAryam-iti SezaH /
   sākṣātprāṇānāmupasparśanāsambhavāt prāṇa iti cakṣurādīndriyāṇi	sAkzAt-prANAnAm-upasparSana-asamBavAt prANaH iti cakzuH-Adi-indriyANi
   śīrṣaṇyānyucyante /	SIrzaNyAni-ucyante /
   tānyupasparśayeddarbhairācamanoktena krameṇa //	tAni-upasparSayet-darBEH-Acamana-uktena krameNa //
   kiñca-	kiQca-
   prāṇāyāmāstrayaḥ pañcadaśamātrāḥ // Gaut_1.55 //	prANAyAmAH-trayaH paQcadaSa-mAtrAH // GOt-_1.55 //
   kāryā iti śeṣaḥ /	kAryA iti SezaH /
   prāṇāyāmaḥ prāṇanirodhaḥ nirucchvāsenāvasthānaṃ, te trayaḥ kāryāḥ /	prANAyAmaH prANa-niroDaH nirucCvAsena-avasTAnaM, te trayaH kAryAH /
   pratyekaṃ pañcadaśamātrāḥ /	pratyekam paQcadaSa-mAtrAH /
   mātrā nāma madhyamāṅguṣṭhaśabdena loke prasiddhā //	mAtrA nAma maDyamAFguzWa-Sabdena loke prasidDAH //
   kiñca-	kiQca-
   prākkūleṣvāsanaṃ ca // Gaut_1.56 //	prAc-kUlezu-Asanam ca // GOt-_1.56 //
   prāgagreṣu, prakaraṇāddarbheṣu, āsanamupaveśanaṃ, kāryamiti śeṣaḥ /	prAc-agrezu, prakaraNAt-darBa-izu, Asanam-upaveSanaM, kAryam-iti SezaH /
   cakārāt darbhapavitraprāṇiśca //	cakArAt darBa-pavitra-prANiH-ca //
   kiñca-	kiQca-
   oṃpūrvā vyāhṛtayaḥ pañca satyāntāḥ // Gaut_1.57 //	oM-pUrvAH vyAhRtayaH paQca satya-antAH // GOt-_1.57 //
   udāhartavyā iti śeṣaḥ /	udAhartavyAH iti SezaH /
   pratyekaṃ praṇavapūrvā bhūrādyāstisraḥ puruṣamadhyāḥ satyāntāḥ /	pratyekam praNava-pUrvAH BUH-AdyAH-tisraH puruza-maDyAH satya-antAH /
   evaṃ jābāliśrutau prasiddhaḥ //	evam jAbAli-SrutO prasidDaH //
   kiñca-	kiQca-
   guroḥ pādopasaṅgrahaṇaṃ prātaḥ // Gaut_1.58 //	guroH pAda-upasaFgrahaNam prAtar // GOt-_1.58 //
   kāryamiti śeṣaḥ /	kAryam-iti SezaH /
   upasaṅgrahaṇamiti vaktavye pādagrahaṇaṃ	upasaFgrahaNam-iti vaktavye pAda-grahaNam
   smṛtyantaropadiṣṭavidhyupasaṅgrahaṇārtham /	smRti-antara-upadizwa-viDi-upasaFgrahaNa-arTam /
   yathā'ha manuḥ-	yaTA-aha manuH-
   vyatyastapāṇinā kāryamupasaṅgrahaṇaṃ guroḥ /	vyatyasta-pANinA kAryam-upasaFgrahaNam guroH /
   savyena savyaḥ spṛṣṭavyo dakṣiṇena tu dakṣiṇaḥ //	savyena savyaH spRzwavyaH dakziNena tu dakziNaH //
   iti //	iti //
   prātarutthāyotthāya pratidinam /	prAtar-utTAya-utTAya pratidinam /
   gurugrahaṇaṃ ātmano mā bhūditi /	guru-grahaNam AtmanaH mA BUt-iti /
   taṭaḥ pūrvaṃ prāṇopasparśanamātmanaḥ //	tawaH pUrvam prANa-upasparSanam-AtmanaH //
   kiñca-	kiQca-
   brahmānuvacane cādyantayoḥ // Gaut_1.59 //	brahma-anuvacane ca-Adi-antayoH // GOt-_1.59 //
   vedapāṭhasyādyantayoḥ ārambhāvasānayoḥ /	veda-pAWasya-Adi-antayoH AramBa-avasAnayoH /
   cakāraḥ pādopasaṅgrahaṇānukarṣaṇārthaḥ //	cakAraH pAda-upasaFgrahaNa-anukarzaNa-arTaH //
   kiñca-	kiQca-
   anujñāta upaviśetprāṅmukho dakṣiṇataḥ śiṣya udaṅmukho vā // Gaut_1.60 //	anujQAtaH upaviSet-prAFmuKaH dakziNatas SizyaH udak-muKaH vA // GOt-_1.60 //
   ācāryeṇādiṣṭaḥ tasya dakṣiṇasyāṃ diśi prāṅmukha udaṅmukho vopaviśet	AcAryeNa-AdizwaH tasya dakziNasyAm diSi prAFmuKaH udak-muKaH vA-upaviSet-
   saṃbhavato vikalpaḥ āsīnasyācāryasya yathā tadabhimukho bhavati tathā	saMBavataH vikalpaH AsInasya-AcAryasya yaTA tad-aBimuKaH Bavati taTA
   prāṅmukha udaṅmukho vā upaviśedityarthaḥ /	prAFmuKaH udak-muKaH vA upaviSet-iti-arTaH /
   kathaṃ ? 'tatra caturmanāḥ '; ityuktatvāt /	kaTam ? atatra catur-manAH a; iti-ukta-tvAt /
   śiṣyagrahaṇamanyasyāpyupasannasyāyameva vidhiriti jñāpanārtham /	Sizya-grahaNam-anyasya-api-upasannasya-ayam-eva viDiH-iti jQApana-arTam /
   'anujñāto dakṣiṇataḥ'; iti ca niyamārthaḥ nānanujñāta upaviśennādakṣiṇata	aanujQAtaH dakziNataH-a; iti ca niyama-arTaH na-ananujQAtaH upaviSet-na-adakziNata
   iti //	iti //
   kiñca-	kiQca-
   sāvitrī cānuvacanamādito brahmaṇa ādāne // Gaut_1.61 //	sAvitrI ca-anuvacanam-Aditas brahmaNaH AdAne // GOt-_1.61 //
   sāvitrī tatsaviturityādi /	sAvitrI tad-savituH-ityAdi /
   cakārādoṅkārapūrvā vyāhṛtayaśca /	cakArAt-oFkAra-pUrvAH vyAhRtayaH-ca /
   tathāca manuḥ-	taTA-ca manuH-
   oṅkārapūrvikāstisro mahāvyāhṛtayo 'vyayāḥ /	oFkAra-pUrvikAH-tisraH mahAvyAhRtayaH avyayAH /
   tripadā caiva gāyatrī vijñeyā brahmaṇo mukham //	tripadA ca-eva gAyatrI vijQeyAH brahmaNaH muKam //
   iti //	iti //
   anuvacanamadhyetavyam /	anuvacanam-aDyetavyam /
   brahmaṇo vedasyādāne ārambhe adhyayanārambhakāla ityarthaḥ /	brahmaNaH vedasya-AdAne AramBe aDyayana-AramBa-kAle iti-arTaH /
   āditaḥ pūrvam //	Aditas pUrvam //
   kiṃca-	kiMca-
   oṅkāro 'nyatrāpi // Gaut_1.62 //	oFkAraH anyatra-api // GOt-_1.62 //
   anuvacanānantaraṃ oṅkāraścodāhartavyaḥ anyatrāpi /	anuvacana-anantaram oFkAraH-ca-udAhartavyaH anyatra-api /
   atra kramaḥ prātarutthāya pādaupasaṅgrahaṇaṃ, tadāhūya upaviśet darbheṣu,	atra kramaH prAtar-utTAya pAda-OpasaFgrahaNaM, tadA-AhUya upaviSet darBa-izu,
   tataḥ prāṇopasparśanaṃ darbhaiḥ, tataḥ prāṇāyāmānkṛtvā mahāvyāhṛtīḥ pañca	tatas prANa-upasparSanam darBEH, tatas prANAyAmAn-kRtvA mahAvyAhRtIH paQca
   uktvā, añjalinā 'adhīhi bhoḥ'; iti gurumāmantrya, oṅkārapūrvikā vyāhṛtīḥ	uktvA, aQjalinA aaDIhi BoH-a; iti gurum-Amantrya, oFkAra-pUrvikAH vyAhRtIH
   sāvitrīṃ coktvā praṇavapūrvamadhīyīta /	sAvitrIm ca-uktvA praNava-pUrvam-aDIyIta /
   prathamādhyayana evāyaṃ vidhiḥ kutaḥ ? sāvitrī cānuvacanaṃ tato 'dhīyīteti	praTama-aDyayane eva-ayam viDiH kutas ? sAvitrI ca-anuvacanam tatas aDIyIta-iti
   vaktavye ādito brahmaṇa ādāna ityārambhāt /	vaktavye Aditas brahmaNaH AdAnaH iti-AramBAt /
   pratidivasamoṅkāramevoktvā /	pratidiva-samoFkAram-eva-uktvA /
   kutaḥ ? oṅkāro 'nyatretyuktatvāt /	kutas ? oFkAraH anyatra-iti-ukta-tvAt /
   anyatra prathamādhyayanādanyatra /	anyatra praTama-aDyayanAt-anyatra /
   apiśabdaḥ prathamādhyayane 'pi praṇavapraveśanārthaḥ /	api-SabdaH praTama-aDyayane api praNava-praveSana-arTaH /
   kecidanyatrāpītyanenāṅgādau praṇavamicchanti //	kecid-anyatra-api-iti-anena-aFga-AdO praNavam-icCanti //
   antarāgamane punarupasadanam // Gaut_1.63 //	antara-Agamane punar-upasadanam // GOt-_1.63 //
   yadyadhīyatāmantarā madhye kaścidgacchettataḥ punarapi	yadi-aDIyatAm-antarA maDye kaScid-gacCet-tatas punar-api
   pādopasaṅgrahaṇādipraṇavoccāraṇānto yo vidhistaṃ kuryāttasya	pAda-upasaFgrahaNa-Adi-praNava-uccAraNa-antaH yaH viDiH-tam kuryAt-tasya
   prāyaścittārtham /	prAyaScitta-arTam /
   aprakaraṇe 'pi prāyaścittamānantaryeṇānuṣṭhānārtham /	aprakaraNe api prAyaScittam-AnantaryeNa-anuzWAna-arTam /
   mānuṣāṇāṃ gamana etat, itareṣāmūrdhvamabhidhānāt /	mAnuzANAm gamanaH etat, itarezAm-UrDvam-aBiDAnAt /
   atrānadhyāyaśravaṇābhāvāt prāyaścattānantaramadhīyīta /	atra-anaDyAya-SravaNa-aBAvAt prAyaScatta-anantaram-aDIyIta /
   prathamādhyayanāpe7yā punargrahaṇam, anyatropasadanābhāvāt /	praTama-aDyayana-ape7yA punar-grahaNam, anyatra-upasadana-aBAvAt /
   ato 'nyatra prāyaścittārthamevopasadanaṃ kartavyaṃ tadanantaramadhyayanaṃ	atas anyatra prAyaScitta-arTam-eva-upasadanam kartavyam tad-anantaram-aDyayanam
   kartavyam /	kartavyam /
   tathā'hāpastambaḥ- 'adhīhi bho ityuktvādhīyītādhyāpayedvā'; iti //	taTA-ahApa-stambaH aaDIhi Bo iti-uktvA-aDIyIta-aDyApayet-vA-a; iti //
   kiñca-	kiQca-
   śvanakulasarpamaṇḍūkamārjārāṇāṃ tryahamupavāso vipravāsaśca // Gaut_1.64	Sva-nakula-sarpa-maNxUka-mArjArANAm tri-aham-upavAsaH vipravAsaH-ca // GOt-_1.64
   ete prasiddhāḥ /	ete prasidDAH /
   śvādīnāṃ pratyekamantarā manage tryahaṃ bhaktatyāgaḥ prāyaścittaṃ,	Sva-AdInAm pratyekam-antarA manage tri-aham Bakta-tyAgaH prAyaScittaM,
   vipravāso guruṇā virahitasyāvasthānamekāham /	vipravAsaH guruNA virahitasya-avasTAnam-eka-aham /
   evaṃ ca guruviprayogopadeśādeva ekāhamanadhyāyasiddhiḥ /	evam ca guru-viprayoga-upadeSAt-eva eka-aham-anaDyAya-sidDiH /
   kuta ekāhopalabdhiriti cet, visamāsāt /	kutas eka-aha-upalabDiH-iti cet, visamAsAt /
   anyathā tryahamupavāsavipravāsau cetyavakṣyat /	anyaTA tri-aham-upavAsa-vipravAsO ca-iti-avakzyat /
   ata ekāhamevānadhyāyaḥ /	atas eka-aham-eva-anaDyAyaH /
   tathā ca manuḥ-	taTA ca manuH-
   paśumaṇḍūkamārjāraśvasarpanakuleṣu ca /	paSu-maNxUka-mArjAra-Sva-sarpa-nakulezu ca /
   antarā gamane vidyādanadhyāyamaharniśam //	antarA gamane vidyAt-anaDyAyam-aharniSam //
   iti //	iti //
   evaṃ cātrāpi śvagrahaṇaṃ catuṣpadāṃ paśūnāmupalakṣaṇam /	evam ca-atra-api Sva-grahaNam catuzpadAm paSUnAm-upalakzaNam /
   catuṣpādgrahaṇena gṛhyamāṇatvāt mārjārasya punarupanyāsaḥ	catuzpAd-grahaNena gRhyamANa-tvAt mArjArasya punar-upanyAsaH
   prāyaścittagauravārthaḥ /	prAyaScitta-gOrava-arTaH /
   yathā'hośanā- 'mārjārāntarāgamane dhṛtaṃ prāśyatryahamupavaset'; iti /	yaTA-aha-uSanA amArjAra-antara-Agamane DRtam prASyatri-aham-upavaset-a; iti /
   upasadanānukarṣaṇārthaścakāraḥ /	upasadana-anukarzaNa-arTaH-cakAraH /
   ato 'dhyayanakāle tatkṛtvādhīyīta /	atas aDyayana-kAle tat-kRtvA-aDIyIta /
   kecidupavāsamadhyayanatyāgamāhuḥ /	kecid-upavAsam-aDyayana-tyAgam-AhuH /
   tadyuktamayuktaṃ veti vicāryam //	tat-yuktam-ayuktam vA-iti vicAryam //
   kiñca-	kiQca-
   prāṇāyāmā ghṛtaprāśanaṃ cetareṣām // Gaut_1.65 //	prANAyAmAH GRtaprASanam ca-itarezAm // GOt-_1.65 //
   itareṣāṃ kākādīnāṃ prāṇāyāmāstrayaḥ, bahuvacanaśravaṇāt /	itarezAm kAka-AdInAm prANAyAmAH-trayaH, bahuvacana-SravaNAt /
   ghṛtaprāśanaṃ kāyāplavanamātram /	GRtaprASanam kAya-Aplavana-mAtram /
   upasadanānukarṣeṇārthaḥ cakāraḥ /	upasadana-anukarzeNa-arTaH cakAraH /
   tatastrīnprāṇāyāmān dhārayitvā ghṛtaṃ prāśyopasadanaṃ ca kṛtvādhīyīta,	tatas-trIn-prANAyAmAn DArayitvA GRtam prASya-upasadanam ca kRtvA-aDIyIta,
   anadhyāyāśravaṇāt //	anaDyAya-aSravaNAt //
   śmaśānābhyadhyayane caivaṃ śmaśānābhyadhyayane caivam // Gaut_1.66 //	SmaSAna-aByaDyayane ca-evam SmaSAna-aByaDyayane ca-evam // GOt-_1.66 //
   āpastambena sarvataḥśamyāprāsānnādhīyītetyuktam /	Apastambena sarvatas-SamyA-prAsAt-na-aDIyIta-iti-uktam /
   tasmāttatsamīpe 'dhyayanaṃ śmaśānādhyayanam /	tasmAt-tad-samIpe aDyayanam SmaSAna-aDyayanam /
   abhyupasargo buddhipūrvasūcanārthaḥ /	aByupasargaH budDi-pUrva-sUcana-arTaH /
   tato 'buddhipūrve anyatprāyaścittaṃ laghutaraṃ draṣṭavyam /	tatas abudDi-pUrve anyat-prAyaScittam laGutaram drazwavyam /
   tathā cāhośanā- 'anabhisandhyā śmaśānābhyadhyayane 'dhīhi bho	taTA ca-Aha-uSanA aanaBisanDyA SmaSAna-aByaDyayane aDIhi Bo
   ityuktvādhīyīta'; iti /	iti-uktvA-aDIyIta-a; iti /
   cakārādanantaroktasya praṇāyāmādeḥ sarvasya prāptau evaṃśabdena	cakArAt-anantara-uktasya praNAyAma-AdeH sarvasya prAptO evaMSabdena
   anantaroktasyopasadanasyaiva prāptiḥ kriyate /	anantara-uktasya-upasadanasya-eva prAptiH kriyate /
   tarhyevaṃśabda eva vaktavya iti cet na, ubhayasakāśa evāyamartho labhyate	tarhi-evaMSabdaH eva vaktavyaH iti ced na, uBaya-sakASaH eva-ayam-arTaH laByate
   kathaṃ ? evaṃśabde caśabde vā vaktavye ubhayapāṭhasya prayojanāntaraṃ	kaTam ? evaMSabde caSabde vA vaktavye uBaya-pAWasya prayojana-antaram
   kalpayituṃ nyāyyaṃ, na hyekasyaiveti /	kalpayitum nyAyyaM, na hi-ekasya-eva-iti /
   ata upasadanameva kartavyam /	atas upasadanam-eva kartavyam /
   tathāca smṛtyantaraṃ-'śmaśānasamīpe 'dhītya prāṇān dhārayet	taTA-ca smRti-antaraM--aSmaSAna-samIpe aDItya prANAn DArayet-
   prāṇopasparśanamabhivādanaṃ sāvitryanuvācanaṃ'; ityādi /	prANa-upasparSanam-aBivAdanam sAvitrI-anuvAcanaM-a; ityAdi /
   dviruktiradhyāyaparisamāptyarthā /	dvis-uktiH-aDyAya-parisamApti-arTAH /
   uktamidaṃ sarvaṃ prāyaścittaṃ śiṣyasyaiva, tadarthatvādadhyanaprabhṛteḥ /	uktam-idam sarvam prAyaScittam Sizyasya-eva, tad-arTa-tvAt-aDyana-praBRteH /
   kiñca-sarvatra sopasadanameva prāyaścittaṃ, upasadanaṃ tvabhivādanādi,	kiQca-sarvatra sa-upasadanam-eva prAyaScittaM, upasadanam tu-aBivAdana-Adi,
   tadabhivādanamācāryasya	tad-aBivAdanam-AcAryasya
   na sambhavatīti //	na samBavati-iti //
   iti maskarīye gautamabhāṣye prathamo 'dhyāyaḥ //	iti maskarIye gOtama-BAzye praTamaH aDyAyaH //
   dvitīyo 'dhyāyaḥ	dvitIyaH aDyAyaH
   dvijānāmuktamupanayanam /	dvijAnAm-uktam-upanayanam /
   teṣāmupanayanātprāgapi kaiścidvarṇadharmairadhikāra iṣyata iti	tezAm-upanayanAt-prAk-api kEScid-varNa-DarmEH-aDikAraH izyate iti
   tadarthamāha-	tad-arTam-Aha-
   prāgupanayanātkāmacāravādabhakṣaḥ // Gaut_2.1 //	prAk-upanayanAt-kAma-cAra-vAda-BakzaH // GOt-_2.1 //
   nanu ca prāgevopanayanādetadvaktavyaṃ, tatra prāgupanayanādityetanna	nanu ca prAk-eva-upanayanAt-etat-vaktavyan, tatra prAc-upanayanAt-iti-etat-na
   vaktavyaṃ bhavati //	vaktavyam Bavati //
   ucyate-satyametat /	ucyate--satyam-etat /
   kintu upanayanasyādāvabhidhāne prayojanamuktam /	kintu upanayanasya-AdO=-aBiDAne prayojanam-uktam /
   nānena vidhīyate, arthaprāptatvāt /	na-anena viDIyate, arTa-prApta-tvAt /
   na ca niyamyate, avaśyakartavyābhāvāt, 'upanayanādirniyamaḥ'; iti	na ca niyamyate, avaSya-kartavya-aBAva-at, aupanaya-nAdiH-niyamaH-a; iti
   vakṣyamāṇatvāt pākṣikatvābhāvācca /	vakzyamANa-tvAt pAkzika-tva-aBAvAt-ca /
   nāpi parisaṅkhyā, nirvatyābhāvāt /	na-api parisaFKyA, nirvatya-aBAvAt /
   na hyasyākāmacāritvādikaṃ prāptam /	na hi-asya-akAma-cAri-tva-Adikam prAptam /
   ataḥ idaṃ sūtramanuvādakaṃ prāyaścittarājadaṇḍābhāvajñāpanārthaṃ, tayoḥ	atas idam sUtram-anuvAdakam prAyaScitta-rAja-daNxa-aBAva-jQApana-arTaM, tayoH
   sāmānyenopadiśṭatvāt //	sAmAnyena-upadiSwa-tvAt //
   nanu ca rājadaṇḍaprāyaścittāni ca vihitākaraṇe niṣiddhasevane vā	nanu ca rAja-daNxa-prAyaScittAni ca vihita-akaraNe nizidDa-sevane vA
   vidhīyante /	viDIyante /
   na cāsya vidhipratiṣedhābhyāmadhikāraḥ /	na ca-asya viDi-pratizeDAByAm-aDikAraH /
   na cāsya vidhiḥ pratiṣedhābhyāmadhikāraḥ /	na ca-asya viDiH pratizeDAByAm-aDikAraH /
   na cāsya vidhiḥ pratiṣedho vā śrūyata iti /	na ca-asya viDiH pratizeDaH vA SrUyate iti /
   na tvasyāhutāttvādi vidhāyiṣyate pratiṣidhyate vā, yadvyatikrame ubhayaṃ	na tu-asya-AhutAt-tva-Adi viDAyizyate pratiziDyate vA, yat-vyatikrame uBayam
   bhaviṣyatīti, pitrādīnāmupadeśāt /	Bavizyati-iti, pitR-AdInAm-upadeSAt /
   ata idaṃ sūtramanarthakamiti //	atas idam sUtram-anarTakam-iti //
   atrocyate-yadvihitākaraṇe pratipiddhasevane vā prāyaścittamuktaṃ rājadaṇḍo	atra-ucyate-yat-vihita-akaraNe pratipidDa-sevane vA prAyaScittam-uktam rAja-daNxaH-
   vā tadubhayamasyāpi prāpnotyeva /	vA tat-uBayam-asya-api prApnoti-eva /
   yadyapyasyaivoddeśena vidhiḥ pratiṣedho vā na śrūyate, tathāpi yattu	yadi-api-asya-eva-uddeSena viDiH pratizeDaH vA na SrUyate, taTA-api yat-tu
   sāmānyenoktaṃ 'ahiṃsā satyamasteyam'; ityādi, tdavarṇadharmatvādasyāpi	sAmAnyena-uktam aahiMsA satyam-asteyam-a; ityAdi, tdavarNa-Darma-tvAt-asya-api
   prāpnoti /	prApnoti /
   tadvyatikrame rājadaṇḍaprāyaścitte api bhavataḥ /	tad-vyatikrame rAja-daNxa-prAyaScitte api BavataH /
   ataḥ tannivṛttyarthamanuvādasvarūpaṃ sūtramārabdham //	atas tad-nivRtti-arTam-anuvAda-svarUpam sUtram-ArabDam //
   'upanayanādirniyamaḥ'; ityanena sūtreṇa upanayanādārabhya yo	aupanaya-nAdiH-niyamaH-a; iti-anena sUtreNa upanayanAt-AraBya yaH-
   vidhirucyate-tadvyatikrame eva prāyaścittaṃ nānyavyatikrame iti	viDiH-ucyate--tad-vyatikrame eva prAyaScittam na-anya-vyatikrame iti
   vakṣyamāṇatvāt /	vakzyamANa-tvAt /
   tenaivāsyāpi varṇadhramātikrame prāyaścittābhāvo jñātuṃ śakyate,	tena-eva-asya-api varNa-Drama-atikrame prAyaScitta-aBAvaH jQAtum Sakyate,
   rājadaṇḍābhāvo 'pi /	rAja-daNxa-aBAvaH api /
   tathāpi nityopanayanakālātītasya bhinnabuddheḥ śaktasya	taTA-api nitya-upanayana-kAla-atItasya Binna-budDeH Saktasya
   ekādaśavarṣādūrdhvaṃ ṣoḍaśavarṣātprāk prāyaścittārdhapraveśanārthaṃ,	ekAdaSa-varzAt-UrDvam zoxaSa-varzAt-prAk prAyaScitta-arDa-praveSana-arTaM,
   tator'vāk pañcavarṣādūrdhvaṃ pitrādīnāṃ prāyaścittapraveśārthaṃ, tata	tator-avAk paQca-varzAt-UrDvam pitR-AdInAm prAyaScitta-praveSa-arTaM, tata
   arvāgaparādhābhāvajñāpanārthaṃ ca sūtramārabdham /	arvAk-a-parADa-aBAva-jQApana-arTam ca sUtram-ArabDam /
   tathāca bhārgavīyaṃ-	taTA-ca BArgavIyaM-
   āśītiryasya varṣāṇi bālo vāpyūnaṣoḍaśaḥ /	ASItiH-yasya varzANi bAlaH vA-api-Una-zoxaSaH /
   prāyaścittārdhamarhanti striyo vyādhita eva ca //	prAyaScitta-arDam-arhanti striyaH vyADitaH eva ca //
   ūnaikādaśavarṣasya pañcavarṣātparasya ca /	Una-ekAdaSa-varzasya paQca-varzAt-parasya ca /
   caretsuhṛdguraścaiva prāyaścittaṃ viśuddhaye //	caret-suhRd-guraH-ca-eva prAyaScittam viSudDaye //
   ato bālatarasyātha nāparādho 'sti kutra cit /	atas bAlatarasya-aTa na-aparADaH asti kutra cit /
   rājadaṇḍaśca tasyātaḥ prāyaścittaṃ ca neṣyate //	rAjadaNxaH-ca tasya-atas prAyaScittam ca na-izyate //
   iti //	iti //
   evaṃ copanayanātprāgyadyapi sāmānyena kāmacāritvādyuktaṃ, tathāpi	evam ca-upanayanAt-prAc-yadi-api sAmAnyena kAma-cAri-tva-Adi-uktan, taTA-api
   pañcavarṣātprāgevātyantakāmacāritā, tata ūrdhvaṃ varṇadharmeṣu niyoktavyaḥ	paQca-varzAt-prAk-eva-atyanta-kAma-cAritA, tatas UrDvam varNa-Darmezu niyoktavyaH
   pitrādibhiḥ, tadvyatikrame bālasya sataḥ pitrādīnāṃ prāyaścittasya	pitR-AdiBiH, tad-vyatikrame bAlasya sataH pitR-AdInAm prAyaScittasya
   śravaṇāt /	SravaNAt /
   alamatiprasaṅgena //	alam-ati-prasaFgena //
   idānīṃ sūtraṃ vivriyate-upanayanātprākkāmacāra icchāgatiḥ	idAnIm sUtram vivriyate-upanayanAt-prAk-kAma-cAraH icCA-gatiH
   tasmāccaṇḍālasparśanādau prokṣaṇamātraṃ vakṣyati 'avokṣaṇebhyaḥ'; iti	tasmAt-caNxAla-sparSana-AdO prokzaNa-mAtram vakzyati aava-ukzaNeByaH-a; iti
   tadapi pañcavarṣātprāgevetyuktam /	tat-api paQca-varzAt-prAk-eva-iti-uktam /
   ata ūrdhvaṃ caṇḍālādisparśane snāpayitavyaḥ /	atas UrDvam caNxAla-Adi-sparSane snApayitavyaH /
   ekādaśavarṣādūrdhvaṃ svayameva snāyāt /	ekAdaSa-varzAt-UrDvam svayam-eva snAyAt /
   evaṃ sarvatra /	evam sarvatra /
   kāmavādaḥ aślīlādyapi vadati /	kAma-vAdaH aSlIla-Adi-api vadati /
   kāmapakṣaḥ paryuṣitādyapi bhakṣayati /	kAma-pakzaH paryuzita-Adi-api Bakzayati /
   pañcavarṣādūrdhvaṃ varṇadharmāvirodhīni kārayitavyāni /	paQca-varzAt-UrDvam varNa-Darma-aviroDIni kArayitavyAni /
   upanayanātprāgityāpatkalpopanayanasyāpi grahaṇam /	upanayanAt-prAk-iti-Apad-kalpa-upanayanasya-api grahaNam /
   kutaḥ ? brahmacārīti liṅgāt /	kutas ? brahmacArI-iti liFgAt /
   nityakālātprāk brahmacaryasya skhalanāsambhavādeva siddhatvāt	nitya-kAlAt-prAk brahmacaryasya sKalana-asamBavAt-eva sidDa-tvAt-
   brahmacaryarakṣaṇopadeśo 'narthakaḥsyāditi /	brahmacarya-rakzaNa-upadeSaH anarTakaHsyAt-iti /
   kāmacārasyodāharaṇaṃ svayameva vakṣyati 'yathopapādamūtrapurīṣo bhavati';	kAma-cArasya-udAharaNam svayam-eva vakzyati ayaTA-upapAda-mUtra-purIzaH Bavati-a;
   iti /	iti /
   ato 'tyantabālāvasthāyāmapi brahmahatyāderyatnato nivārayitavyaḥ /	atas atyanta-bAla-avasTAyAm-api brahmahatyA-AdeH-yatnataH nivArayitavyaH /
   kāmavāde abhiśaṃsādau kāmabhakṣaṇe surāpānādau cātyantavālyāvasthāyāmapi	kAma-vAde aBiSaMsA-AdO kAma-BakzaNe surA-pAna-AdO ca-atyanta-vAlya-avasTAyAm-api
   yatnato nivārayitavya-, kāmacāra ityanenaiva siddhe vādabhakṣaṇayoḥ	yatnataH nivArayitavya-, kAma-cAraH iti-anena-eva sidDe vAda-BakzaNayoH
   punarupanyāsāt /	punar-upanyAsAt /
   upanayanāditi vaktavye prāggrahaṇaṃ niyamārthaṃ, upanayanātprāgeva	upanayanAt-iti vaktavye prAk-grahaNam niyama-arTaM, upanayanAt-prAk-eva
   kāmacāritvādīti /	kAma-cAri-tvA-Adi-iti /
   asati niyame 'uttareṣāṃ caitadavirodhi'; ityanena	asati niyame auttarezAm ca-etat-aviroDi-a; iti-anena
   hutaśiṣṭabhakṣaṇavarjanādi yatīnāmapi prāpnotīti //	huta-Sizwa-BakzaNa-varjana-Adi yatInAm-api prApnoti-iti //
   idānīṃ kāmavādabhakṣaṇasyāpavādamāha-	idAnIm kAma-vAda-BakzaNasya-apavAdam-Aha-
   ahutādbrahmacārī // Gaut_2.2 //	ahutAt-brahmacArI // GOt-_2.2 //
