   oṃ	om
   gavādītarabhede gotvādirūpalakṣyatāvacchedakasamaniyatatvasya	gavA Adi itara Bede go tva Adi rUpa lakzya tAvacCedaka sama niyata tvasya
   abhidheyatvaprameyatvādau padārthatvasamaniyatatvasya ca	aBiDeya tva prameya tva AdO padArTa tva sama niyata tvasya ca
   sattvenātivyāptivāraṇāya vyāvṛttibhinnatvamabhidheyatvādibhinnatvaṃ ca	sattvena ati vyApti vAraNAya vyAvRtti Binna tvam aBiDeya tva Adi Binna tvam ca
   lakṣaṇalakṣaṇe niveśanīyamityarthaḥ/ yadyapi vyāvṛtterapi	lakzaNa lakzaNe niveSanIyam iti arTaH/ yadi api vyAvRtteH api
   vyāvahārikatvasya vakṣyamāṇatayā tenaiva rūpeṇa vyāvahārikatvena	vyAvahArika tvasya vakzyamANa tayA tena eva rUpeNa vyAvahArika tvena
   sarveṣāṃ saṅgrahasambhavāt pṛthagabhidhānamanucitam, tathāpi	sarvezAm saFgraha samBavAt pRTak aBiDAnam anucitam, taTA api
   hetusādhyayoraikye hetumattāniścayakāle sādhyasaṃśayarūpapakṣatāyā	hetu sADyayoH Ekye hetu mattA niScaya kAle sADya saMSaya rUpa pakza tAyA
   asattvena	asattvena
   tānumitiriti	tAn umitiH iti
   prācīnamate itarabhedasya vyāvartakatvābhāvena tatrātivyāptiḥ/	prAcInamate itara Bedasya vyAvartaka tva aBAvena tatra ativyAptiH/
   siṣādhayiṣāvirahaviśiṣṭasiddhyabhāvaḥ pakṣatā iti siddhāntimate	sizA DayizA viraha viSizwa sidDi aBAvaH pakzatA iti sidDAntimate
   tu vyāvṛtterapi vyāvartakatvena lakṣyatayā tatra	tu vyAvRtteH api vyAvartaka tvena lakzya tayA tatra
   lakṣaṇasaṅgamanasyeṣṭatvena nātivyāptirityāvedayituṃ	lakzaNa saFgamanasya izwa tvena na ati vyAptiH iti Avedayitum
   pṛthakkathanamiti dhyeyam/	pRTak kaTanam iti Dyeyam/
   nanu kimidaṃ nāma	nanu kim idam nAma
   lakṣaṇalakṣaṇalakṣyatāvacchedakaṃ vyāvartakatvam/ na tāvat sāmānyato	lakzaNa lakzaNa lakzya tAvacCedakam vyAvartaka tvam/ na tAvat sAmAnyatas 
   bhedānumāpakatvam/ vyāvṛttyabhidheyatvāderapi	Beda anumApaka tvam/ vyAvRtti aBiDeya tva AdeH api
   yatkiñcidubhayatvāvacchinnapratiyogitākabhedānumāpakatayā	yat kiQcid uBaya tva avacCinna pratiyogi tAka Beda anumApaka tayA
   tatrātivyāptikathanāsaṅgateḥ/ sarveṣāmapi vyatirekadharmāṇāṃ	tatra ati vyApti kaTanA saFgateH/ sarvezAm api vyatireka DarmANAm
   yatkiñcidvyāvartakatayā	yat kiQcidvyAvartaka tayA
   asādhāraṇyādighaṭakavyāpakatvādivairthyāpātācca/ nāpi viśiṣya	asADa araNya Adi Gawaka vyApaka tva At i vErTya apAtAt ca/ na api viSizya
   tattaddharmāvacchinnetarabhedānumāpakatvam/ tathā sati	tad tad Darma avacCinnA itara Beda anumApaka tvam/ taTA sati
   gotvāvacchinnetarabhedānumāpakasya sāsnādimattvasya	go tva avacCinna itara Beda anumApakasya sAsnAdimattvasya
   gotvasamaniyatatvaṃ lakṣaṇam ityevaṃ rītyā viśiṣya tattallakṣaṇasya	go tva sama niyata tvam lakzaNam iti evam rItyA viSizya tad tad lakzaNasya
   vaktavyatayā gotvādirūpalakṣyatāvacchedakatattaddharmasamanaiyatyasya	vaktavya tayA go tva Adi rUpa lakzya tAvacCedaka tad tad Darma sama nEyatyasya
   gotvāvacchinnetarabhedādirūpavyāvṛttau sattvenātivyāpteḥ	go tva avacCinna itara Beda Adi rUpa vyAvRttO sattvena ati vyApteH
   sambhave 'pyabhidhayatvādāvativyāptyalagnakatāpatteḥ duvaritvāt	samBave api aBiDaya tva At O= ati vyApti alagnaka tA ApatteH duvari tvAt 
   gotvādisamanaiyatyasya tatrāsattvāditi cet  	go tva Adi sama nEyatyasya tatra asattvAt iti ced  
   maivam   yataḥ	mA evam  yatas 
   sāsnādimattvaṃ pakṣīkṛtya gotvāvacchinnetarabhedānumāpakatve sādhye	sAsnAdimattvam pakzIkRtya go tva avacCinna itara Beda anumApaka tve sADye
   viśeṣavyāptau anvayadṛṣṭāntālābhena yadyaddharmasamaniyataṃ	viSeza vyAptO anvaya dRzwa anta alABena yat yat Darma sama niyatam
   tattandavacchinnavyāvartakamiti rītyā sāmānyamukhena	tad tandava= Cinna vyAvartakam iti rItyA sAmAnya muKena
   vyāpterabhyupagantavyatayā tatra	vyApteH aByupagantavya tayA tatra
   siddhasādhanāprasiddhibhyāmavyāvartaṅkayorvyāvṛttyabhidheyatvayoḥ	sidDa sADana aprasidDiByAm avyAvartaFkayoH vyAvRtti aBiDeya tvayoH
   tattaddharmasamanaiyatyarūpaprakṛtahetostattulyasya vā hetoḥ sattvena	tad tad Darma sama nEyatya rUpa prakRta hetoH tad tulyasya vA hetoH sattvena
   prakṛtasādhyasya tattulyasya vā sādhyasyāsattvena vyabhicāraḥ syāt/	prakRta sADyasya tad tulyasya vA sADyasya asattvena vyaBicAraH syAt /
   atastaddoṣavāraṇāya	atas tad doza vAraNAya
   tattaddharmāvacchinnetarabhedarūpavyāvṛttibhinnatvamabhidheyatvādibhinnatvaṃ	tad tad Darma avacCinnA itara Beda rUpa vyAvRtti Binna tvam aBiDeya tva Adi Binna tvam
   ca tādṛśalakṣaṇe niveśanīyamityabhiprāyako 'yaṃ grantha iti na	ca tAdRSa lakzaNe niveSanIyam iti aBiprAyakaH ayam granTaH iti na
   pūrvoktadoṣāvasaraḥ/ adhikavicārastu anyatrānusandheyaḥ/	pUrva ukta doza avasaraH/ aDika vicAraH tu anyatra anusanDeyaH/
   nanu lakṣaṇasya	nanu lakzaNasya
   vyavahāro 'pi prayojanam/ tena rūpeṇa vyavahartavyajñānaṃ vinā	vyavahAraH api prayojanam/ tena rUpeNa vyavahartavyajQAnam vinA
   tadrūpāvacchinnabodhakaśabdarūpavyavahārāsambhavāt/ evaṃ ca	tad rUpa avacCinna boDaka Sabda rUpa vyavahAra asamBavAt/ evam ca
   vyāvahārikalakṣaṇasyāpi lakṣyatvāt tadbhinnatvaṃ viśeṣaṇaṃ na	vyAvahArika lakzaNasya api lakzya tvAt tad Binna tvam viSezaNam na
   deyamityāha   vyavahārasyāpīti/ nanu vyāvṛttāvativyāptivāraṇāya	deyam iti Aha  vyavahArasya api iti/ nanu vyAvRttO= ati vyApti vAraNAya
   tadbhinnatvamāvaśyakam/ vyāvṛttervyāvahārikatvābhāvāditi bhramaṃ	tat Binna tvam AvaSya kam/ vyAvRtteH vyAvahArika tva aBAvAt iti Bramam
   vārayati   vyāvṛtterapīti/ apinā abhidheyatvādiparigraho	vArayati  vyAvRtteH apIti/ apinA aBiDeya tva Adi parigrahaH 
   dṛṣṭāntalābhāya/	dRzwAntalABAya/
   bālapriyā	bAlapriyA
   nanvetaddūṣaṇatrayarahitadharmo lakṣaṇam ityasya	nanu etat dUzaNa traya rahita DarmaH lakzaNam iti asya
   avyāptyativyāptyasambhavarūpadoṣatrayābhāvaviśiṣṭo dharmo	avyApti ati vyApti asamBava rUpa doza traya aBAva viSizwaH DarmaH 
   lakṣaṇamityarthaḥ/ tathā ca 1ekadoṣavatyapi kapilatvādau doṣatrayaṃ	lakzaNam iti arTaH/ taTA ca 1eka dozavatI api kapila tva AdO dozatrayam
   nāstīti 2lakṣaṇatvāpattirityāśaṅkya vyācakṣṭe  	na asti iti 2lakzaNa tva ApattiH iti ASaFkya vyAcakzwe  
   uktadūṣaṇābhāvatrayaviśiṣṭa iti/ pratiyogini tritvaṃ na vivakṣitam,	ukta dUzaNa aBAva traya viSizwaH iti/ pratiyogini tritvam na vivakzitam,
   kiṃ tu abhāve iti bhāvaḥ/ ekadoṣavati	kim tu aBAve iti BAvaH/ eka dozavati
   itaradoṣābhāvadvayasattve 'pi doṣābhāvatrayaṃ nāstīti na	itara doza aBAva dvaya sattve api doza aBAva trayam na asti iti na
   3pūrvoktāpattiriti dhyeyam/	3pUrva ukta ApattiH iti Dyeyam/
   1. ekadoṣavatyapīti/	1. eka dozavatI api iti/
   avyāptirūpakaidoṣaviśiṣṭe 'pītyarthaḥ/	avyApti rUpa kEdoza viSizwe api iti arTaH/
   2. lakṣaṇatvāpattiriti/	2. lakzaNatva ApattiH iti/
   golakṣaṇatvaprasaṅgaḥ ityarthaḥ/	go lakzaNa tva prasaFgaH iti arTaH/
   3. pūrvoktāpattiriti/	3. pUrva uktApattiH iti/
   kapiṃlatvādergolakṣaṇatvāpattirityarthaḥ/	kapiMlatvAdeH go lakzaNa tva ApattiH iti arTaH/
   nanu na sādhāraṇaḥ	nanu na sADAraNaH
   asādhāraṇa iti karmadhārayasamāsāt asādhāraṇa ityasya	asADAraNaH iti karma DAraya samAsAt asADAraNaH iti asya
   sādhāraṇabhinna ityarthaḥ/ sādhāraṇa ityasya ca lakṣyavṛttitve sati	sADAraNa BinnaH iti arTaH/ sADAraNaH iti asya ca lakzya vRtti tve sati
   alakṣyavṛttirityarthaḥ/ lakṣyavṛttitvaviśiṣṭālakṣyavṛttitvavāniti	alakzya vRttiH iti arTaH/ lakzya vRtti tva viSizwa Alakzya vRtti tvavAn iti
   yāvat/ asādhāraṇa ityasya ca	yAvat/ asADAraNaH iti asya ca
   lakṣyavṛttitvaviśiṣṭālakṣyavṛttitvābhāvavānityarthaḥ/ avyāptigraste	lakzya vRtti tva viSizwa Alakzya vRtti tva aBAvavAn iti arTaH/ avyApti graste
   kapilatvādau alakṣyavṛttitvarūpaviśeṣyābhāvāt viśiṣṭābhāvo 'sti/	kapila tva AdO alakzya vRtti tva rUpa viSezya aBAvAt viSizwa aBAvaH asti/
   asambhavagrastaḥ ekaśaphavattvādiḥ lakṣyavṛttitvarūpaviśeṣaṇābhāvāt	asamBava grastaH eka SaPa vat tva AdiH lakzya vRtti tva rUpa viSezaNa aBAvAt
   viśiṣṭābhāvavān/ tatathā ca ubhayoḥ asādhāraṇatayā lakṣaṇatvāpattiḥ,	viSizwa aBAvavAn/ tataTA ca uBayoH asADAraNa tayA lakzaNa tva ApattiH,
   doṣavato 'pi asādhāraṇatayā doṣatrayarahita evāsādhāraṇa	dozavataH api asADAraNa tayA dozatraya rahitaH eva asADAraNa
   ityasaṅgatiśca ityāśaṅkya asādhāraṇaśabdārthaḥ	iti asaFgatiH ca iti ASaFkya asADAraNa Sabda arTaH
   prakārāntareṇocyate dīpikāyāmityāha   nanu sādhāraṇyasyeti/	prakAra antareNa ucyate dIpikAyAm iti Aha  nanu sADAraNyasya iti/
   anyādṛśamiti/ lakṣyavṛttitvaviśiṣṭālakṣyavṛttitvābhāvāt	anyAdRSam iti/ lakzya vRtti tva viSizwa Alakzya vRtti tva aBAvAt
   anyavidhamityarthaḥ/ lakṣyatāvacchedakavyāpakatve satīti/	anyaviDam iti arTaH/ lakzya tAvacCedaka vyApaka tve sati iti/
   lakṣyatāvacchadakaṃ	lakzya tA avacCadakam
   yatra yatra vartate tatra sarvatra vartamānatvaṃ	yatra yatra vartate tatra sarvatra vartamAna tvam
   lakṣyatāvacchedakavyāpakatvam/	lakzya tAvacCedaka vyApaka tvam/
   lakṣyatāvacchedakaṃ yatra nāsti tatrāvartamānatvaṃ	lakzya tA avacCedakam yatra na asti tatra AvartamAna tvam
   lakṣyatāvacchedakavyāpyatvam/ lakṣyā gauḥ, lakṣyatāvacchedakaṃ gotvam,	lakzya tA avacCedaka vyApya tvam/ lakzyA gOH, lakzya tAvacCedakam go tvam,
   tatra yatra yatra govyaktau vartate tatra sarvatra sāsnādimattvamasti,	tatra yatra yatra go vyaktO vartate tatra sarvatra sAsnAdimattvam asti,
   gotvaṃ	go tvam
   yatra nāsti mahiṣādau tatra sāsnādimattvaṃ nāstīti	yatra na asti mahiza AdO tatra sAsnAdimattvam na asti iti
   lakṣyatāvacchedakavyāpakatve sati	lakzya tAvacCedaka vyApaka tve sati
   lakṣyatāvacchedakavyāpyatvāt sāsnādimattvaṃ asādhāraṇadharmoṃ	lakzya tA avacCedaka vyApya tvAt sAsnAdimattvam asADAraNa Darmom
   bhavati, atastat goḥ lakṣaṇamiti bhāvaḥ/ tathā ca	Bavati, atas tat goH lakzaNam iti BAvaH/ taTA ca
   lakṣyatāvacchedakavyāpakatve sati lakṣyatāvacchedakavyāpyatvaṃ lakṣaṇasya	lakzya tAvacCedaka vyApaka tve sati lakzya tA avacCedaka vyApya tvam lakzaNasya
   lakṣaṇamityuktaṃ bhavati/ satyantasya prayojanamāha  	lakzaNam iti uktam Bavati/ satyantasya prayojanam Aha  
   avyāptyasambhavagrastayorvāraṇāyeti/ avyāptigraste kapilatve	avyApti asamBava grastayoH vAraNAya iti/ avyApti graste kapila tve
   lakṣaṇabhinne lakṣyatāvacchedakagotvaśūnyamahiṣādyavṛttitvarūpaṃ	lakzaNa Binne lakzya tAvacCedaka go tva SUnya mahiza Adya vRtti tva rUpam
   lakṣyatāvacchedakavyāpyatvamastīti tatra lakṣaṇalakṣaṇasyātivyāptiḥ,	lakzya tA avacCedaka vyApya tvam asti iti tatra lakzaNa lakzaNasya ativyAptiH,
   tadvāraṇāya lakṣyatāvacchedakavyāpakatve satītyuktam/ gotvavati	tad vAraNAya lakzya tAvacCedaka vyApaka tve satI iti uktam/ go tvavati
   śvetagavikapilatvābhāvāt lakṣyatāvacchedakavyāpakatvaṃ tatra nāstīti	Sveta gavikapila tva aBAvAt lakzya tAvacCedaka vyApaka tvam tatra na asti iti
   nātivyāptiḥ/ nanu uktarītyā	na ati vyAptiH/ nanu ukta rItyA
   avyāptigraste 'tivyāptivāraṇarūpaprayojanasambhave 'pi asambhavagraste	avyApti graste ati vyApti vAraNa rUpa prayojana samBave api asamBava graste
   tadvāraṇarūpaṃ prayojanaṃ na sambhavati/ asambhavagrastasya	tad vAraNa rUpam prayojanam na samBavati/ asamBava grastasya
   ekaśaphavattvādeḥ	eka SaPa vat tva AdeH
   lakṣyatāvacchedakagotvaśūnyāśvavṛttitayā	lakzya tAvacCedaka go tva SUnya aSva vRtti tayA
   lakṣyatāvacchedakavyāpyatvasyābhāvāt ativyāptyaprasakteriti cet  	lakzya tA avacCedaka vyApya tvasya aBAvAt ati vyAptyaprasakteH iti ced  
   atrāhuḥ/ atrāsambhavagrastapadaṃ gaganarūpasyāsambhavagrastasya tātparyeṇa	atra AhuH/ atra asamBava grasta padam gagana rUpasya asamBava grastasya tAtparyeNa
   bodhakam/ goḥ gaganaṃ lakṣaṇamuktaṃ cet tadasambhavi/ gaganasya	boDakam/ goH gaganam lakzaNam uktam ced tad asamBavi/ gaganasya
   avṛttipadārthatayā kutrāpi gavi asattvāt/ tathā cāsambhavagraste gagane	avRtti padArTa tayA kutra api gavi asattva at/ taTA ca asamBava graste gagane
   avṛttipadārthatvādeva	avRtti padArTa tvAt eva
   lakṣyatāvacchedakagotvaśūnyamahiṣādyavṛttitvamapyastīti	lakzya tAvacCedaka go tva SUnya mahiza Adya vRtti tvam api asti iti
   lakṣyatāvacchedakavyāpyatvamātroktau tatrātivyāptiḥ syāditi	lakzya tAvacCedaka vyApya tva mAtra uktO tatra ativyAptiH syAt iti
   tadvāraṇāya lakṣyatāvacchedakavyāpakatve satītyuktamiti/ ativyāptasya	tad vAraNAya lakzya tAvacCedaka vyApaka tve sati iti uktam iti/ ati vyAptasya
   vāraṇāya viśeṣyamiti/ lakṣyatāvacchedakavyāpyatvarūpaviśeṣyadalābhāve	vAraNAya viSezyam iti/ lakzya tAvacCedaka vyApya tva rUpa viSezya dala aBAve
   lakṣyatāvacchedakavyāpakatvaṃ lakṣaṇalakṣaṇaṃ syāt/ tathā sati	lakzya tAvacCedaka vyApaka tvam lakzaNa lakzaNam syAt/ taTA sati
   ativyāptiduṣṭasya	ati vyApti duzwasya
   śṛṅgitvasya gotvavyāpakatvamastīti tatrātivyāptiḥ syāt/	SRFgi tvasya go tva vyApaka tvam asti iti tatra ativyAptiH syAt /
   tadvāraṇāya lakṣyatāvacchedakavyāpyatvopādānam/ śṛṅgitvasya	tad vAraNAya lakzya tAvacCedaka vyApya tva upAdAnam/ SRFgi tvasya
   gotvaśūnyamahiṣādivrṛttitayā lakṣyatāvacchedakavyāpyatvaṃ nāstīti	go tva SUnya mahiza Adi vrRtti tayA lakzya tA avacCedaka vyApya tvam na asti iti
   nātivyāptiriti bhāvaḥ/	na ati vyAptiH iti BAvaH/
   atredaṃ bodhyam   	atra idam boDyam   
   lakṣyatāvacchedakavyāpakatvaṃ nāma	lakzya tAvacCedaka vyApaka tvam nAma
   lakṣyatāvacchedakaniṣṭhādheyatānirūpitādhikaraṇatāvanniṣṭhātyantābhāvāprat	lakzya tA avacCeda kanizWA ADeya tA nirUpita aDikaraNa tAvat nizWA atyanta aBAvA prat
   iyogitvam/	iyogi tvam/
   tatrādheyatāyāṃ lakṣyatāvacchedakatāvacchedakasambandhāvacchinnatvaṃ	tatra ADeya tAyAm lakzya tAvacCedaka tAvat Cedaka sambanDa avacCinna tvam
   niveśyam/ anyathā gotvasya kālikasambandhena adhikaraṇe mahiṣādau	niveSyam/ anyaTA go tvasya kAlika sambanDena aDikaraNe mahiza AdO
   vartamānasya sāsnādimattvābhāvasya pratiyogyeva sāsnādimattvamiti	vartamAnasya sAsna Adi mattva aBAvasya pratiyogi eva sAsnAdimattvam iti
   lakṣaṇe sāsnādimattvādau asambhavāpatteḥ/ evaṃ pratiyogitāyāṃ	lakzaNe sAsna Adi mattvAdO asamBava ApatteH/ evam pratiyogitAyAm
   lakṣaṇatāvacchedakasambandhāvacchinnatvaṃ niveśanīyam/ anyathā samavāyena	lakzaNa tAvacCedaka sambanDa avacCinna tvam niveSanIyam/ anyaTA samavAyena
   gotvavati gavi yaḥ saṃyogasambandhāvacchinnasāsnādimattvābhāvaḥ	gotvavati gavi yaH saMyoga sambanDa avacCinna sAsnA Adi mattva aBAvaH
   tatpratiyogitvasyaiva sāsnādimattve sattvena asaṃbhavāpatteḥ/ evaṃ	tad pratiyogitvasya eva sAsnAdimattve sattvena asaMBava ApatteH/ evam
   lakṣyatāvacchedakavyāpyatvaṃ na lakṣyatāvacchedakābhāvavadavṛttitvam,	lakzya tA avacCedaka vyApya tvam na lakzya tAvacCedaka aBAva vat avRtti tvam,
   padārthasya abhidheyatvaṃ lakṣaṇamityādau	padArTasya aBiDeya tvam lakzaNam iti AdO
   lakṣyatāvacchedakapadārthatvābhāvavato 'prasiddhyā abhidheyatvādirūpe	lakzya tAvacCedaka padArTatva aBAvavataH aprasidDyA aBiDeya tva Adi rUpe
   lakṣaṇe avyāptyāpatteḥ/ kiṃ tu svavyāpakatatkatvam/ svaṃ   lakṣaṇam,	lakzaNe avyApti ApatteH/ kim tu sva vyApaka tatka tvam/ svam  lakzaNam,
   tat   lakṣyatāvacchedakam/ lakṣyatāvacchedakasya padārthatvasya	tat  lakzya tA avacCeda kam/ lakzya tAvacCedakasya padArTa tvasya
   lakṣaṇībhūtābhidheyatvavyāpakatvamastīti na pūrvoktadoṣaḥ/	lakzaNIBUta aBiDeya tva vyApaka tvam asti iti na pUrva ukta dozaH/
   anayorvyāpakatvavyāpyatvayordvidhā niveśe gauravāt sakṛnniveśya	anayoH vyApaka tva vyApya tvayoH dviDA niveSe gOravAt sakRt niveSya
   svavyāpakalakṣyatāvacchedakavyāpakatvaṃ	sva vyApaka lakzya tAvacCedaka vyApaka tvam
   lakṣyatāvacchedakasamaniyatatvamiti	lakzya tAvacCedaka sama niyata tvam iti
   pariṣkāro yuktaḥ/ svavyāpakatvaṃ ca	parizkAraH yuktaH/ sva vyApaka tvam ca
   svaniṣṭhādheyatānirūpitādhikaraṇatāvanniṣṭhātyantābhāvāpratiyogitvam/	sva nizWA ADeya tA nirUpita aDikaraNa tAvat nizWA atyanta aBAva apratiyogi tvam/
   tatrādheyatāyāṃ lakṣaṇatāvacchedakasambandhāvacchinnatvaṃ niveśanīyam/	tatra ADeya tAyAm lakzaNa tAvacCedaka sambanDa avacCinna tvam niveSanIyam/
   anyathā sāsnādimattvasya kālikasambandhenādhikaraṇe mahiṣādau vartate	anyaTA sAsnAdimattvasya kAlika sambanDena aDikaraNe mahiza AdO vartate
   yo 'tyantābhāvaḥ gotvābhāvaḥ tatpratiyogitvasyaiva gotve sattvena	yaH atyanta aBAvaH go tva aBAvaH tad pratiyogitvasya eva go tve sattvena
   asambhavāpatteḥ/ evaṃ pratiyogitāyāṃ	asamBava ApatteH/ evam pratiyogitAyAm
   lakṣyatāvacchedakatāvacchedakasambandhāvacchinnatvaṃ niveśanīyam/ anyathā	lakzya tAvacCedaka tAvat Cedaka sambanDa avacCinna tvam niveSanIyam/ anyaTA
   samavāyena sāsnādimati gavi yaḥ saṃyogasambandhāvacchinnagotvābhāvaḥ	samavAyena sAsnAdimati gavi yaH saMyoga sambanDa avacCinna go tva aBAvaH
   tatpratiyogitvasyaiva gotve sattvena pūrvoktadoṣāpatteḥ/	tad pratiyogi tvasya eva go tve sattvena pUrva ukta doza ApatteH/
   1tathā ca	1taTA ca
   lakṣaṇatāvacchedakasambandhāvacchinnasva (lakṣaṇa)	lakzaNa tAvacCedaka sambanDa avacCinna sva (lakzaNa)
   niṣṭhādheyatānirūpitādhikaraṇatāvanniṣṭhātyantābhāvanirūpitalakṣyatāvacchedakatāvacchedakasambandhāvacchinnapratiyogitvā 	nizWA ADeya tA nirUpita aDikaraNa tAvat nizWA atyanta aBAva nirUpita lakzya tAvacCedaka tAvat Cedaka sambanDa avacCinna pratiyogitvA 
   bhāvavallakṣyatāvacchedakaniṣṭhalakṣyatāvacchedakatāvacchedakasambandhāvacchinnādheyatānirūpitādhikaraṇatāvanniṣṭhātyantā 	BAvavat lakzya tA avacCeda ka nizWa lakzya tAvacCedaka tAvat Cedaka sambanDa avacCinna ADeya tA nirUpita aDikaraNa tAvat nizWA ati antA 
   bhāvanirūpitalakṣaṇatāvacchedakasambandhāvacchinnapratiyogitvābhāvaḥ	BAva nirUpita lakzaNa tAvat Cedaka sambanDa avacCinna pratiyogitva aBAvaH
   lakṣyatāvacchedakasamaniyatatvamiti phalati/ evaṃ ca	lakzya tAvacCedaka sama niyata tvam iti Palati/ evam ca
   svavyāpakatatkatvarūpalakṣyatāvacchedakavyāpyatvaṃ	sva vyApaka tatkatva rUpa lakzya tAvacCedaka vyApya tvam
   gaganarūpe 'saṃbhavagraste 'pi na bhavati gaganādhikaraṇasyaivāprasiddheḥ/	gagana rUpe asaMBava graste api na Bavati gagana aDikaraNasya eva aprasidDeH/
   tathā	taTA
   ca	ca
   avyāptyāsambhavagrastayorvāraṇāyetyatra asambhavagrastapadaṃ	avyAptyA samBava grastayoH vAraNAya iti atra asamBava grasta padam
   tacchūnyāvṛttitvarūpavyāpyatvaniveśamabhipretyetyavadheyam/	tat SUnyAvRtti tva rUpa vyApya tva niveSam aBipretya iti avaDeyam/
   1. tathā cetyādi/	1. taTA ca ityAdi/
   golakṣaṇe sāsnādimattve evaṃ samanvayaḥ   lakṣaṇatāvacchedakasambandhaḥ	go lakzaNe sAsna Adimattve evam samanvayaH  lakzaNa tAvat Cedaka sambanDaH
   samavāyaḥ tadavacchinnā yā sāsnādimattvaniṣṭhādheyatā	samavAyaH tad avacCinnA yA sAsnAdimattva nizWa ADeya tA
   tannirūpitādhikaraṇatāvatī gauḥ tanniṣṭho yo 'bhāvaḥ na samavāyena	tad nirUpita aDikaraNa tAvatI gOH tad nizWaH yaH aBAvaH na samavAyena
   gotvābhāvaḥ api tu samavāyena	go tva aBAvaH api tu samavAyena
   ghaṭatvābhāvaḥ	Gawa tva aBAvaH
   tannirūpitasamavāyasambandhāvacchinnapratiyogitvaṃ ghaṭe,	tad nirUpita samavAya sambanDa avacCinna pratiyogi tvam Gawe,
   tādṛśapratiyogitvābhāvavat gotvarūpaṃ lakṣyatāvacchedakaṃ tanniṣṭhā yā	tAdRSa pratiyogitva aBAva vat go tva rUpam lakzya tAvacCedakam tad nizWA yA
   samavāyasambandhāvacchinnā ādheyatā tinnarūpitādhikaraṇatāvatī gauḥ	samavAya sambanDa avacCinnA ADeya tA tinna rUpita aDikaraNa tAvatI gOH
   tanniṣṭhātyantābhāvaḥ na samavāyena sāsnādyabhāvaḥ api tu ghaṭatvābhāvaḥ	tad nizWA atyanta aBAvaH na samavAyena sa AsnAdi aBAvaH api tu Gawa tva aBAvaH
   tannirūpitasamavāyāvacchinnapratiyogitvaṃ ghaṭatve	tad nirUpita samavAya avacCinna pratiyogi tvam Gawa tve
   tādṛśapratiyogitvābhāvaḥ sāsnādimatve 'stīti/	tAdRSa pratiyogi tva aBAvaH sAsnAdima tve asti iti/
   adhikamanyato 'vaseyamiti/ sarvamidaṃ manasikṛtyaiva	aDikam anyatas avaseyam iti/ sarvam idam manasikRtya eva
   prakāśikāyām 'dharmapadaṃ lakṣaṇatāghaṭakasambandhena	prakASikAyAm aDarma padam lakzaNa tA Gawaka sambanDena
   vyāpakatvāditātparyagrāhakam' ityuktam/	vyApaka tvAditAtparyagrAhakam a iti uktam/
   dūṣaṇatrayarahitadharma	dUzaNa traya rahita Darma
   evāsādhāraṇadharma ityucyata iti kathanāt anyatamadoṣavān dharmaḥ	eva asADAraNa DarmaH iti ucyate iti kaTanAt anyatama dozavAn DarmaH
   asādhāraṇo na bhavatīti labhyate/ tena	asADAraNaH na Bavati iti laByate/ tena
   ativyāptyādidoṣāṇāmasādhāraṇyābhāvaprayojakatvaṃ labhyate/	ati vyApti Adi dozANAm asADa araNya aBAva prayojaka tvam laByate/
   tadevopapādayati atredaṃ bodhyamityādinā/	tat eva upapAda yati  atra idam boDyam ityAdinA/
   etaddoṣāḥ avyāptyativyāptyasambhavāḥ/ asādhāraṇatvasya	etad dozAH avyApti ati vyApti asamBavAH/ asADAraNa tvasya
   vighaṭakāḥ asādhāraṇatvābhāvaprayojakāḥ/ ativyāptau satyāmiti śeṣaḥ/	viGawa kAH asADAraNa tva aBAva prayojakAH/ ati vyAptO satyAm iti SezaH/
