   (Vaidya 258)	(VEdyaH 258)
   adya me hīdṛśaṃ caiva paripūrṇaṃ manoratham // Kvyu_1,11.1 //	adya me hi-IdRSam ca-eva paripUrNam manoraTam // Kvyu_1,11.1 //
   adya me āśayaḥ pūrṇaḥ pariśuddhaśca duḥkhataḥ /	adya me ASayaH pUrNaH pariSudDaH-ca duHKataH /
   yanmayā darśane samyag dṛṣṭvā lokaikabāndhavaḥ // Kvyu_1,11.2 //	yat-mayA darSane samyak dRzwvA loka-eka-bAnDavaH // Kvyu_1,11.2 //
   tadā me sarvasaukhyaṃ ca kāme saṃtiṣṭhate punaḥ /	tadA me sarva-sOKyam ca kAme saMtizWate punar /
   saukhyā bhavanti te sattvā sarvaduḥkhavivarjitāḥ // Kvyu_1,11.3 //	sOKyAH Bavanti te sattvA sarva-duHKa-vivarjitAH // Kvyu_1,11.3 //
   saṃsārabandhanānmuktāstiṣṭhanti sukhamodakāḥ /	saMsAra-banDanAt-muktAH-tizWanti suKa-modakAH /
   mamāpi darśanenaiva sarve sphuṭitabandhanāḥ /	mama-api darSanena-eva sarve sPuwita-banDanAH /
   dūrāddūrataraṃ yānti garūḍasyeva pannagāḥ // Kvyu_1,11.4 //	dUrAt-dUrataram yAnti garUxasi-a-iva pannagAH // Kvyu_1,11.4 //
   atha sa rājā balistasya bhagavato 'valokiteśvarasya pādayoḥ praṇipatya	aTa sa rAjA baliH-tasya BagavataH avalokiteSvarasya pAdayoH praNipatya
   ratnapīṭhakaṃ dattvā daśanakhāñjaliṃ kṛtvaivamāha -	ratna-pIWakam dattvA daSa-naKa-aQjalim kRtvA-evam-Aha -
   api ca / bhagavan, niṣīdasva asminnāsane, anugrahaṃ kuru, pāparatānāṃ	api ca / Bagavan, nizIdasva asmin=-Asane, anugraham kuru, pApa-ratAnAm
   jātyandhabhūtānāṃ paradāragamanaprasaktānāṃ prāṇātipātodyuktānāṃ	jAti-anDa-BUtAnAm para-dAra-gamana-prasaktAnAm prANa-atipAta-udyuktAnAm
   paraprāṇāhiṃsakānāṃ jarāmaraṇabhayabhītānāmudvignamānasānāṃ	para-prANa-ahiMsakAnAm jarA-maraNa-Baya-BItAnAm-udvigna-mAnasAnAm
   saṃsāraduṣṭavārtānāṃ trātā bhava / anāthānāṃ mātāpitṛbhūto bhava /	saMsAra-duzwa-vArtAnAm trAtA Bava / anATAnAm mAtA-pitR-BUtaH Bava /
   duṣṭadāruṇacaṇḍabhūtānāṃ bhagavan trātā bhava / paramadāruṇaduṣṭapraśamako	duzwa-dAruNa-caNxa-BUtAnAm Bagavan trAtA Bava / parama-dAruNa-duzwa-praSamakaH-
   bhava / eṣāmasmākaṃ bandhanabaddhānāṃ tava darśanena sarvabandhanādayaḥ	Bava / ezAm-asmAkam banDana-badDAnAm tava darSanena sarva-banDana-AdayaH
   parimuktāḥ, sphuṭitāḥ dūrāddūrataraṃ palāyanti / tvaddarśanamātreṇa yāni	parimuktAH, sPuwitAH dUrAt-dUrataram palAyanti / tvad-darSana-mAtreNa yAni
   tāni rājñaścakravartinaśca śubhakarmajātāni cakravartisukhāni mama	tAni rAjQaH-cakravartinaH-ca SuBa-karma-jAtAni cakravarti-suKAni mama
   saṃvidyante, tatsa bhagavan tādṛśaṃ dharmamārgamupadarśaya, yenaivaṃ	saMvidyante, tat-sa Bagavan tAdRSam Darma-mArgam-upadarSaya, yena-evam
   punareva bandhanaduḥkhaṃ na pratyanubhavema / na ca punarimāni yāni	punar-eva banDana-duHKam na pratyanuBavema / na ca punar-imAni yAni
   sarvabandhanāni cakṣuṣu ābhāsamāgaccheyuḥ //	sarva-banDanAni cakzuzu ABAsam-AgacCeyuH //
   atha āryāvalokiteśvaro bodhisattvo mahāsattvo rājānaṃ	aTa Arya-avalokita-ISvaraH boDisattvaH mahAsattvaH rAjAnam
   balimasurendramevamāha - ye mahārāja sattvānāmantike	balim-asura-indram-evam-Aha  ye mahA-rAja sattvAnAm-antike
   avihiṃsācittamutpādayanti, tathāgataśāsane piṇḍapātramanuprayacchanti,	avihiMsA-cittam-utpAdayanti, taTAgata-SAsane piNxa-pAtram-anuprayacCanti,
   kāropakāraṃ bahutaraṃ kurvanti, na ca teṣāṃ kecitsattvāḥ svapnenāpi	kAra-upakAram bahutaram kurvanti, na ca tezAm kecid-sattvAH svapnena-api
   pīḍayanti / amuṃ ca kāraṇḍavyūhaṃ mahāyānasūtraratnarājaṃ likhanti,	pIxayanti / amum ca kAraNxa-vyUham mahAyAna-sUtra-ratna-rAjam liKanti,
   likhāpayanti, antato nāmadheyamapi, asmāddharmaparyāyaṃ śṛṇvanti, asya	liKApayanti, antatas nAmaDeyam-api, asmAt-Darma-paryAyam SRNvanti, asya
   bodhisattvasyaikamapi piṇḍapātramanuprayacchanti, teṣāṃ ca	boDisattvasya-ekam-api piNxa-pAtram-anuprayacCanti, tezAm ca
   dharmabhāṇakānāmasya dharmaparyāyasya dhārakānāṃ vācakānāṃ lekhakānāṃ	Darma-BANakAnAm-asya Darma-paryAyasya DArakAnAm vAcakAnAm leKakAnAm
   saṃśrāvakāṇām, asya ca tathāgatasya dharmaparyāyamuddiśya ekadivasamapi	saMSrAvakANAm, asya ca taTAgatasya Darma-paryAyam-uddiSya eka-divasam-api
   purobhaktamapi piṇḍapātramanupradāsyati, te sarve cakravartirājyalābhino	puroBaktam-api piNxa-pAtram-anupradAsyati, te sarve cakravarti-rAjya-lABino
   bhaviṣyanti / na ca kadācitkṣutpipāsāduḥkhaṃ pratyanubhaviṣyanti / na ca	Bavizyanti / na ca kadAcid-kzuD-pipAsA-duHKam pratyanuBavizyanti / na ca
   kadācinnarakabandhanaduḥkhaṃ pratyanubhaviṣyanti / na ca	kadAcid-naraka-banDana-duHKam pratyanuBavizyanti / na ca
   priyaviprayogaduḥkham / api ca sarvaduḥkhebhyo vimucyante /	priya-viprayoga-duHKam / api ca sarva-duHKeByaH vimucyante /
   sukhāvatīlokadhātumanugamiṣyanti, tasya ca bhagavato 'mitābhasya	suKAvatI-lokaDAtum-anugamizyanti, tasya ca BagavataH amita-ABasya
   tathāgatasya purataḥ saṃmukhaṃ dharmaṃ śrutvā vyākaraṇamanuprāpsyanti /	taTAgatasya puratas saMmuKam Darmam SrutvA vyAkaraNam-anuprApsyanti /
   api ca mahārāja / śrūyatāṃ dānaphalam / tadyathāpi nāma kulaputra ye	api ca mahA-rAja / SrUyatAm dAna-Palam / tat-yaTA-api nAma kula-putra ye
   tathāgatasyārhataḥ samyaksaṃbuddhasya tiṣṭhataḥ parinirvṛtasya vā	taTAgatasya-arhataH samyaksaMbudDasya tizWataH parinirvRtasya vA
   piṇḍapātramanuprayacchanti, teṣāmidaṃ puṇyaskandhaṃ pravakṣyāmi /	piNxa-pAtram-anuprayacCanti, tezAm-idam puNya-skanDam pravakzyAmi /
   tadyathāpi nāma kulaputra (Vaidya 272) dvādaśagaṅgānadīvālukopamā mama	tat-yaTA-api nAma kula-putra (VEdyaH 272) dvAdaSa-gaFgA-nadI-vAlukA-upamA mama
   sadṛśā bodhisattvā mahāsattvā bhaveyuḥ, te caikasthāne	sadRSAH boDisattvAH mahAsattvAH BaveyuH, te ca-eka-sTAne
   dhārayeyurdivyakalpatatpuṇyapramāṇamudgrahītuṃ sarvasukhopadhānena	DArayeyuH-divya-kalpa-tad-puNya-pramANam-udgrahItum sarva-suKa-upaDAnena
   samupatiṣṭhamānāḥ, te 'pi sarve samagrībhūtā na śakyante ekasya	samupatizWamAnAH, te api sarve samagrIBUtAH na Sakyante ekasya
   piṇḍaprātrapradānasya kuśalamūlasaṃbhārasya puṇyaskandhaṃ gaṇayitum /	piNxa-prAtra-pradAnasya kuSala-mUla-saMBArasya puNya-skanDam gaNayitum /
   prāgevāhamekākī asminnasurabhavane viharāmi / tadyathāpi nāma kulaputra	prAk-eva-aham-ekAkI asmin=-asura-Bavane viharAmi / tat-yaTA-api nAma kula-putra
   śakyate mayā paramāṇurajasāṃ pramāṇamudgrahītum / na tu kulaputra śakyaṃ	Sakyate mayA paramANu-rajasAm pramANam-udgrahItum / na tu kula-putra Sakyam
   mayā piṇḍapātrasya puṇyaskandhaṃ gaṇayitum / tadyathāpi nama kulaputra	mayA piNxa-pAtrasya puNya-skanDam gaNayitum / tat-yaTA-api nama kula-putra
   caturṣu mahādvīpeṣu strīpuruṣadārakadārikādayaste sarve kṛṣikarmānte	caturzu mahA-dvIpezu strI-puruza-dAraka-dArikA-AdayaH-te sarve kRzi-karmAnte
   udyuktā bhaveyuḥ / te caturmahādvīpeṣu nānyaṃ kṛṣiṃ kārayeyuḥ / kālena	udyuktAH BaveyuH / te catur-mahA-dvIpezu na-anyam kRzim kArayeyuH / kAlena
   kālaṃ nāgarājāno varṣadhārāmanuprayacchanti / te ca sarṣapān niṣpādyante /	kAlam nAga-rAjAnaH varza-DArAm-anuprayacCanti / te ca sarzapAn nizpAdyante /
   taccaikadvīpakhalaṃ kuryāt / sarve te strīpuruṣadārakadārikādayaḥ	tat-ca-eka-dvIpa-Kalam kuryAt / sarve te strI-puruza-dAraka-dArikA-AdayaH
   śakaṭairbhārairmuṭaiḥ pīṭhakairuṣṭrairgobhirgardabhaiḥ sarve te mardayitvā	SakawEH-BArEH-muwEH pIWakEH-uzwrEH-goBiH-gardaBEH sarve te mardayitvA
   tasmin mahākhalake mahāntaṃ rāśiṃ kuryāt / gobhirgardabhādibhirmardayitvā	tasmin mahA-Kalake mahAntam rASim kuryAt / goBiH-gardaBa-AdiBiH-mardayitvA
   mahāntaṃ rāśiṃ niṣpādayitvā / tacchakyaṃ kulaputra ekamekaṃ phalaṃ	mahAntam rASim nizpAdayitvA / tat-Sakyam kula-putraH ekam-ekam Palam
   gaṇayitum / na tu kulaputra śakyate piṇḍapātrasya puṇyaskandhaṃ gaṇayitum	gaNayitum / na tu kula-putra Sakyate piNxa-pAtrasya puNya-skanDam gaNayitum
   / tadyathāpi nāma kulaputra sumeruḥ parvatarājaḥ caturaśītiyojanasahasrāṇi	/ tat-yaTA-api nAma kula-putra sumeruH parvata-rAjaH caturaSIti-yojana-sahasrANi
   adhastādupagataḥ ūrdhveṇa caturaśītiyojanasahasrāṇyucchrayeṇa ca / sa	aDastAt-upagataH UrDveNa caturaSIti-yojana-sahasrANi-ucCrayeNa ca / sa
   kulaputra bhūrjarāśirbhavet / mahāsamudro melandukaparimaṇḍalaṃ bhavet /	kula-putra BUrja-rASiH-Bavet / mahA-samudraH melanduka-parimaNxalam Bavet /
   ye caturdvīpanivāsinaḥ puruṣadārakadārikāste ca sarve lekhakā bhaveyuḥ /	ye catur-dvIpa-nivAsinaH puruza-dAraka-dArikAH-te ca sarve leKakAH BaveyuH /
   tacca sumeruparvatarājāntaparyantaṃ likhitaṃ bhavet / tacca kulaputra	tat-ca sumeru-parvata-rAja-anta-paryantam liKitam Bavet / tat-ca kula-putra
   śakyaṃ mayaikaikākṣaraṃ gaṇayitum / na tu kulaputra śakyate piṇḍapātrasya	Sakyam mayA-eka-eka-akzaram gaNayitum / na tu kula-putra Sakyate piNxa-pAtrasya
   puṇyaskandhaṃ gaṇayitum / tadyathāpi nāma kulaputra lekhakāḥ sarve te	puNya-skanDam gaNayitum / tat-yaTA-api nAma kula-putra leKakAH sarve te
   daśabhūmipratiṣṭhitā bodhisattvā bhaveyuḥ paryāpannāḥ / yacca teṣāṃ	daSa-BUmi-pratizWitAH boDisattvAH BaveyuH paryApannAH / yat-ca tezAm
   daśabhūmipratiṣṭhitānāṃ bodhisattvānāṃ mahāsattvānāṃ puṇyaskandhaṃ	daSa-BUmi-pratizWitAnAm boDisattvAnAm mahAsattvAnAm puNya-skanDam
   tamekasya piṇḍapātrasya puṇyaskandhaṃ gaṇayitum / tadyathāpi nāma	tam-ekasya piNxa-pAtrasya puNya-skanDam gaNayitum / tat-yaTA-api nAma
   kulaputra gaṅgāyā nadyā vālukāsamudrasya ca śakyaṃ mayā ekaikaṃ vālukāṃ	kula-putra gaFgAyAH nadyAH vAlukA-samudrasya ca Sakyam mayA ekEkam vAlukAm
   gaṇayitum, na tu kulaputra śakyate mayā piṇḍapātrasya puṇyaskandhaṃ	gaNayitum, na tu kula-putra Sakyate mayA piNxa-pAtrasya puNya-skanDam
   gaṇayitum / tadyathāpi nāma kulaputra śakyate mayā sarvamaturāsrāṃ(?)	gaNayitum / tat-yaTA-api nAma kula-putra Sakyate mayA sarva-maturAsrAM(?)
   pramāṇamudgrahītum / na śakyaṃ mayā kulaputra piṇḍapātrasya puṇyaskandhaṃ	pramANam-udgrahItum / na Sakyam mayA kula-putra piNxa-pAtrasya puNya-skanDam
   gaṇayitum //	gaNayitum //
   atha balisurendraḥ idaṃ ca tasya bhagavato	aTa bali-sura-indraH idam ca tasya BagavataH-
   'valokiteśvarasyāntikātpiṇḍapātrakuśalabhūtasya	avalokita-ISvarasya-antikAt-piNxa-pAtra-kuSala-BUtasya
   sukṣetrāvarūḍhabījapātrabhūtasya nirdeśyamānasya tatsarvamanumodya	su-kzetra-avarUXa-bIja-pAtra-BUtasya nirdeSyamAnasya tat-sarvam-anumodya
   sāśrudurdinavadano gadgadakaṇṭhaḥ bāṣpaparipūrṇa ucchvasan avalokiteśvaraṃ	sa-aSru-durdina-vadanaH gadgada-kaNWaH bAzpa-paripUrNaH ucCvasan avalokita-ISvaram
   bodhisattvaṃ mahāsattvametadavocat - kīdṛśaṃ mayā bhagavan balinā karma	boDisattvam mahAsattvam-etat-avocat  kIdRSam mayA Bagavan balinA karma
   kṛtaṃ dānaṃ dattam, yenehaiva janmani bandhanamanuprāptam? sāntaḥ -	kRtam dAnam dattam, yena-iha-eva janmani banDanam-anuprAptam? sa-antaH -
   puraparivāreṇa kukṣetre mayā dānaṃ dattam / tasyaiva tatkarmaṇaḥ	pura-parivAreNa kukzetre mayA dAnam dattam / tasya-eva tad-karmaNaH
   phalamanubhavāmi / athavā sarvajñakṣetre bhasmamuṣṭimupakṣiptamapi amṛtaṃ	Palam-anuBavAmi / aTavA sarvajQa-kzetre Basma-muzwim-upakziptam-api amRtam
   pariniṣpadyate / mayājñānena yajñāṃ yajitam / yadā mayā ca bhagavan	parinizpadyate / mayA-ajQAnena yajQAm yajitam / yadA mayA ca Bagavan
   tairthikadṛṣṭiparyāpannena mānagrastamānasena ca yajñaṃ yajatā	tErTika-dRzwi-paryApannena mAna-grasta-mAnasena ca yajQam yajatA
   mahādānasamucchrayaṃ kartumārabdham, tadā me tatra yajñe vāmanakarūpeṇa	mahA-dAna-samucCrayam kartum-ArabDam, tadA me tatra yajQe vAmanaka-rUpeNa
   yācanako hiṃsraḥ samāgataḥ / tasya me maulīkuṇḍalasragdāmāni	yAcanakaH hiMsraH samAgataH / tasya me mOlI-kuNxala-sraj-dAmAni
   ratnābharaṇāni hyaśvarathādīni muktvā ratnakavacāni marakatapralambitāni	ratna-ABaraNAni hi-aSva-raTa-AdIni muktvA ratna-kavacAni marakata-pralambitAni
   (Vaidya 273) cāmarapralambitāni muktāhārāṇi muktikājālapralambitāni	(VEdyaH 273) cAmara-pralambitAni muktA-hArANi muktikA-jAla-pralambitAni
   muktikājālapraticchannāni muktikākalāpajālāṅgulīkāni	muktikA-jAla-praticCannAni muktikA-kalApa-jAla-aFgulIkAni
   sauvarṇaghaṇṭikārūpyanibaddhāni raṇaraṇāyamānāni, (anyāni ca)	sOvarNa-GaNwikA-rUpya-nibadDAni raNa-raNAyamAnAni, (anyAni ca)
   kapilāsahasrāṇi rūpyapādāni sauvarṇaśṛṅgāni muktājālapralambitāni	kapilA-sahasrANi rUpya-pAdAni sOvarNa-SRFgAni muktA-jAla-pralambitAni
   muktikājālapraticchannāni arghapātrasamāyuktāni	muktikA-jAla-praticCannAni arGapAtra-samAyuktAni
   nānāvicitraghaṇṭāratnasamāyuktāni, tādṛkṣāṇi kapilāsahasrāṇi, (anyāni ca)	nAnA-vicitra-GaNwA-ratna-samAyukta-ani, tAdRkzANi kapilA-sahasrANi, (anyAni ca)
   kumārīṇāṃ śatasahasrāṇi paramayā gurvaruṇapuṣkalatayā samanvāgatānāṃ	kumArINAm Sata-sahasrANi paramayA guru-aruNa-puzkala-tayA samanvAgatAnAm
   nānāvicitrāṇāṃ kanyālakṣaṇasamalaṃkṛtānāṃ paramarūpaśobhamānāmapsarasāmapi	nAnA-vicitrANAm kanyA-lakzaNa-samalaMkRtAnAm parama-rUpa-SoBamAnAm-apsarasAm-api
   pratispardhinīnāṃ divyālaṃkāravibhūṣitānāṃ	pratisparDinInAm divya-alaMkAra-viBUzitAnAm
   maulīkuṇḍalasragdāmaparikṣepikāṇāṃ	mOlI-kuNxala-sraj-dAma-parikzepikANAm
   keyūrakaṭakanūpurakaṭimekhalāhastottaryā karṇapṛṣṭhottaryā	keyUra-kawaka-nUpura-kawi-meKalA-hasta-uttaryA karNa-pRzWa-uttaryA
   hastāṅgulīyasamāyuktānāṃ sarasarāyamāṇamālāsamāyuktānāṃ	hasta-aFgulIya-samAyuktAnAm sarasarAyamANa-mAlA-samAyuktAnAm
   nānāraṅgoparaktavastraprāvṛtānām, (anyāni) ratnapīṭhaśatasahasrāṇyanekāni	nAnA-raFga-uparakta-vastra-prAvRtAnAm, (anyAni) ratna-pIWa-Sata-sahasrANi-anekAni
   suvarṇarāśirūpyarāśīni ratnarāśīni sthāpitāni / anekāni ca vastrābharaṇāni	suvarNa-rASi-rUpya-rASIni ratna-rASIni sTApitAni / anekAni ca vastra-ABaraNAni
   sthāpitāni / anekāni ca gokulaśatāni sagopālasamāyuktāni sajjīkṛtāni /	sTApitAni / anekAni ca go-kula-SatAni sa-gopAla-samAyuktAni sajjIkRtAni /
   anekānyannapānaśatānāṃ sthāpitāni / divyarasarasāgropetānyāhārāṇi	anekAni-anna-pAna-SatAnAm sTApitAni / divya-rasa-rasa-agra-upetAni-AhArANi
   sajjīkṛtāṇi / anekāni suvarṇarūpyamayāni daṇḍāni ratnasaṃyuktāni satataṃ	sajjIkRtANi / anekAni suvarNa-rUpya-mayAni daNxAni ratna-saMyuktAni satatam
   vyavasthāpitāni / anekāni suvarṇarūpyamayāni saṃhāsanāni ratnasaṃyuktāni	vyavasTApitAni / anekAni suvarNa-rUpya-mayAni saMhAsanAni ratna-saMyuktAni
   ca / divyāni cāmaradaṇḍāni dhatrāṇyupānahāni ratnapariveṣṭitāni / anekāni	ca / divyAni cAmara-daNxAni DatrANi-upAnahAni ratna-parivezwitAni / anekAni
   suvarṇamayāni rūpyamayāni maulikuṇḍalasragdāmasahasrāṇi ratnopacitāni /	suvarNa-mayAni rUpya-mayAni mOli-kuNxala-sraj-dAma-sahasrANi ratna-upacitAni /
   tasmin sa mayā rājñā śatasahasrān saṃnipatitān brāhmaṇaśatasahasraṃ	tasmin sa mayA rAjQA Sata-sahasrAn saMnipatitAn brAhmaNa-Sata-sahasram
   saṃnipatitam / anekāni kṣatriyaśatasahasrāṇi saṃnipatitāni / tadāhaṃ	saMnipatitam / anekAni kzatriya-Sata-sahasrANi saMnipatitAni / tadA-aham
   bhagavan evaṃ sthānasthitānāṃ yathāsaṃnipatitānāṃ dṛṣṭvā vismayamāpannaḥ /	Bagavan evam sTAna-sTitAnAm yaTA-saMnipatitAnAm dRzwvA vismayam-ApannaH /
   trīṇi vārāṇi ekacchatrāṃ pṛthivīṃ kṛtavān / tatra mayā pātrabhūteṣvidaṃ	trINi vArANi eka=-CatrAm pRTivIm kRtavAn / tatra mayA pAtra-BUtezu-idam
   dānaṃ dātumārabdham / etatpaurvikaṃ pāpaṃ pratideśayāmi -	dAnam dAtum-ArabDam / etat-pOrvikam pApam pratideSayAmi -
   kṣātriyabhāryāṇāṃ gurviṇīnāṃ yāvaddhṛdayaṃ sphuṭayitvā kumārakumārikā	kzAtriya-BAryANAm gurviNInAm yAvat-hRdayam sPuwayitvA kumArakumArikA
   jīvitādvayaparopitāḥ / tataste ca mahākṣatriyāḥ sarve mayā	jIvita-advaya-paropitAH / tatas-te ca mahA-kzatriyAH sarve mayA
   haḍanigaḍabandhanairbaddhāḥ / nītvā tāmraguhāyāmanekāni	haxanigaxa-banDanEH-badDAH / nItvA tAmra-guhAyAm-anekAni
   kṣatriyaśatasahasrāṇi pañcabandhanabaddhāni kṛtvā sthāpitāni	kzatriya-Sata-sahasrANi paQca-banDana-badDAni kRtvA sTApitAni
   pañcapāṇḍavaprabhṛtīni / tasyāmeva yakṣaguhāyāmupayamāni kīlakāni	paQca-pANxava-praBRtIni / tasyAm-eva yakza-guhAyAm-upayamAni kIlakAni
   śṛṅkhalāsamāyuktāni teṣāṃ kṣatriyāṇāṃ hastapādāni baddhvā sthāpitāni /	SRFKalA-samAyuktAni tezAm kzatriyANAm hasta-pAdAni badDvA sTApitAni /
   tadā me sarvadvārāṇi jṛmbhīkṛtāni / prathamaṃ dvāraṃ kāṣṭhamayam, dvitīyaṃ	tadA me sarva-dvArANi jRmBIkRtAni / praTamam dvAram kAzWa-mayam, dvitIyam
   dvāraṃ khadiramayam, tṛtīyaṃ dvāramayomayam, caturthaṃ dvāraṃ tāmramayam,	dvAram Kadira-mayam, tRtIyam dvAram-ayaH-mayam, caturTam dvAram tAmra-m-ayam,
   pañcamaṃ dvāraṃ rūpyamayam, ṣaṣṭhaṃ dvāraṃ suvarṇamayam, saptamaṃ dvāraṃ	paQcamam dvAram rUpyam-ayam, zazWam dvAram suvarNam-ayam, saptamam dvAram
   ratnamayam / etāni sapta dvārāṇi / ekaikadvāre pañca pañca śatāni kapāṭāni	ratna-mayam / etAni sapta dvArANi / ekEka-dvAre paQca paQca SatAni kapAwAni
   yantrasamāyuktāni / tasmin suvarṇamaye dvāre saptaparvatānyuparyupari	yantra-samAyuktAni / tasmin suvarNa-maye dvAre saptaparvatAni-upari-upari
   sthāpitāni / ekaikasmin dvāre ekaikaparvatāni uparyupari sthāpitāni / tato	sTApitAni / ekEkasmin dvAre eka-eka-parvatAni upari-upari sTApitAni / tatas-
   'haṃ paścāddaśarathaputramanveṣayāmi / kvaciddivase makṣikārūpeṇa,	aham paScAt-daSaraTa-putram-anvezayAmi / kvacid-divase makzikA-rUpeNa,
   kvaciddivase bhramararūpeṇa, kvaciddivase varāharūpeṇa, kvaciddivase	kvacid-divase Bramara-rUpeNa, kvacid-divase varAha-rUpeNa, kvacid-divase
   mānuṣarūpeṇa / rūpaṃ kṛtvā dine dine mṛgapakṣyādinā nānājanturūpeṇa / na	mAnuza-rUpeNa / rUpam kRtvA dine dine mRga-pakzyAdinA nAnA-jantu-rUpeNa / na
   ca saṃmukhaṃ taṃ samanupaśyāmi / tadā me 'nuvicintayitvā yajñaḥ prārabdhaḥ	ca saMmuKam tam samanupaSyAmi / tadA me anuvicintayitvA yajQaH prArabDaH
   tadātra me daśarathaputreṇāvatāraprekṣiṇā gatvā tena dvārasthāpitāḥ sapta	tadA-atra me daSaraTa-putreNa-avatAra-prekziNA gatvA tena dvAra-sTApitAH sapta
   parvatā utpāṭitāḥ / utpāṭayitvā laghunīvānyapradeśe chorayitvā	parvatAH utpAwitAH / utpAwayitvA laGuni-iva-anya-pradeSe CorayitvA
   uccaiḥśabdena teṣāṃ kṣatriyāṇāmārocayati (Vaidya 274) sma	uccEs-Sabdena tezAm kzatriyANAm-Arocayati (VEdyaH 274) sma
   yudhiṣṭhiranakulasahadevabhīmasenārjunakauravādibhiḥ / anye rājānaḥ	yuDizWira-nakula-sahadeva-BImasena-arjuna-kOrava-AdiBiH / anye rAjAnaH
   śabdamanuśrutaṃ śrutvā samāśvāsya svasthakāyā vyavasthitāḥ / sa ca	Sabdam-anuSrutam SrutvA samASvAsya svasTa-kAyAH vyavasTitAH / sa ca
   tānevamāha - jīvanto yuṣmākamathavā mṛtāḥ? te kathayanti - jīvāmo bhagavan	tAn-evam-Aha  jIvantaH yuzmAkam-aTavA mRtAH? te kaTayanti  jIvAmaH Bagavan
   / tena mahāvīryeṇa puruṣeṇa sarvāṇi tāni dvārāṇi bhagnāni /	/ tena mahA-vIryeNa puruzeNa sarvANi tAni dvArANi BagnAni /
   yāvattāmraguhāyāṃ paśyati, sarve te rājāno bandhanabaddhāḥ / dṛṣṭvā ca	yAvat-tAmra-guhAyAm paSyati, sarve te rAjAnaH banDana-badDAH / dRzwvA ca
   nārāyaṇaṃ sarve te parasparaṃ vicintayanti - atha balirasurendro mṛtaḥ	nArAyaNam sarve te parasparam vicintayanti  aTa baliH-asura-indraH mRtaH
   kālagataḥ? athavā punarapi maraṇakālo 'smākaṃ bhūtaḥ? atha te kathayanti -	kAlagataH? aTavA punar-api maraNa-kAlaH asmAkam BUtaH? aTa te kaTayanti -
   varamasmākaṃ saṃgrāmabhūmīmaraṇaṃ na tu bandhanabaddhānāṃ maraṇam / yadā	varam-asmAkam saMgrAma-BUmI-maraNam na tu banDana-badDAnAm maraNam / yadA
   bandhanabaddhāḥ kālaṃ kuryāma, tadā kṣatriyadharmamasmākaṃ vinaśyati /	banDana-badDAH kAlam kuryAma, tadA kzatriya-Darmam-asmAkam vinaSyati /
   yadā saṃgrāmabhūmau kālaṃ kuryāma, tadā svargopagā vayaṃ bhavema //	yadA saMgrAma-BUmO kAlam kuryAma, tadA svarga-upagAH vayam Bavema //
   atha te rājānaḥ sarve svakaṃ svakaṃ gṛhaṃ gatāḥ / tadā rathayogyānyaśvāni	aTa te rAjAnaH sarve svakam svakam gRham gatAH / tadA raTa-yogyAni-aSvAni
   svakasvakāni sajjīkṛtāni / yadā te rathaṃ sajjīkurvanti mahārhāṇi	sva-ka-svakAni sajjIkRtAni / yadA te raTam sajjIkurvanti mahArhANi
   śastrāṇi, tadā daśarathaputreṇa vāmanakarūpamabhinirmāya mṛgājinenottarya	SastrANi, tadA daSaraTa-putreNa vAmanaka-rUpam-aBinirmAya mRga-ajinena-uttarya
   veṇudaṇḍamupagṛhya pīṭhikāmupagṛhya saṃprasthito matsakāśam / dvāramāgataḥ	veNu-daNxam-upagRhya pIWikAm-upagRhya saMprasTitaH mad-sakASam / dvAram-AgataH
   / dvārapālairanubaddhaḥ - mā praviśa vāmanaka brāhmaṇa iti / sa kathayati	/ dvArapAlEH-anubadDaH  mA praviSa vAmanaka brAhmaNaH iti / sa kaTayati
   - dūrādevāhamāgataḥ / atha sa dvārapālastametadavocat - brāhmaṇa /	 dUrAt-eva-aham-AgataH / aTa sa dvArapAlaH-tam-etat-avocat  brAhmaNa /
   katamasyā bhūmestvamāgataḥ? sa tamāhacandradvīpādrājarṣirahamāgataḥ / atha	katamasyAH BUmeH-tvam-AgataH? sa tamAha-candra-dvIpAt-rAja-rziH-aham-AgataH / aTa
