   oṃ	om
        yal loke tad vada brahman daivam evaṃ kim ucyate // Mo_2,9.1 //	yat loke tat vada brahman dEvam evam kim ucyate // MaH _2,9.1 //
   he "bhagavan" | "brahman" vasiṣṭha | kathaṃbhūta | "sarvadharmajña" | tvam	he "Baga van" | "brahman" vasizWa | kaTaMBUta | "sarva Darma jQa" | tvam
   "vada" | "yat daivam loke evam pratiṣṭhām" prasiddhim | "āgataṃ" | "tat"	"vada" | "yat dEvam loke evam pratizWAm" prasidDim | "AgataM" | "tat"
   paṇḍitaiḥ "kiṃ"rūpaṃ kathyate | na hi asiddhaṃ vastu prasiddhim āyāti iti	paNxitEH "kiM"rUpam kaTyate | na hi asidDam vastu prasidDim AyAti iti
   bhāvaḥ || MoT_2,9.1 ||	BAvaH || MoT_2,9.1 ||
   śrīvasiṣṭhaḥ uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        pauruṣaṃ sarvakāryāṇāṃ kartṛ rāghava netarat /	pOruzam sarva kAryANAm kartR rAGava na itarat /
        phalabhoktṛ ca sarvatra na daivaṃ tatra kāraṇam // Mo_2,9.2 //	Pala BoktR ca sarvatra na dEvam tatra kAraNam // MaH _2,9.2 //
   he "rāghava" | "pauruṣaṃ sarvakāryāṇāṃ kartṛ" bhavati | "itarat" anyat	he "rAGava" | "pOruzam sarva kAryANAm kartR" Bavati | "itarat" anyat 
   daivādi | kartṛ "na" bhavati | na kevalaṃ kartr eva | kiṃ tu "phalabhoktṛ	dEva Adi | kartR "na" Bavati | na kevalam kartR eva | kim tu "Pala BoktR
   ca" bhavati | svāviṣṭapuruṣadvāreṇeti bhāvaḥ | "daivaṃ tatra kāraṇaṃ na"	ca" Bavati | su a Avizwa puruza dvAreNa iti BAvaH | "dA evam tatra kAraNam na"
   bhavati | ato daivaṃ nāstīti bhāvaḥ || MoT_2,9.2 ||	Bavati | atas dEvam na asti iti BAvaH || MoT_2,9.2 ||
        daivaṃ na kiṃcit kurute na ca bhuṅkte na vidyate /	dEvam na kiMcid kurute na ca BuFkte na vidyate /
        na dṛśyate nādriyate kevalaṃ kalpanedṛśī // Mo_2,9.3 //	na dRSyate na Adriyate kevalam kalpanA IdRSI // MaH _2,9.3 //
   "īdṛśī" daivam eva sarvaṃ karotīty evaṃrūpā | na ca kalpanāyāḥ satyatvam	"IdRSI" dEvam eva sarvam karoti iti evaMrUpAH | na ca kalpanAyAH satya tvam
   iti bhāvaḥ || MoT_2,9.3 ||	iti BAvaH || MoT_2,9.3 ||
        siddhasya pauruṣeṇeha phalasya phalaśālinām /	sidDasya pOruzeNa iha Palasya Pala SAlinAm /
        śubhāśubhā vā saṃpattir daivaśabdena kathyate // Mo_2,9.4 //	SuBa aSuBA vA saMpattiH dEva Sabdena kaTyate // MaH _2,9.4 //
   paṇḍitaiḥ "phalaśālināṃ" phalabhājāṃ | "pauruṣeṇa" śubhāśubhena pauruṣeṇa	paNxitEH "Pala SAlinAM" Pala BAjAm | "pOruzeNa" SuBa aSuBena pOruzeNa
   | "siddhasya phalasya śubhā aśubhā vā saṃpattiḥ daivaśabdena kathyate" |	| "sidDasya Palasya SuBA aSuBA vA saMpattiH dEva Sabdena kaTyate" |
   "ajñavyavahārārtham" iti śeṣaḥ || MoT_2,9.4 ||	"ajQa vyavahAra arTam" iti SezaH || MoT_2,9.4 ||
        pauruṣoparatā nityam iṣṭāniṣṭasya vastunaḥ /	pOruza uparatA nityam izwa anizwasya vastunaH /
        prāptir iṣṭāpy aniṣṭā vā daivaśabdena kathyate // Mo_2,9.5 //	prAptiH izwA api anizwAH vA dEva Sabdena kaTyate // MaH _2,9.5 //
   paṇḍitaiḥ "pauruṣe uparatā" niṣṭhāṃ gatā | "iṣṭāniṣṭasya vastunaḥ iṣṭā	paNxitEH "pOruze uparatA" nizWAm gatA | "izwa anizwasya vastunaH izwA
   aniṣṭā vā prāptiḥ daivaśabdena kathyate" | "api"śabdaḥ pādapūraṇārthaḥ	anizwA vA prAptiH dEva Sabdena kaTyate" | "api" SabdaH pAda pUraNa arTaH
   || MoT_2,9.5 ||	|| MoT_2,9.5 ||
        bhāvī tv avaśyam evārthaḥ puruṣārthaikasādhanaḥ /	BAvI tu avaSyam eva arTaH puruza arTa eka sADanaH /
        yaḥ so 'smiṃl lokasaṃghāte daivaśabdena kathyate // Mo_2,9.6 //	yaH saH asmin loka saMGAte dEva Sabdena kaTyate // MaH _2,9.6 //
   "bhāvī" bhavanaśīlaḥ | "puruṣārthaḥ" pauruṣam "ekaṃ sādhanaṃ" yasya |	"BAvI" Bavana SIlaH | "puruza arTaH" pOruzam "ekam sADanan" yasya |
   tādṛśaḥ | "lokasaṃghāte" lokasamūhe || MoT_2,9.6 ||	tAdRSaH | "loka saMGAte" loka samUhe || MoT_2,9.6 ||
        na tu rāghava lokasya kasyacit kiṃcid eva hi /	na tu rAGava lokasya kasyacid kiMcid eva hi /
        daivam ākāśakalpaṃ hi karoti na karoti vā // Mo_2,9.7 //	dEvam AkASa kalpam hi karoti na karoti vA // MaH _2,9.7 //
   "hi" yasmādarthe | "ākāśakalpam" ākāśavad atyantatuccham | na hi	"hi" yasmAt arTe | "a AkASa kalpam" AkASa vat atyanta tucCam | na hi
   vandhyāsutaḥ "kasyacit kiṃcit" "karoti na karoti ve"ti bhāvaḥ | dvitīyo	vanDyA sutaH "kasyacid kiMcit" "karoti na karoti ve"ti BAvaH | dvitIyaH 
   "hi"śabdaḥ niścaye || MoT_2,9.7 ||	"hi" SabdaH niScaye || MoT_2,9.7 ||
        puruṣārthasya siddhasya śubhāśubhaphalodaye	puruza arTasya sidDasya SuBa aSuBa Pala udaye
        idam itthaṃ sthitam iti yoktis tad daivam ucyate || MoT_2,9.8 ||	idam itTam sTitam iti yoktiH tat dEvam ucyate || MoT_2,9.8 ||
   "ukteḥ" svarūpaṃ kathayati | "idam itthaṃ sthitam" " itī"ti | "siddham"	"ukteH" svarUpam kaTayati | "idam itTam sTitam" " iti i"ti | "sidDam"
   saṃpannam || MoT_2,9.8 ||	saMpannam || MoT_2,9.8 ||
        itthaṃ mamābhavad buddhir itthaṃ me niścayo hy abhūt /	itTam mama aBavat budDiH itTam me niScayaH hi aBUt /
        iti karmaphalāvāptau yoktis tad daivam ucyate // Mo_2,9.9 //	iti karma Pala avAptO yoktiH tat dEvam ucyate // MaH _2,9.9 //
   "itthaṃ" karmaphalasādhanarūpā | "karmaphalasyāvāptau" prāptau |	"itTaM" karma Pala sADana rUpA | "karma Palasya avAptO" prAptO |
   "ukti"mātram eva "daivam" iti bhāvaḥ || MoT_2,9.9 ||	"ukti" mAtram eva "dEvam" iti BAvaH || MoT_2,9.9 ||
        iṣṭāniṣṭaphalaprāptāv evam ityarthavācakam /	izwa anizwa Pala prAptO evam iti arTa vAcakam /
        āśvāsanāmātravaco daivam ity eva kathyate // Mo_2,9.10 //	ASvAsanA mAtra vacaH dEvam iti eva kaTyate // MaH _2,9.10 //
   "āśvāsanāmātravacaḥ" kathaṃbhūtaṃ | "evam" | "iti" yaḥ "arthaḥ" | tasya	"a ASvAsanA mAtra vacaH" kaTaMBUtam | "evam" | "iti" yaH "arTaH" | tasya
   "vācakam" niyamavācakam ity arthaḥ || MoT_2,9.10 ||	"vAcakam" niyama vAcakam iti arTaH || MoT_2,9.10 ||
   śrīrāmaḥ pṛcchati	SrI rAmaH pRcCati
        bhagavan sarvadharmajña prāg yat karmopasaṃcitam | /     tad etad	Bagavan sarva Darma jQa prAk yat karma upasaMcitam | /     tat etat 
   daivam ity uktam apamṛṣṭaṃ kathaṃ tvayā // Mo_2,9.11 //	dEvam iti uktam apamRzwam kaTam tvayA // MaH _2,9.11 //
   "prāk" pitrantargatabījatāvasthāyām | "apamṛṣṭam" nāśitam || MoT_2,9.11 ||	"prAk" pitR antargata bIja ta avasTAyAm | "apam Rzwam" nASitam || MoT_2,9.11 ||
   śrīvasiṣṭhaḥ uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        sādhu rāghava jānāsi śṛṇu vakṣyāmi te 'khilam /	sADu rAGava jAnAsi SRNu vakzyAmi te aKilam /
        daivaṃ nāstīti te yena sthirā buddhir bhaviṣyati // Mo_2,9.12 //	dEvam na asti iti te yena sTirA budDiH Bavizyati // MaH _2,9.12 //
   spaṣṭam || MoT_2,9.12 ||	spazwam || MoT_2,9.12 ||
   tad eva kathayati	tat eva kaTayati
        yā magnā vāsanā pūrvaṃ babhūva kila bhūriśaḥ /	yA magnA vAsanA pUrvam baBUva kila BUriSas /
        saiveyaṃ karmabhāvena nṝṇāṃ pariṇatiṃ gatā // Mo_2,9.13 //	sA eva iyam karma BAvena nLNAm pariNatim gatAH // MaH _2,9.13 //
   "pūrvam" pitrantargatabījatāvasthāyām | "bhūriśaḥ" bhūriprakāreṇa |	"pUrvam" pitR antargata bIja ta avasTAyAm | "BUriSaH" BUri prakAreNa |
   vartamānā "yā vāsanā" śubhāśubhā vā bhāvanā | "magnā" | "bīje" iti śeṣaḥ	vartamAnAH "yA vAsanA" SuBa aSuBA vA BAvanA | "magnA" | "bIje" iti SezaH
   bhavati | "sā eveyaṃ nṝṇāṃ karmabhāvena" karmarūpeṇa | "pariṇatiṃ"	Bavati | "sA eva iyam nLNAm karma BAvena" karma rUpeNa | "pariNatiM"
   rūpāntaraṃ | "gatā" | tadanurūpam eva sarve karma kurvantīti bhāvaḥ	rUpa antaram | "gatA" | tad anurUpam eva sarve karma kurvanti iti BAvaH
   || MoT_2,9.13 ||	|| MoT_2,9.13 ||
        jantur yadvāsano nāma tatkarmā bhavati kṣaṇāt /	jantuH yat vA AsanaH nAma tad karmA Bavati kzaNAt /
        anyakarmānyabhāvaś cety etan naivopapadyate // Mo_2,9.14 //	anya karma ani aBAvaH ca iti etat na eva upapadyate // MaH _2,9.14 //
   "anyabhāvaḥ" anyavāsanā || MoT_2,9.14 ||	"anya BAvaH" anya vAsanAH || MoT_2,9.14 ||
        grāmago grāmam āpnoti pattanārthī ca pattanam /	grAma gaH grAmam Apnoti pattana arTI ca pattanam /
        yo yo yadvāsanas tat tat sa sa prayatate tathā // Mo_2,9.15 //	yaH yaH yat vAsanaH tat tat sa sa prayatate taTA // MaH _2,9.15 //
   "grāmagasya ca " grāmagamanavāsanā sphuṭā evānyathā na yāyāt || MoT_2,9.15	"grAmagasya ca " grAma gamana vAsanA sPuwAH eva anyaTA na yAyAt || MoT_2,9.15
        yad eva tīvrasaṃvegād iha karma kṛtaṃ purā /	yat eva tIvra saMvegAt iha karma kRtam purA /
        tad eva daivaśabdena paryāyeṇa hi kathyate // Mo_2,9.16 //	tat eva dEva Sabdena paryAyeNa hi kaTyate // MaH _2,9.16 //
   "iha" ihalokaparalokatayā dvirūpe saṃsāre | "purā"	"iha" ihaloka para lokatayA dvi rUpe saMsAre | "purA"
   pitrantargatabījatāvasthāyām | "karma"karaṇaṃ cātra pitṛdvāreṇaiva jñeyam	pitR antargata bIja ta avasTAyAm | "karma"karaNam ca atra pitR dvAreNa eva jQeyam
   || MoT_2,9.16 ||	|| MoT_2,9.16 ||
   upasaṃhāraṃ karoti	upasaMhAram karoti
        evaṃ daivaṃ svakarmāṇi karma prauḍhā svavāsanā /	evam dEvam sva karmANi karma prOXA sva vAsanA /
        vāsanā manaso nānyā mano hi puruṣaḥ smṛtaḥ // Mo_2,9.17 //	vAsanAH manasaH na anyAH manaH hi puruzaH smRtaH // MaH _2,9.17 //
   "evam" anena prakāreṇa | "svakarmāṇi" prāk kṛtāni nijakarmāṇi | "daivaṃ"	"evam" anena prakAreNa | "sva karmANi" prAk kRtAni nija karmANi | "dEvaM"
   bhavati | "prauḍhā vāsanā karma" bhavati | tadanusāreṇaiva tasya	Bavati | "prOXA vAsanA karma" Bavati | tad anusAreNa eva tasya
   prakṛtatvāt | "vāsanā manasaḥ anyā na" bhavati | "hi" niścaye | "manaḥ	prakRta tvAt | "vAsanA manasaH anyA na" Bavati | "hi" niScaye | "manaH
   puruṣaḥ" bhavati | ataḥ daivasya puruṣād vyatiriktā sattā nāstīti bhāvaḥ	puruzaH" Bavati | atas dEvasya puruzAt vyatiriktA sattA na asti iti BAvaH
   || MoT_2,9.17 ||	|| MoT_2,9.17 ||
   punar apy etad eva kathayati	punar api etat eva kaTayati
        yad daivaṃ tāni karmāṇi karma sādho mano hi tat /	yat dEvam tAni karmANi karma sADo manaH hi tat /
        mano hi puruṣas tasmād daivaṃ nāstīti niścayaḥ // Mo_2,9.18 //	manaH hi puruzaH tasmAt dEvam na asti iti niScayaH // MaH _2,9.18 //
   "karme"ty atra yacchabdādhyāhāraḥ | "yat" "karma" | "tat mano" bhavati	"karme"ti atra yat Sabda aDyAhAraH | "yat" "karma" | "tat mano" Bavati
   || MoT_2,9.18 ||	|| MoT_2,9.18 ||
        ekam eva mano jantor yathā prayatate hi yat /	ekam eva manaH jantoH yaTA prayatate hi yat /
        nūnaṃ tat tad avāpnoti svata eva na daivataḥ // Mo_2,9.19 //	nUnam tat tat avApnoti svatas eva na dEvataH // MaH _2,9.19 //
   spaṣṭam || MoT_2,9.19 ||	spazwam || MoT_2,9.19 ||
        manaś cittaṃ vāsanā ca karma daivaṃ svaniścayaḥ /	manaH cittam vAsanA ca karma dEvam sva niScayaH /
        rāma puṃniścayasyaitāḥ saṃjñāḥ sadbhir udāhṛtāḥ // Mo_2,9.20 //	rAma puMniScayasya etAH saMjQAH sadBiH udAhRtAH // MaH _2,9.20 //
   "puṃniścayasya" puṃrūpasya niścayasya | puruṣasyeti yāvat || MoT_2,9.20 ||	"puMniScayasya" puMrUpasya niScayasya | puruzasya iti yAvat || MoT_2,9.20 ||
        evaṃnāmā hi puruṣo dṛḍhabhāvanayā yathā /	evaMnAmA hi puruzaH dRXa BAvanayA yaTA /
        nityaṃ prayatate rāma phalam āpnoty alaṃ tathā // Mo_2,9.21 //	nityam prayatate rAma Palam Apnoti alam taTA // MaH _2,9.21 //
   "evaṃnāmā" mana ityādināmayuktaḥ || MoT_2,9.21 ||	"evaMnAmA" manaH ityAdinAma yuktaH || MoT_2,9.21 ||
   upasaṃhāraṃ karoti	upasaMhAram karoti
        evaṃ puruṣakāreṇa sarvam eva raghūdvaha /	evam puruzakAreNa sarvam eva raGu udvaha /
        prāpyate netareṇeha tasmāt sa śubhado 'stu te // Mo_2,9.22 //	prApyate na itareNa iha tasmAt sa SuBa daH astu te // MaH _2,9.22 //
   "saḥ" puruṣakāraḥ | "śubhado" jīvanmuktākhyaśubhaphalapradaḥ | "te" ity	"saH" puruzakAraH | "SuBa do" jIvanmuktA AKya SuBa Pala pradaH | "te" iti 
   upalakṣaṇam | tena sarveṣāṃ śubhaphalapradaḥ bhavatu ity arthaḥ	upalakzaNam | tena sarvezAm SuBa Pala pradaH Bavatu iti arTaH
   || MoT_2,9.22 ||	|| MoT_2,9.22 ||
   śrīrāmaḥ pṛcchati	SrI rAmaH pRcCati
        prāktanaṃ vāsanājālaṃ niyojayati māṃ yathā /	prAktanam vAsanA jAlam niyojayati mAm yaTA /
        mune tathaiva tiṣṭhāmi kṛpaṇaḥ kiṃ karomy aham // Mo_2,9.23 //	mune taTA eva tizWAmi kRpaNaH kim karomi aham // MaH _2,9.23 //
   ataḥ pauruṣaṃ kiṃcid api nāstīti bhāvaḥ || MoT_2,9.23 ||	atas pOruzam kiMcid api na asti iti BAvaH || MoT_2,9.23 ||
   śrīvasiṣṭhaḥ uttaraṃ kathayati	SrI vasizWaH uttaram kaTayati
        ata eva hi he rāma śreyaḥ prāpnoṣi śāśvatam /	atas eva hi he rAma SreyaH prApnozi SASvatam /
        svaprayatnopanītena pauruṣeṇaiva nānyathā // Mo_2,9.24 //	sva prayatna upanItena pOruzeNa eva na anyaTA // MaH _2,9.24 //
   "hi" niścaye | "ata eva" pūrvoktāt kāraṇād eva | "pauruṣeṇa" kathaṃbhūtena	"hi" niScaye | "ataH eva" pUrva uktAt kAraNAt eva | "pOruzeNa" kaTaMBUtena
   | "svaprayatnopanītena" | rāhoḥ śira itivad ayaṃ prayogaḥ || MoT_2,9.24 ||	| "sva prayatna upanItena" | rAhoH SiraH iti vat ayam prayogaH || MoT_2,9.24 ||
        dvividho vāsanāvyūhaḥ śubhaś caivāśubhaś ca te /	dviviDaH vAsanA vyUhaH SuBaH ca eva aSuBaH ca te /
        prāktano vidyate rāma dvayor ekataro 'tha vā // Mo_2,9.25 //	prAktanaH vidyate rAma dvayoH ekataraH aTa vA // MaH _2,9.25 //
   "vāsanāvyūhaḥ" vāsanāsamūhaḥ | "atha vā" pakṣāntare | "dvayoḥ" madhye |	"vAsanA vyUhaH" vAsanA samUhaH | "aTa vA" pakza antare | "dvayoH" maDye |
   "ekataraḥ" śubhaḥ aśubho vā asti || MoT_2,9.25 ||	"ekataraH" SuBaH aSuBaH vA asti || MoT_2,9.25 ||
        vāsanaughena śuddhena tatra ced adya nīyase /	vAsana oGena SudDena tatra ced adya nIyase /
        tat krameṇa śubhenaiva padaṃ prāpnoṣi śāśvatam // Mo_2,9.26 //	tat krameNa SuBena eva padam prApnozi SASvatam // MaH _2,9.26 //
   "nīyase" svānusāreṇa karma kāryase | "padam" mokṣākhyaṃ sthānaṃ	"nIyase" sva anusAreNa karma kAryase | "padam" mokza AKyam sTAnam
   || MoT_2,9.26 ||	|| MoT_2,9.26 ||
        atha ced aśubho bhāvas tvāṃ yojayati saṅkaṭe /	aTa ced aSuBaH BAvaH tvAm yojayati saFkawe /
        prāktanas tad asau yatnāj jetavyo bhavatā balāt // Mo_2,9.27 //	prAktanaH tat asO yatnAt jetavyaH BavatA balAt // MaH _2,9.27 //
   "aśubho bhāvaḥ" aśubhā vāsanā | "balāt" haṭhāt || MoT_2,9.27 ||	"aSuBaH BAvaH" aSuBAH vAsanA | "balAt" haWAt || MoT_2,9.27 ||
   nanv anyaḥ cetanārūpaḥ kaścin māṃ prerayati | tat katham ahaṃ svayaṃ	nanu anyaH cetanA rUpaH kaScid mAm prerayati | tat kaTam aham svayam
   kiṃcit kartuṃ śaknomīty | atrāha	kiMcid kartum Saknomi iti | atra Aha
        prājña cetanāmātras tvaṃ na dehas tvaṃ jaḍātmakaḥ /	prAjQa cetanA mAtraH tvam na dehaH tvam jaxa AtmakaH /
        tad eva cetasy anyena cet tat tvaṃ kveva vidyase // Mo_2,9.28 //	tat eva cetasi anyena ced tat tvam ku a iva vidyase // MaH _2,9.28 //
   he "prājña" | asmiñ śloke vakṣyamāṇe upadeśe yogyatvam | "cetanāmātraḥ"	he "prAjQa" | asmin Sloke vakzyamANe upadeSe yogya tvam | "cetanA mAtraH"
   asi "tvam" | "jaḍaḥ dehaḥ nā"si | "tad eva" cetanāmātram eva san | "tvam	asi "tvam" | "jaxaH dehaH na a"si | "tat eva" cetanA mAtram eva san | "tvam
   anyena" hetukartṛbhūtena kṛtvā | "cet" yadi | "cetasi" citikriyāṃ prati	anyena" hetu kartR BUtena kRtvA | "cet" yadi | "cetasi" citi kriyAm prati
   kartṛtvaṃ bhajasi | "tat" tadā | "tvam" na "vidyase" nāsi | tasyaiva	kartR tvam Bajasi | "tat" tadA | "tvam" na "vidyase" na asi | tasya eva
   sattvāt | na hi dvayoḥ sattā yuktā vyarthatvāt || MoT_2,9.28 ||	sattvAt | na hi dvayoH sattA yuktAH vyarTa tvAt || MoT_2,9.28 ||
   punar api pūrvaślokottarārdhaniścitam artham eva kathayati	punar api pUrva Sloka uttara arDa niScitam arTam eva kaTayati
        anyas tvāṃ cetayati cet tat tvayy asati ko 'paraḥ /	anyaH tvAm cetayati ced tat tvayi asati kaH aparaH /
        kam imaṃ cetayet tasmād anavasthā na vāstavī // Mo_2,9.29 //	kam imam cetayet tasmAt anavasTA na vAstavI // MaH _2,9.29 //
   "anyaḥ tvām cet cetayati" citikriyākartṛtvam prerayati | "tat" tadā |	"anyaH tvAm ced cetayati" citi kriyA kartR tvam prerayati | "tat" tadA |
   "tvayi asati" pūrvoktayuktyā sattām abhajati sati | sa iti "kam imam"	"tvayi asati" pUrva ukta yuktyA sattAm aBajati sati | saH iti "kam imam"
   kiṃrūpam | idantāspandaṃ tvāṃ | "cetayet" citikriyākartṛtvaṃ prati	kiMrUpam | idantA spandam tvAm | "cetayet" citi kriyA kartR tvam prati
   prerayet | na hy asataḥ preraṇaṃ yuktam iti bhāvaḥ | ataḥ anyaḥ kaścit	prerayet | na hi asataH preraNam yuktam iti BAvaH | atas anyaH kaScid 
   preryaḥ kalpanīyaḥ | so 'pi tvatsamānayogakṣema eveti kutrāpi preryatayā	preryaH kalpanIyaH | saH api tvad samAna yogakzemaH eva iti kutra api preryatayA
   viśrāntir na syād | ataḥ tvam eva preryaprerakabhāvena sthito 'sīty	viSrAntiH na syAt | atas tvam eva prerya preraka BAvena sTitaH asi iti 
   abhiprāyeṇopasaṃhāraṃ karoti | "tasmād" iti | "tasmāt" tato hetoḥ |	aBiprAyeNa upasaMhAram karoti | "tasmAd" iti | "tasmAt" tatas hetoH |
   "anavasthā" preryānavasthitiḥ | "vāstavī" paramārthabhūtā | "na" bhavati |	"anavasTA" preryAn avasTitiH | "vAstavI" parama arTa BUtAH | "na" Bavati |
   tavaiva preryaprerakatvābhyāṃ sthitatvāt | ato na kaścit tavānyaḥ prerakaḥ	tava eva prerya preraka tvAByAm sTita tvAt | atas na kaScid tava anyaH prerakaH
   astīti bhāvaḥ || MoT_2,9.29 ||	asti iti BAvaH || MoT_2,9.29 ||
   prakṛtam anusarati	prakRtam anusarati
        śubhāśubhābhyāṃ mārgābhyāṃ vahantī vāsanāsarit /	SuBa aSuBAByAm mArgAByAm vahantI vAsanA sarit /
        pauruṣeṇa prayatnena yojanīyā śubhe pathi // Mo_2,9.30 //	pOruzeNa prayatnena yojanIyA SuBe paTi // MaH _2,9.30 //
   "yojanīyā" pravartanīyā | bhogatyāgaparāmarśākhyaṃ śubhānusandhānam eva	"yojanIyA" pravartanIyA | Boga tyAga parAmarSa AKyam SuBa anusanDAnam eva
   satataṃ kāryam iti bhāvaḥ || MoT_2,9.30 ||	satatam kAryam iti BAvaH || MoT_2,9.30 ||
        aśubheṣu samāviṣṭaṃ śubheṣv evāvatārayet /	aSuBezu samAvizwam SuBezu eva avatArayet /
        svamanaḥ puruṣārthena balena balināṃ vara // Mo_2,9.31 //	sva manaH puruza arTena balena balinAm varaH // MaH _2,9.31 //
   "samāviṣṭam" saṃlīnam | "avatārayet" nayet || MoT_2,9.31 ||	"samAvizwam" saMlInam | "avatArayet" nayet || MoT_2,9.31 ||
        aśubhāc calitaṃ yāti śubhaṃ tasmād apītarat /	aSuBAt calitam yAti SuBam tasmAt api itarat /
        jantoś cittaṃ tu paśuvat tasmāt tat pālayed balāt // Mo_2,9.32 //	jantoH cittam tu paSu vat tasmAt tat pAlayet balAt // MaH _2,9.32 //
   "aśubhāt" bhogārjanaparāmarśarūpāt aśubhānusandhānāt | "tasmād api" śubhād	"aSuBAt" Boga arjana parAmarSa rUpAt aSuBa anusanDAnAt | "tasmAt api" SuBAt 
   api | "pālayed" aśubhāt rakṣet || MoT_2,9.32 ||	api | "pAlayed" aSuBAt rakzet || MoT_2,9.32 ||
        samatāsāntvanenāśu na drāg iti śanaiḥ śanaiḥ /	samatA sAntvanena ASu na drAk iti SanEs SanEs /
        pauruṣeṇa prayatnena pālayec cittabālakam // Mo_2,9.33 //	pOruzeNa prayatnena pAlayet citta bAlakam // MaH _2,9.33 //
   "samatā" sarvam idaṃ brahmety evaṃrūpā buddhiḥ | tayā yat "sāntvanam"	"samatA" sarvam idam brahma iti evaMrUpA budDiH | tayA yat "sAntvanam"
   samāśvāsanaṃ tena | "na drāg iti" na jhaṭiti | etasyārthaṃ svakaṇṭhena	samASvAsanam tena | "na drAk iti" na Jawiti | etasya arTam sva kaNWena
   kathayati | "śanaiḥ śanair" iti samyagvicāreṇa | na tu	kaTayati | "SanEs SanEs " iti samyak vicAreNa | na tu
   prāṇarodhanādirūpeṇa haṭhenety arthaḥ || MoT_2,9.33 ||	prANa roDana Adi rUpeNa haWena iti arTaH || MoT_2,9.33 ||
        vāsanaughas tvayā pūrvam abhyāsena ghanīkṛtaḥ /	vAsana oGaH tvayA pUrvam aByAsena GanIkRtaH /
        śubho vāpy aśubho rāma śubham adya ghanīkuru // Mo_2,9.34 //	SuBaH vA api aSuBaH rAma SuBam adya GanIkuru // MaH _2,9.34 //
   "adya" | "madupadeśene"ti śeṣaḥ || MoT_2,9.34 ||	"adya" | "mad upadeSena i"ti SezaH || MoT_2,9.34 ||
        prāgabhyāsavaśād yātā yadā te vāsanodayam /	prAc aByAsa vaSAt yAtA yadA te vAsanA udayam /
        tadābhyāsasya sāphalyaṃ viddhi tvam arimardana // Mo_2,9.35 //	tadA aByAsasya sAPalyam vidDi tvam ari mardana // MaH _2,9.35 //
   "abhyāsasya" samastasyābhyāsasya || MoT_2,9.35 ||	"aByAsasya" samastasya aByAsasya || MoT_2,9.35 ||
        idānīm api te yāti ghanatāṃ vāsanānagha /	idAnIm api te yAti Gana tAm vAsanA anaGa /
        abhyāsavaśatas tasmāc chubhābhyāsam upāhara // Mo_2,9.36 //	aByAsava SataH tasmAt SuBa aByAsam upAhara // MaH _2,9.36 //
   "idānīm" asmin janmani | "upāhara" ānaya || MoT_2,9.36 ||	"idAnIm" asmin janmani | "upAhara" Anaya || MoT_2,9.36 ||
        pūrvaṃ ced ghanatāṃ yātā nābhyāsāt tava vāsanā /	pUrvam ced Gana tAm yAtA na aByAsAt tava vAsanA /
        vardhiṣyate tu nedānīm api tāta sukhī bhava // Mo_2,9.37 //	varDizyate tu na idAnIm api tAta suKI Bava // MaH _2,9.37 //
   vāsanārāhityamātrasyaiva parame pade yatatvāt iti bhāvaḥ || MoT_2,9.37 ||	vAsanArAhitya mAtrasya eva parame pade yata tvAt iti BAvaH || MoT_2,9.37 ||
        saṃdigdhāyām api bhṛśaṃ śubham eva samāhara /	saMdigDAyAm api BRSam SuBam eva samAhara /
        asyāṃ tu vāsanāvṛddhau śubhād doṣo na kaścana // Mo_2,9.38 //	asyAm tu vAsanA vRdDO SuBAt dozaH na kaScana // MaH _2,9.38 //
   "asyāṃ vāsanāvṛddhau saṃdigdhāyām" kim abhyāsād vardhate na veti	"asyAm vAsanA vRdDO saMdigDAyAm" kim aByAsAt varDate na vA iti
