   (Vaidya 221)	(VEdyaH 221)
   etarhiṃ tiṣṭhati dhriyate yāpayati dharmaṃ ca deśayati paścimāyāṃ diśi ito	etarhim tizWati Driyate yApayati Darmam ca deSayati paScimAyAm diSi itas-
   koṭīniyutaśatasahasratame ca buddhakṣetre sukhāvatyāṃ lokadhātāvamitābho	kowI-niyuta-Sata-sahasratame ca budDa-kzetre suKAvatyAm lokaDAtO=-amita-ABo
   nāma tathāgato 'rhan samyaksaṃbuddho 'parimāṇairbodhisattvaiḥ parivṛtaḥ	nAma taTAgataH arhan samyaksaMbudDaH aparimANEH-boDisattvEH parivRtaH
   puraskṛto 'nantaiḥ śrāvakairanantayā buddhakṣetrasaṃpadā samanvāgataḥ ||	puraskRtaH anantEH SrAvakEH-anantayA budDa-kzetra-saMpadA samanvAgataH ||
   Sukhv_11 ||	SuKu-_11 ||
   START Sukhv 12:	START SuKu 12:
   amitā cāsya prabhā yasya na sukaraṃ pramāṇaparyantamadhigantum - iyanti	amitA ca-asya praBA yasya na sukaram pramANa-paryantam-aDigantum  iyanti
   buddhakṣetraśatāni, iyanti buddhakṣetrasahasrāṇi, iyanti	budDa-kzetra-SatAni, iyanti budDa-kzetra-sahasrANi, iyanti
   buddhakṣetraśatasahasrāṇi, iyanti buddhakṣetrakoṭīni, iyanti	budDa-kzetra-Sata-sahasrANi, iyanti budDa-kzetra-kowI-ni, iyanti
   buddhakṣetrakoṭīśatāni, iyanti buddhakṣetrakoṭīsahasrāṇi, iyanti	budDa-kzetra-kowI-SatAni, iyanti budDa-kzetra-kowI-sahasrANi, iyanti
   buddhakṣetrakoṭīśatasahasrāṇi, iyanti buddhakṣetrakoṭīniyutaśatasahasrāṇi	budDa-kzetra-kowI-Sata-sahasrANi, iyanti budDa-kzetra-kowI-niyuta-Sata-sahasrANi
   spharitvā tiṣṭhatīti | api tu khalu punarānanda saṃkṣiptena pūrvasyāṃ diśi	sParitvA tizWati-iti | api tu Kalu punar-Ananda saMkziptena pUrvasyAm diSi
   gaṅgānadīvālukopamāni buddhakṣetrakoṭīniyutaśatasahasrāṇi tayā tasya	gaFgA-nadI-vAlukA-upamAni budDa-kzetra-kowI-niyuta-Sata-sahasrANi tayA tasya
   bhagavato 'mitābhasya prabhayā sadā sphuṭāni | evaṃ	BagavataH amita-ABasya praBayA sadA sPuwAni | evam
   dakṣiṇapaścimottarāsvadha ūrdhvaṃ digvidikṣu ca ekaikasyāṃ diśi	dakziNa-paScima-uttarAsu-aDaH UrDvam diS-vidikzu ca ekEkasyAm diSi
   samantādgaṅgānadīvālukopamāni yāvadbuddhakṣetrakoṭīniyutaśatasahasrāṇi	samantAt-gaFgA-nadI-vAlukA-upamAni yAvat-budDa-kzetra-kowI-niyuta-Sata-sahasrANi
   (Sukhv, Vaidya 234) tasya bhagavato 'mitābhasya prabhayā sadā parisphuṭāni	(SuKv, VEdyaH 234) tasya BagavataH amita-ABasya praBayA sadA parisPuwAni
   sthāpayitvā buddhān bhagavataḥ pūrvapraṇidhānādhiṣṭhānena ye vyāmaprabhayā	sTApayitvA budDAn BagavataH pUrva-praNiDAna-aDizWAnena ye vyAma-praBayA
   ekadvitricatuḥpañcadaśaviṃśatitriṃśaccatvāriṃśatpañcāśadyojanaprabhayā	eka-dvi-tri-catur-paQcadaSa-viMSati-triMSat-catvAriMSat-paQcASat-yojana-praBayA
   yojanaśataprabhayā yojanasahasraprabhayā yojanaśatasahasraprabhayā	yojana-Sata-praBayA yojana-sahasra-praBayA yojana-Sata-sahasra-praBayA
   yāvadanekayojanakoṭīniyutaśatasahasraprabhayā vā lokaṃ spharitvā tiṣṭhanti	yAvat-aneka-yojana-kowI-niyuta-Sata-sahasra-praBayA vA lokam sParitvA tizWanti
   | nāstyānanda upamopanyāso yena śakyaṃ tasyāmitābhasya tathāgatasya	| na-asti-AnandaH upama-upanyAsaH yena Sakyam tasya-amita-ABasya taTAgatasya
   prabhāyāḥ pramāṇamudgrahītum | tadanenānanda paryāyeṇa sa tathāgato	praBAyAH pramANam-udgrahItum | tat-anena-Ananda paryAyeNa sa taTAgataH-
   'mitābha ityucyate, amitaprabho 'mitaprabhāso 'samāptaprabho	amita-ABaH iti-ucyate, amita-praBaH amita-praBAsaH asamApta-praBo
   'saṃgataprabhaḥ prabhāśikhotsṛṣṭaprabhaḥ sadivyamaṇiprabho	asaMgata-praBaH praBA-SiKA-utsRzwa-praBaH sa-divya-maNi-praBo
   'pratihataraśmirāgaprabho rājanīyaprabhaḥ premaṇīyaprabhaḥ	apratihata-raSmi-rAga-praBaH rAjanIya-praBaH premaNIya-praBaH
   pramodanīyaprabhaḥ saṃgamanīyaprabha upoṣaṇīyaprabho nibandhanīyaprabho	pramodanIya-praBaH saMgamanIya-praBaH upozaNIya-praBaH nibanDanIya-praBo
   'tivīryaprabho 'tulyaprabho 'bhibhūyanarendrāmūnnayendraprabhaḥ(?)	ati-vIrya-praBaH atulya-praBaH aBiBUya-narendra-amUn-naya-indra-praBaH(?)
   śrāntasaṃcayendusūryajihmīkaraṇaprabho 'bhibhūya	SrAnta-saMcaya-indu-sUrya-jihmIkaraNa-praBaH aBiBUya
   lokapālaśakrabrahmaśuddhāvāsamaheśvarasarvadevajihmīkaraṇaprabha ityucyate	lokapAla-Sakra-brahma-SudDa-AvAsa-maheSvara-sarva-deva-jihmIkaraNa-praBaH iti-ucyate
   | sā ca āryaprabhā vimalā vipulā kāyasukhasaṃjananī cittaudvilyakaraṇī	| sA ca AryapraBA vimalA vipulA kAya-suKa-saMjananI citta-Odvilya-karaNI
   devāsuranāgayakṣagandharvagaruḍamahoragakinnaramanuṣyāmanuṣyāṇāṃ	deva-asura-nAga-yakza-ganDarva-garuxa-mahA-uraga-kinnara-manuzya-amanuzyANAm
   prītiprāmodyasukhakaraṇī kuśalāśayānāṃ sattvānāṃ	prIti-prAmodya-suKa-karaNI kuSala-ASayAnAm sattvAnAm
   kalyakuśalamimiṇevadviprāmodyakaraṇī(?) ye 'nyeṣvapyanantāparyanteṣu	kalya-kuSalamimiNA-iva-dvi-prAmodya-karaNI(?) ye anyezu-api-anantA-paryantezu
   buddhakṣetreṣu | anena cānanda paryāyeṇa tathāgataḥ paripūrṇaṃ kalpaṃ	budDa-kzetrezu | anena ca-Ananda paryAyeNa taTAgataH paripUrNam kalpam
   bhāṣyet tasyāmitābhasya tathāgatasya nāma karmopādāya prabhāmārabhya, na	BAzyet tasya-amita-ABasya taTAgatasya nAma karma-upAdAya praBAm-AraBya, na
   ca śaknoti guṇaparyantamadhigantuṃ tasyāḥ prabhāyāḥ, tathāgatasya	ca Saknoti guNa-paryantam-aDigantum tasyAH praBAyAH, taTAgatasya
   vaiśāradyopacchedo bhavet | tatkasya hetoḥ? ubhayamapyetadānanda	vESAradya-upacCedaH Bavet | tat-kasya hetoH? uBayam-api-etat-Ananda
   aprameyamasaṃkhyeyamacintyāparyantaṃ yadidaṃ tasya bhagavato 'mitābhasya	aprameyam-asaMKyeyam-acintya-aparyantam yat-idam tasya BagavataH amita-ABasya
   tathāgatasya prabhāguṇavibhūtiḥ, tathāgatasya cānuttaraṃ prajñāpratibhānam	taTAgatasya praBA-guNa-viBUtiH, taTAgatasya ca-anuttaram prajQA-pratiBAnam
   || Sukhv_12 ||	|| SuKu-_12 ||
   START Sukhv 13:	START SuKu 13:
   tasya khalu punarānanda amitābhasya tathāgatasyāprameyaḥ śrāvakasaṃgho	tasya Kalu punar-Ananda amita-ABasya taTAgatasya-aprameyaH SrAvaka-saMGaH-
   yasya na sukaraṃ pramāṇamudgrahītum - iyatyaḥ śrāvakakoṭyaḥ,iyanti	yasya na sukaram pramANam-udgrahItum  iyatyaH SrAvaka-kowyaH,iyanti
   śrāvakakoṭīśatāni, iyanti śrāvakakoṭīsahasrāṇi, iyanti	SrAvaka-kowI-SatAni, iyanti SrAvaka-kowI-sahasrANi, iyanti
   śrāvakakoṭīśatasahasrāṇi, iyanti kaṃkarāṇi, iyanti bimbarāṇi, iyanti	SrAvaka-kowI-Sata-sahasrANi, iyanti kaMkarANi, iyanti bimbarANi, iyanti
   nayutāni, iyantyayutāni, iyantyakṣobhyāṇi, iyanto vivāhāḥ, iyanti	na-yutAni, iyanti-ayutAni, iyanti-akzoByANi, iyantaH vivAhAH, iyanti
   srotāṃsi, iyanti ojāṃsi, iyantyaprameyāṇi, iyantyasaṃkhyeyāni,	srotAMsi, iyanti ojAMsi, iyanti-aprameyANi, iyanti-asaMKyeyAni,
   iyantyagaṇyāni, iyantyatulyāni, iyantyacintyānīti | tadyathā ānanda	iyanti-agaNyAni, iyanti-atulya-ani, iyanti-acintyAni-iti | tat-yaTA Ananda
   bhikṣurmaudgalyāyana ṛddhivaśitāprāptaḥ | sa ākāṅkṣan	BikzuH-mOdgalyAyanaH RdDi-vaSitA-prAptaH | saH AkAFkzan
   trisāhasramahāsāhasralokadhātau yāvanti tārārūpāṇi tāni	tri-sAhasra-mahA-sAhasra-lokaDAtO yAvanti tArA-rUpANi tAni
   sarvāṇyekarātridine nagareṇa gaṇayet, evaṃrūpāṇāṃ ca ṛddhimatāṃ	sarvANi-eka-rAtri-dine nagareNa gaNayet, evaMrUpANAm ca RdDimatAm
   koṭīniyutaśatasahasraṃ bhavet, te ca	kowI-niyuta-Sata-sahasram Bavet, te ca
   varṣakoṭīniyutaśatasahasramananyakarmaṇā amitābhasya tathāgatasya	varza-kowI-niyuta-Sata-sahasram-ananya-karmaNA amita-ABasya taTAgatasya
   prathamaśrāvakasaṃnipātaṃ gaṇayeyuḥ | ebhirgaṇayadbhiḥ śatatamo 'pi bhāgo	praTama-SrAvaka-saMnipAtam gaNayeyuH | eBiH-gaNayadBiH SatatamaH api BAgaH-
   na gaṇito bhavet, sahasratamo 'pi śatasahasratamo 'pi, yāvatkalāmapi	na gaNitaH Bavet, sahasratamaH api Sata-sahasratamaH api, yAvat-kalAm-api
   upamāmapi upanisāmapi na gaṇito bhavet | tadyathā ānanda	upamAm-api upanisAm-api na gaNitaH Bavet | tat-yaTA Ananda
   mahāsamudrāccaturaśītiyojanasahasrāṇyāvedhena tiryagaprameyāt kaścideva	mahA-samudrAt-caturaSIti-yojana-sahasrANi-AveDena tiryak-aprameyAt kaScid-eva
   puruṣaḥ śatadhā bhinnayā bālāgrakoṭyā ekamudakabindumabhyutkṣipet, tatkiṃ	puruzaH SataDA BinnayA bAla-agra-kowyA ekam-udaka-bindum-aByutkzipet, tat-kim
   manyase ānanda katamo 'tra bahutaraḥ - yo vā śatadhā bhinnayā	manyase Ananda katamaH atra bahutaraH  yaH vA SataDA BinnayA
   bālāgrakoṭyābhyutkṣipta eka udakabinduḥ, yo vā mahāsamudre 'psakandho	bAla-agra-kowyA-aByutkziptaH ekaH udaka-binduH, yaH vA mahA-samudre apsa-kanDaH-
   'vaśisṭa iti? ānanda āha - yojanasahasramapi tāvadbhagavan mahāsamudrasya	avaSiswaH iti? AnandaH Aha  yojana-sahasram-api tAvat-Bagavat mahA-samudrasya
   parīttaṃ bhavet kimaṅga punaḥ śatadhā bhinnayā bālāgrakoṭyā (Sukhv, Vaidya	parIttam Bavet kim-aFga punar SataDA BinnayA bAla-agra-kowyA (SuKv, VEdya
   235) utkṣipta eka udakabinduḥ | bhagavānāha - tadyathā sa ekabinduḥ,	235) utkziptaH ekaH udaka-binduH | BagavAn-Aha  tat-yaTA saH ekabinduH,
   iyattamaḥ sa prathamasaṃnipāto 'bhūt |	iyattamaH sa praTama-saMnipAtaH aBUt |
   tairmaudgalyāyanasadṛśairbhikṣubhirgaṇayadbhistena	tEH-mOdgalyAyana-sadRSEH-BikzuBiH-gaNayadBiH-tena
   varṣakoṭīniyutaśatasahasreṇa gaṇitaṃ bhavet, yathā mahāsamudre 'pskandho	varza-kowI-niyuta-Sata-sahasreNa gaNitam Bavet, yaTA mahA-samudre apskanDaH-
   'vaśiṣṭaḥ | evamagaṇitaṃ draṣṭavyam | kaḥ punarvādo dvitīyatṛtīyādīnāṃ	avaSizwaH | evam-agaNitam drazwavyam | kaH punar-vAdaH dvitIya-tRtIya-AdInAm
   śrāvakasaṃnipātānām | evamanantāparyantastasya bhagavataḥ śrāvakasaṃgho yo	SrAvaka-saMnipAtAnAm | evam-anantA-paryantaH-tasya BagavataH SrAvaka-saMGaH yaH-
   'prameyāsaṃkhyeya ityeva saṃkhyāṃ gacchati || Sukhv_13 ||	aprameya-asaMKyeyaH iti-eva saMKyAm gacCati || SuKu-_13 ||
   START Sukhv 14:	START SuKu 14:
   aparimitaṃ ca ānanda tasya bhagavato 'mitābhasya tathāgatasyāyuḥpramāṇaṃ	aparimitam ca Ananda tasya BagavataH amita-ABasya taTAgatasya-AyuH-pramANam
   yasya na sukaraṃ pramāṇamadhigantum, iyanti vā kalpaśatāni, iyanti vā	yasya na sukaram pramANam-aDigantum, iyanti vA kalpa-SatAni, iyanti vA
   kalpasahasrāṇi, iyanti vā kalpaśatasahasrāaṇi, iyatyo vā kalpakoṭyaḥ,	kalpa-sahasrANi, iyanti vA kalpa-Sata-sahasra-AaNi, iyatyaH vA kalpa-kowyaH,
   iyanti vā kalpakoṭīśatāni, iyanti vā kalpakoṭīsahasrāṇi, iyanti vā	iyanti vA kalpa-kowI-SatAni, iyanti vA kalpa-kowI-sahasrANi, iyanti vA
   kalpakoṭīśatasahasrāṇi, iyanti vā kalpakoṭīniyutaśatasahasrāṇīti | atha	kalpa-kowI-Sata-sahasrANi, iyanti vA kalpa-kowI-niyuta-Sata-sahasrANi-iti | aTa
   tarhi ānanda aparimitameva tasya bhagavat āyuḥpramāṇamaparyantam | tena sa	tarhi Ananda aparimitam-eva tasya Bagavat AyuH-pramANam-aparyantam | tena sa
   tathāgato 'mitāyurityucyate | yathā cānanda iha lokadhātau	taTAgataH amita-AyuH-iti-ucyate | yaTA ca-AnandaH iha lokaDAtO
   kalpagaṇanāprajñaptisaṃketaḥ, tathā sāṃprataṃ daśa kalpāstasya bhagavato	kalpa-gaNanA-prajQapti-saMketaH, taTA sAMpratam daSa kalpAH-tasya BagavataH-
   'mitāyuṣastathāgatasyotpannasya anuttarāṃ samyaksaṃbodhimabhisaṃbuddhasya	amita-AyuzaH-taTAgatasya-utpannasya anuttarAm samyaksaMboDim-aBisaMbudDasya
   || Sukhv_14 ||	|| SuKu-_14 ||
   START Sukhv 15:	START SuKu 15:
   tasya khalu punarānanda bhagavato 'mitābhasya sukhāvatī nāma	tasya Kalu punar-Ananda BagavataH amita-ABasya suKAvatI nAma
   lokadhāturṛddhā ca sphītā ca kṣemā ca subhikṣā ca ramaṇīyā ca	lokaDAtuH-RdDA ca sPItA ca kzemA ca suBikzA ca ramaNIyA ca
   bahudevamanuṣyākīrṇā ca | tatra khalvānanda lokadhātau na nirayāḥ santi na	bahu-deva-manuzya-AkIrNA ca | tatra Kalu-Ananda lokaDAtO na nirayAH santi na
   tiryagyonirna pretaviṣayo nāsurāḥ kāyā nākṣaṇopapattayaḥ | na ca tāni	tiryagyoniH-na preta-vizayaH na-asurAH kAyAH na-akzaNa-upapattayaH | na ca tAni
   ratnāni loke pracaranti yāni sukhāvatyāṃ lokadhātau vidyante || Sukhv_15	ratnAni loke pracaranti yAni suKAvatyAm lokaDAtO vidyante || SuKu-_15
   START Sukhv 16:	START SuKu 16:
   sā khalvānanda sukhāvatī lokadhātuḥ surabhinānāgandhasamīritā	sA KalvAnanda suKAvatI lokaDAtuH suraBi-nAnA-ganDa-samIritA
   nānāpuṣpaphalasamṛddhā ratnavṛkṣasamalaṃkṛtā	nAnA-puzpa-Pala-samRdDA ratna-vRkza-samalaMkRtA
   tathāgatābhinirmitamanojñasvaranānādvijasaṃghaniṣevitā | te cānanda	taTAgata-aBinirmita-manojQa-svara-nAnA-dvija-saMGa-nizevitAH | te ca-Ananda
   ratnavṛkṣā nānāvarṇā anekavarṇā anekaśatasahasravarṇāḥ | santi tatra	ratna-vRkzAH nAnA-varNAH aneka-varNAH aneka-Sata-sahasra-varNAH | santi tatra
   ratnavṛkṣāḥ suvarṇavarṇāḥ suvarṇamayāḥ | santi rūpyavarṇā rūpyamayāḥ |	ratna-vRkzAH suvarNa-varNAH suvarNa-mayAH | santi rUpya-varNAH rUpya-mayAH |
   santi vaiḍūryavarṇā vaiḍūryamayāḥ | santi sphaṭikavarṇāḥ sphaṭikamayāḥ |	santi vExUrya-varNAH vExUrya-mayAH | santi sPawika-varNAH sPawika-mayAH |
   santi musāragalvavarṇā musāragalvamayāḥ | santi lohitamuktāvarṇā	santi musAra-galva-varNAH musAra-galva-mayAH | santi lohita-muktA-varNA
   lohitamuktāmayāḥ | santyaśmagarbhavarṇā aśmagarbhamayāḥ | santi kecid	lohita-mukta-AmayAH | santi-aSma-garBa-varNAH aSmagarBa-mayAH | santi kecid-
   dvayo ratnayoḥ suvarṇasya rūpyasya ca | santi trayāṇāṃ ratnānāṃ suvarṇasya	dvayoH ratnayoH suvarNasya rUpyasya ca | santi trayANAm ratnAnAm suvarNasya
   rūpyasya vaiḍūryasya ca | santi caturṇāṃ ratnānāṃ suvarṇasya rūpyasya	rUpyasya vExUryasya ca | santi caturNAm ratnAnAm suvarNasya rUpyasya
   vaiḍūryasya sphaṭikasya ca | santi pañcānāṃ ratnānāṃ suvarṇasya rūpyasya	vExUryasya sPawikasya ca | santi paQcAnAm ratnAnAm suvarNasya rUpyasya
   vaiḍūryasya sphaṭikasya musāragalvasya ca | santi ṣaṇṇāṃ ratnānāṃ	vExUryasya sPawikasya musAra-galvasya ca | santi zaNNAm ratnAnAm
   suvarṇasya rūpyasya vaiḍūryasya sphaṭikasya musāragalvasya	suvarNasya rUpyasya vExUryasya sPawikasya musAra-galvasya
   lohitamuktāyāśca | santi saptānāṃ ratnānāṃ suvarṇasya rūpyasya vaiḍūryasya	lohita-muktAyAH-ca | santi saptAnAm ratnAnAm suvarNasya rUpyasya vExUryasya
   sphaṭikasya musāragalvasya lohitamuktāyā aśmagarbhasya ca saptamasya |	sPawikasya musAra-galvasya lohita-muktAyAH aSmagarBasya ca saptamasya |
   tatrānanda suvarṇamayānāṃ vṛkṣāṇāṃ suvarṇamayāni	tatra-Ananda suvarNa-mayAnAm vRkzANAm suvarNa-mayAni
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni rūpyamayāṇi | rūpyamayāṇāṃ	mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni rUpya-mayANi | rUpya-mayANAm
   vṛkṣāṇāṃ rūpyamayānyeva mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni	vRkzANAm rUpya-mayAni-eva mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni
   vaiḍūryamayāṇi | vaiḍūryamayāṇāṃ vṛkṣāṇāṃ vaiḍūryamayāṇi	vExUrya-mayANi | vExUrya-mayANAm vRkzANAm vExUrya-mayANi
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni sphaṭikamayāni |	mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni sPawika-mayAni |
   sphaṭikamayānāṃ vṛkṣāṇāṃ sphaṭikamayānyeva	sPawika-mayAnAm vRkzANAm sPawika-mayAni-eva
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, (Sukhv, Vaidya 236) phalāni ca	mUla-skanDa-viwapa-SAKA-patra-puzpANi, (SuKv, VEdyaH 236) PalAni ca
   musāragalvamayāni | musāragalvamayānāṃ vṛkṣāṇāṃ musāragalvamayānyeva	musAra-galva-mayAni | musAra-galva-mayAnAm vRkzANAm musAra-galva-mayAni-eva
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni ca lohitamuktāmayāni |	mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni ca lohita-mukta-AmayAni |
   lohitamuktāmayānāṃ vṛkṣāṇāṃ lohitamuktāmayānyeva	lohita-muktA-mayAnAm vRkzANAm lohita-mukta-AmayAni-eva
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni cāśmagarbhamayāṇi |	mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni ca-aSmagarBa-mayANi |
   aśmagarbhamayāṇāṃ vṛkṣāṇāmaśmagarbhamayāṇyeva	aSmagarBa-mayANAm vRkzANAm-aSma-garBa-mayANi-eva
   mūlaskandhaviṭapaśākhāpatrapuṣpāṇi, phalāni ca suvarṇamayāni |	mUla-skanDa-viwapa-SAKA-patra-puzpANi, PalAni ca suvarNa-mayAni |
   keṣāṃcidānanda vṛkṣāṇāṃ suvarṇamayāni mūlāni, rūpyamayāḥ skandhāḥ,	kezAMcid-Ananda vRkzANAm suvarNa-mayAni mUlAni, rUpya-mayAH skanDAH,
   vaiḍūryamayā viṭapāḥ, sphaṭikamayāḥ śākhāḥ, musāragalvamayāni patrāṇi,	vExUrya-mayAH viwapAH, sPawika-mayAH SAKAH, musAra-galva-mayAni patrANi,
   lohitamuktāmayāni puṣpāṇi, aśmagarbhamayāṇi phalāni | keṣāṃcidānanda	lohita-mukta-AmayAni puzpANi, aSmagarBa-mayANi PalAni | kezAMcid-Ananda
   vṛkṣāṇāṃ rūpyamayāṇi mūlāni, vaiḍūryamayāḥ skandhāḥ, sphaṭikamayā viṭapāḥ,	vRkzANAm rUpya-mayANi mUlAni, vExUrya-mayAH skanDAH, sPawika-mayAH viwapAH,
   musāragalvamayāḥ śākhāḥ, lohitamuktāmayāni patrāṇi, aśmagarbhamayāṇi	musAra-galva-mayAH SAKAH, lohita-mukta-AmayAni patrANi, aSmagarBa-mayANi
   puṣpāṇi, suvarṇamayāni phalāni | keṣāṃcidānanda vṛkṣāṇāṃ vaiḍūryamayāṇi	puzpANi, suvarNa-mayAni PalAni | kezAMcid-Ananda vRkzANAm vExUrya-mayANi
   mūlāni, sphaṭikamayāḥ skandhāḥ, musāragalvamayā viṭapāḥ, lohitamuktāmayāḥ	mUlAni, sPawika-mayAH skanDAH, musAra-galva-mayAH viwapAH, lohita-mukta-AmayAH
   śākhāḥ, aśmagarbhamayāṇi patrāṇi, suvarṇamayāni puṣpāṇi, rūpyamayāṇi	SAKAH, aSmagarBa-mayANi patrANi, suvarNa-mayAni puzpANi, rUpya-mayANi
   phalāni | keṣāṃcidānanda vṛkṣāṇāṃ sphaṭikamayāni mūlāni, musāragalvamayāḥ	PalAni | kezAMcid-Ananda vRkzANAm sPawika-mayAni mUlAni, musAra-galva-mayAH
   skandhāḥ, lohitamuktāmayā viṭapāḥ, aśmagarbhamayāḥ śākhāḥ, suvarṇamayāni	skanDAH, lohita-muktA-mayAH viwapAH, aSmagarBa-mayAH SAKAH, suvarNa-mayAni
   patrāṇi, rūpyamayāṇi puṣpāṇi, vaiḍūryamayāṇi phalāni | keṣāṃcidānanda	patrANi, rUpya-mayANi puzpANi, vExUrya-mayANi PalAni | kezAMcid-Ananda
   vṛkṣāṇāṃ musāragalvamayāni mūlāni, lohitamuktāmayāḥ skandhāḥ,	vRkzANAm musAra-galva-mayAni mUlAni, lohita-mukta-AmayAH skanDAH,
   aśmagarbhamayā viṭapāḥ, suvarṇamayāḥ śākhāḥ, rūpyamayāṇi patrāṇi,	aSma-garBa-mayAH viwapAH, suvarNa-mayAH SAKAH, rUpya-mayANi patrANi,
   vaiḍūryamayāṇi puṣpāṇi, sphaṭikamayāni phalāni | keṣāṃcidānanda vṛkṣāṇāṃ	vExUrya-mayANi puzpANi, sPawika-mayAni PalAni | kezAMcid-Ananda vRkzANAm
   lohitamuktāmayāni mūlāni, aśmagarbhamayāḥ skandhāḥ, suvarṇamayā viṭapāḥ,	lohita-mukta-AmayAni mUlAni, aSmagarBa-mayAH skanDAH, suvarNa-mayAH viwapAH,
   rūpyamayāḥ śākhāḥ, vaiḍūryamayāṇi patrāṇi, sphaṭikamayāni puṣpāṇi,	rUpya-mayAH SAKAH, vExUrya-mayANi patrANi, sPawika-mayAni puzpANi,
   musāragalvamayāṇi phalānikeṣāṃcidānanda vṛkṣāṇāmaśmagarbhamayāṇi mūlāni,	musAra-galva-mayANi PalAnikezAMcid-Ananda vRkzANAm-aSmagarBa-mayANi mUlAni,
   suvarṇamayāḥ skandhāḥ, rūpyamayā viṭapāḥ, vaiḍūryamayāḥ śākhāḥ,	suvarNa-mayAH skanDAH, rUpya-mayAH viwapAH, vExUrya-mayAH SAKAH,
   sphaṭikamayāni patrāṇi, musāragalvamayāni puṣpāṇi, lohitamuktāmayāni	sPawika-mayAni patrANi, musAra-galva-mayAni puzpANi, lohita-mukta-AmayAni
   phalāni | keṣāṃcidānanda vṛkṣāṇāṃ saptaratnamayāni mūlāni, saptaratnamayāḥ	PalAni | kezAMcid-Ananda vRkzANAm sapta-ratna-mayAni mUlAni, sapta-ratna-mayAH
   skandhāḥ, saptaratnamayā viṭapāḥ, saptaratnamayāḥ śākhāḥ, saptaratnamayāni	skanDAH, sapta-ratna-mayAH viwapAH, sapta-ratna-mayAH SAKAH, sapta-ratna-mayAni
   patrāṇi, saptaratnamayāni puṣpāṇi, saptaratnamayāni phalāni | sarveṣāṃ	patrANi, sapta-ratna-mayAni puzpANi, sapta-ratna-mayAni PalAni | sarvezAm
   cānanda teṣāṃ vṛkṣāṇāṃ mūlaskandhaviṭapaśākhāpatrapuṣpaphalāni	ca-Ananda tezAm vRkzANAm mUla-skanDa-viwapa-SAKA-patra-puzpa-PalAni
   sukhasaṃsparśāni sugandhīni | vātena preritena ca teṣāṃ valgumanojñaghoṣo	suKa-saMsparSAni suganDIni | vAtena preritena ca tezAm valgu-manojQa-GozaH-
   niścaratyasecanako 'pratikūlaḥ śravaṇāya | evaṃrūpairānanda	niScarati-asecanakaH apratikUlaH SravaNAya | evaMrUpEH-Ananda
   saptaratnamayairvṛkṣaiḥ saṃtataṃ tadbuddhakṣetraṃ samantācca	sapta-ratna-mayEH-vRkzEH saMtatam tat-budDa-kzetram samantAt-ca
   kadalīskandhaiḥ saptaratnamayai ratnatālapaṅktibhiścānuparikṣiptaṃ	kadalI-skanDEH sapta-ratna-mayEH ratna-tAla-paFktiBiH-ca-anuparikziptam
   sarvataśca hemajālapraticchannaṃ samantaśca sarvaratnamayaiḥ padmaiḥ	sarvatas-ca hema-jAla-praticCannam samantaH-ca sarva-ratna-mayEH padmEH
   saṃchannam | santi tatra padmānyardhayojanapramāṇāni, santi	saMCannam | santi tatra padmAni-arDa-yojana-pramANAni, santi
   yojanapramāṇāni, santi dvitricatuḥpañcayojanapramāṇāni, santi	yojana-pramANAni, santi dvi-tri-catur-paQca-yojana-pramANAni, santi
   yāvaddaśayojanapramāṇāni | sarvataśca	yAvat-daSa-yojana-pramANAni | sarvatas-ca
   ratnapadmātṣaṭtriṃśadraśmikoṭīśatasahasrāṇi niścaranti | sarvataśca	ratna-padmAt-zawtriMSat-raSmi-kowI-Sata-sahasrANi niScaranti | sarvatas-ca
   raśmimukhātṣaṭtriṃśadbuddhakoṭīśatasahasrāṇi niścaranti suvarṇamayavarṇaiḥ	raSmi-muKAt-zawtriMSat-budDa-kowI-Sata-sahasrANi niScaranti suvarNa-maya-varNEH
   kāyairdvātriṃśanmahāpuruṣalakṣaṇadharaiḥ, yāni pūrvasyāṃ	kAyEH-dvAtriMSat-mahApuruza-lakzaNa-DarEH, yAni pUrvasyAm
   diśyaprameyāsaṃkhyeyāsu lokadhātuṣu gatvā sattvebhyo dharmaṃ deśayanti |	diSi-aprameya-asaMKyeyAsu lokaDAtuzu gatvA sattveByaH Darmam deSayanti |
   evaṃ dakṣiṇapaścimottarāsu dikṣu adha ūrdhvamanuvidikṣu gatāvaraṇe loke	evam dakziNa-paScima-uttarAsu dikzu aDas UrDvam-anuvidikzu gata-AvaraNe loke
