   (Vaidya 1)	(VEdyaH 1)
   yā ca asaṃvidyamānatā, seyaṃ prajñāpāramitā //	yA ca asaMvid-yamAna-tA, sA-iyam prajQApAramitA //
   rūpasvabhāvāpagataṃ hi suvikrāntavikrāmin rūpam / evaṃ vedanā saṃjñā	rUpa-svaBAva-apagatam hi su-vikrAnta-vikrAmin rUpam / evam vedanA saMjQA
   saṃskārāḥ / vijñānasvabhāvāpagataṃ hi vijñānam / yā ca apagatasvabhāvatā,	saMskArAH / vijQAna-svaBAva-apagatam hi vijQAnam / yA ca apagata-svaBAva-tA,
   iyaṃ prajñāpāramitā / rūpāsvabhāvaṃ hi rūpam / evaṃ vedanā saṃjñā	iyam prajQApAramitA / rUpa-asvaBAvam hi rUpam / evam vedanA saMjQA
   saṃskārāḥ / vijñānāsvabhāvaṃ hi vijñānam / yā ca asvabhāvatā, iyaṃ	saMskArAH / vijQAna-asvaBAvam hi vijQAnam / yA ca asvaBAva-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya rūpaṃ gocaraḥ / na vedanā na saṃjñā na	na hi su-vikrAnta-vikrAmin rUpasya rUpam gocaraH / na vedanA na saMjQA na
   saṃskārāḥ / na vijñānasya vijñānaṃ gocaraḥ / agocara iti	saMskArAH / na vijQAnasya vijQAnam gocaraH / agocaraH iti
   suvikrāntavikrāmin na rūpaṃ rūpaṃ saṃjānīte vā paśyati vā / yā ca rūpasya	su-vikrAnta-vikrAmin na rUpam rUpam saMjAnIte vA paSyati vA / yA ca rUpasya
   ajānanā apaśyanā, iyaṃ prajñāpāramitā / na hi suvikrāntavikrāmin vedanā	ajAnanAH apaSyanA, iyam prajQApAramitA / na hi su-vikrAnta-vikrAmin vedanA
   saṃjñā saṃskārāḥ na vijñānaṃ (vijñānaṃ) saṃjānīte vā paśyati vā / yā ca	saMjQA saMskArAH na vijQAnam (vijQAnaM) saMjAnIte vA paSyati vA / yA ca
   vijñānasya ajānanā apaśyanā, iyaṃ prajñāpāramitā //	vijQAnasya ajAnanAH apaSyanA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ rūpasvabhāvaṃ jahāti / na vedanā, na	na hi su-vikrAnta-vikrAmin rUpam rUpa-svaBAvam jahAti / na vedanA, na
   saṃjñā, na saṃskārāḥ / na vijñānaṃ vijñānasvabhāvaṃ jahāti / yā ca	saMjQA, na saMskArAH / na vijQAnam vijQAna-svaBAvam jahAti / yA ca
   asvabhāvaparijñā, iyamucyate prajñāpāramitā / na hi suvikrāntavikrāmin	asvaBAva-parijQA, iyam-ucyate prajQApAramitA / na hi su-vikrAnta-vikrAmin
   rūpaṃ rūpaṃ saṃyojayati na visaṃyojayati / yā ca	rUpam rUpam saMyojayati na visaMyojayati / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānā(nā)masaṃyojanā, avisaṃyojanā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnA(-nA)ma-saMyojanA, avisaMyojanA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ hīyate vā vardhate vā / evaṃ vedanā saṃjñā	na hi su-vikrAnta-vikrAmin rUpam hIyate vA varDate vA / evam vedanA saMjQA
   saṃskārāḥ / na vijñānaṃ hīyate vā vardhate vā / yā ca	saMskArAH / na vijQAnam hIyate vA varDate vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmahāniravṛddhiḥ, iyaṃ sā prajñāpāramitā	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-ahAniravRdDiH, iyam sA prajQApAramitA
   na hi suvikrāntavikrāmin rūpaṃ saṃkliśyate vā vyavadāyate vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam saMkliSyate vA vyavadAyate vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ saṃkliśyate vā vyavadāyate vā / yā ca	saMjQA saMskArAH / na vijQAnam saMkliSyate vA vyavadAyate vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmasaṃkleśatā avyavadānatā, iyamucyate	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-asaMkleSa-tA avyavat-Ana-tA, iyam-ucyate
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ viśuddhadharmi nāviśuddhadharmi / evaṃ na	na hi su-vikrAnta-vikrAmin rUpam viSudDa-Darmi na-aviSudDa-Darmi / evam na
   vedanā na saṃjñā na saṃskārāḥ / na vijñānaṃ viśuddhadharmi	vedanA na saMjQA na saMskArAH / na vijQAnam viSudDa-Darmi
   nāviśuddhadharmi / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na	na-aviSudDa-Darmi / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na
   viśuddhadharmatā nāviśuddhadharmatā, iyaṃ prajñāpāramitā //	viSudDa-Darma-tA na-aviSudDa-Darma-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ saṃkrāmati vā avakrāmati vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam saMkrAmati vA avakrAmati vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ saṃkrāmati vā avakrāmati vā / yā ca	saMjQA saMskArAH / na vijQAnam saMkrAmati vA avakrAmati vA / yA ca
   rūpavedanāsaṃskāravijñānānāmasaṃkrāntiranavakrāntiḥ, iyaṃ prajñāpāramitā	rUpa-vedanA-saMskAra-vijQAnAnAm-asaMkrAntiH-anavakrAntiH, iyam prajQApAramitA
   (Vaidya 18)	(VEdyaH 18)
   na hi suvikrāntavikrāmin rūpaṃ saṃyujyate vā visaṃyujyate vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam saMyujyate vA visaMyujyate vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ saṃyujyate vā visaṃyujyate vā / yaśca	saMjQA saMskArAH / na vijQAnam saMyujyate vA visaMyujyate vA / yaH-ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmasaṃyogo 'visaṃyogaḥ, iyaṃ sā	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-asaMyogaH avisaMyogaH, iyam sA
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ cyavate vā upapadyate vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam cyavate vA upapadyate vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ cyavate vā upapadyate vā / yā ca	saMjQA saMskArAH / na vijQAnam cyavate vA upapadyate vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmacyutiranupapattiḥ, iyaṃ prajñāpāramitā	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-acyutiH-anupapattiH, iyam prajQApAramitA
   na hi suvikrāntavikrāmin rūpaṃ jāyate vā mriyate vā / evaṃ vedanā saṃjñā	na hi su-vikrAnta-vikrAmin rUpam jAyate vA mriyate vA / evam vedanA saMjQA
   saṃskārāḥ / na vijñāna jāyate vā mriyate vā / yā ca	saMskArAH / na vijQAna jAyate vA mriyate vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravedanāvijñānānāmajātiramaraṇam, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vedanA-vijQAnAnAm-ajAtiH-amaraNam, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ saṃsarati vā saṃsaraṇadharmi vā / evaṃ na	na hi su-vikrAnta-vikrAmin rUpam saMsarati vA saMsaraNa-Darmi vA / evam na
   vedanā na saṃjñā na saṃskārāḥ / na vijñānaṃ saṃsarati vā saṃsaraṇadharmi	vedanA na saMjQA na saMskArAH / na vijQAnam saMsarati vA saMsaraNa-Darmi
   vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmasaṃsaraṇatā	vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-asaMsaraNa-tA
   asaṃsaraṇadharmatā, iyaṃ prajñāpāramitā //	asaMsaraNa-Darma-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ kṣīyate vā kṣayadharmi vā / evaṃ na vedanā	na hi su-vikrAnta-vikrAmin rUpam kzIyate vA kzaya-Darmi vA / evam na vedanA
   na saṃjñā na saṃskārāḥ / na vijñānaṃ kṣīyate vā kṣayadharmi vā / yā ca	na saMjQA na saMskArAH / na vijQAnam kzIyate vA kzaya-Darmi vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmakṣayatā akṣayadharmatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-akzaya-tA akzaya-Darma-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ samudayadharmi na nirodhadharmi / evaṃ	na hi su-vikrAnta-vikrAmin rUpam samudaya-Darmi na niroDa-Darmi / evam
   vedanā saṃjñā saṃskārāḥ / na vijñānaṃ samudayadharmi na nirodhadharmi / yā	vedanA saMjQA saMskArAH / na vijQAnam samudaya-Darmi na niroDa-Darmi / yA
   ca rūpavedanāsaṃskāravijñānānāmasamudayadharmatā anirodhadharmatā, iyaṃ	ca rUpa-vedanA-saMskAra-vijQAnAnAm-asamudaya-DarmatA aniroDa-Darma-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpamutpādadharmi vā vyayadharmi vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam-utpAda-Darmi vA vyaya-Darmi vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānamutpādadharmi vā vyayadharmi vā / yā ca	saMjQA saMskArAH / na vijQAnam-utpAda-Darmi vA vyaya-Darmi vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmanutpādadharmatā avyayadharmatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-anutpAda-Darma-tA avyaya-Darma-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ vipariṇāmadharmi na avipariṇāmadharmi /	na hi su-vikrAnta-vikrAmin rUpam vipariNAma-Darmi na avipariNAma-Darmi /
   evaṃ vedanā saṃjñā saṃskārāḥ / na vijñānaṃ vipariṇāmadharmi na	evam vedanA saMjQA saMskArAH / na vijQAnam vipariNAma-Darmi na
   avipariṇāmadharmi / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na	avipariNAma-Darmi / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na
   vipariṇāmadharmatā na avipariṇāmadharmatā, iyaṃ prajñāpāramitā //	vipariNAma-Darma-tA na avipariNAma-Darma-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ nityaṃ vā anityaṃ vā / evaṃ vedanā saṃjñā	na hi su-vikrAnta-vikrAmin rUpam nityam vA anityam vA / evam vedanA saMjQA
   saṃskārāḥ / na vijñānaṃ nityaṃ vā anityaṃ vā / yā ca	saMskArAH / na vijQAnam nityam vA anityam vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na nityatā nāpyanityatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na nityatA na-api-anitya-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ sukhaṃ vā duḥkhaṃ vā / evaṃ vedanā saṃjñā	na hi su-vikrAnta-vikrAmin rUpam suKam vA duHKam vA / evam vedanA saMjQA
   saṃskārāḥ / na vijñānaṃ sukhaṃ vā duḥkhaṃ vā / yā ca	saMskArAH / na vijQAnam suKam vA duHKam vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ nāpi sukhatā nāpyasukhatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-api suKa-tA na-api-asuKa-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpamātmā vā anātmā vā / evaṃ vedanā saṃjñā	na hi su-vikrAnta-vikrAmin rUpam-AtmA vE anAtmA vA / evam vedanA saMjQA
   saṃskārāḥ / na vijñānamātmā vā anātmā vā / yā ca	saMskArAH / na vijQAnam-AtmA vA anAtmA vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ nāpyātmatā nāpyanātmatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-api-Atma-tA na-api-anAtma-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   (Vaidya 19)	(VEdyaH 19)
   na hi suvikrāntavikrāmin rūpaṃ rāgadharmi vā virāgadharmi vā / evaṃ vedanā	na hi su-vikrAnta-vikrAmin rUpam rAga-Darmi vA virAga-Darmi vA / evam vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ rāgadharmi vā virāgadharmi vā / yā ca	saMjQA saMskArAH / na vijQAnam rAga-Darmi vA virAga-Darmi vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na rāgadharmatā nāpi virāgadharmatā,	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na rAga-Darma-tA na-api virAga-Darma-tA,
   iyaṃ prajñāpāramitā //	iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ dveṣadharmi vā adveṣadharmi vā / evaṃ	na hi su-vikrAnta-vikrAmin rUpam dveza-Darmi vA adveza-Darmi vA / evam
   vedanā saṃjñā saṃskārāḥ / na vijñānaṃ dveṣadharmi vā adveṣadharmi vā / yā	vedanA saMjQA saMskArAH / na vijQAnam dveza-Darmi vA adveza-Darmi vA / yA
   ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na dveṣadharmatā nāpi	ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na dveza-Darma-tA na-api
   vigatadveṣadharmatā, iyaṃ prajñāpāramitā //	vigata-dveza-Darma-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ mohadharmi vā vigatamohadharmi vā / evaṃ	na hi su-vikrAnta-vikrAmin rUpam moha-Darmi vA vigata-moha-Darmi vA / evam
   vedanā saṃjñā saṃskārāḥ / na vijñānaṃ mohadharmi vā vigatamohadharmi vā /	vedanA saMjQA saMskArAH / na vijQAnam moha-Darmi vA vigata-moha-Darmi vA /
   yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na mohadharmatā nāpi	yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na moha-Darma-tA na-api
   vigatamohadharmatā, iyaṃ prajñāpāramitā //	vigata-moha-Darma-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya kaścitkartā vā kārayitā vā / evaṃ	na hi su-vikrAnta-vikrAmin rUpasya kaScid-kartA vA kArayitA vA / evam
   vedanāsaṃjñāsaṃskārāṇām / na vijñānasya kaścitkartā vā kārayitā vā / yā ca	vedanA-saMjQA-saMskArANAm / na vijQAnasya kaScid-kartA vA kArayitA vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmakartṛtā akārayitṛtā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-akartR-tA akArayitRtA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya kaścidutthāpako vā samutthāpako vā / evaṃ	na hi su-vikrAnta-vikrAmin rUpasya kaScid-utTApakaH vA samutTApakaH vA / evam
   na vedanāyā na saṃjñāyā na saṃskārāṇām / na vijñānasya kaścidutthāpako vā	na vedanAyAH na saMjQAyAH na saMskArANAm / na vijQAnasya kaScid-utTApakaH vA
   samutthāpako vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ notthāpanā va	samutTApakaH vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-utTApanAH va
   samutthāpanā, iyaṃ prajñāpāramitā //	samutTApanA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya kaścijjñātā vā jñāpako vā / evaṃ na	na hi su-vikrAnta-vikrAmin rUpasya kaScid-jQAtAH vA jQApakaH vA / evam na
   vedanāsaṃjñāsaṃskārāṇām / na vijñānasya kaścijjñātā vā jñāpako vā / yā ca	vedanA-saMjQA-saMskArANAm / na vijQAnasya kaScid-jQAtAH vA jQApakaH vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmajñātṛtā ajñāpakatā, iyaṃ prajñāpāramitā	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-ajQAtR-tA ajQApakatA, iyam prajQApAramitA
   na hi suvikrāntavikrāmin rūpasya kaścidvedako vā vedayitā vā / evaṃ na	na hi su-vikrAnta-vikrAmin rUpasya kaScid-vedakaH vA vedayitA vA / evam na
   vedanāsaṃjñāsaṃskārāṇām / na vijñānasya kaścidvedako vā vedayitā vā / yā	vedanA-saMjQA-saMskArANAm / na vijQAnasya kaScid-vedakaH vA vedayitA vA / yA
   ca rūpavedanāsaṃjñāsaṃskāravijñānānāmavettṛtā avedanatā, iyaṃ	ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-avettR-tA avedana-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya kaścijjānako vā paśyako vā / evaṃ na	na hi su-vikrAnta-vikrAmin rUpasya kaScid-jAnakaH vA paSyakaH vA / evam na
   vedanāyā na saṃjñāyā na saṃskārāṇām / na vijñānasya kaścijjānako vā	vedanAyAH na saMjQAyAH na saMskArANAm / na vijQAnasya kaScid-jAnakaH vA
   paśyako vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmajānanāṃ apaśyanā,	paSyakaH vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-ajAnanAm apaSyanA,
   iyaṃ prajñāpāramitā //	iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasyocchedatā vā śāśvatatā vā / evaṃ na	na hi su-vikrAnta-vikrAmin rUpasya-ucCedatA vA SASvata-tA vA / evam na
   vedanāyā na saṃjñāyā na saṃskārāṇām / na vijñānasyocchedatā vā śāśvatatā	vedanAyAH na saMjQAyAH na saMskArANAm / na vijQAnasya-ucCedatA vA SASvata-tA
   vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmanucchedatā aśāśvatatā, iyaṃ	vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-anu=-Ceda-tA aSASvata-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya anto vā ananto vā / evaṃ na vedanāyā na	na hi su-vikrAnta-vikrAmin rUpasya antaH vE anantaH vA / evam na vedanAyAH na
   saṃjñāyā na saṃskārāṇām / na vijñānasya anto(vā) ananto vā / yā ca	saMjQAyAH na saMskArANAm / na vijQAnasya anto(vA) anantaH vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāmantatā nāpyanantatā, iyaṃ prajñāpāramitā	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-anta-tA na-api-anantatA, iyam prajQApAramitA
   na hi suvikrāntavikrāmin rūpaṃ dṛṣṭigataṃ na dṛṣṭigataprahāṇam / evaṃ na	na hi su-vikrAnta-vikrAmin rUpam dRzwi-gatam na dRzwi-gata-prahANam / evam na
   vedanāsaṃjñāsaṃskārāḥ / na vijñānaṃ dṛṣṭigataṃ na dṛṣṭigataprahāṇam /	vedanA-saMjQA-saMskArAH / na vijQAnam dRzwi-gatam na dRzwi-gata-prahANam /
   yacca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na dṛṣṭigataṃ na	yat-ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na dRzwi-gatam na
   dṛṣṭigataprahāṇam, iyaṃ prajñāpāramitā //	dRzwi-gata-prahANam, iyam prajQApAramitA //
   (Vaidya 20)	(VEdyaH 20)
   na hi suvikrāntavikrāmin rūpaṃ tṛṣṇā na tṛṣṇāprahāṇam / evaṃ na vedanā na	na hi su-vikrAnta-vikrAmin rUpam tRzNA na tRzNA-prahANam / evam na vedanA na
   saṃjñā na saṃskārāḥ / na vijñānaṃ tṛṣṇā na tṛṣṇāprahāṇam / yā ca	saMjQA na saMskArAH / na vijQAnam tRzNA na tRzNA-prahANam / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na tṛṣṇā na tṛṣṇāprahāṇatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na tRzNA na tRzNA-prahANa-tA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpaṃ kuśalaṃ vā akuśalaṃ vā / evaṃ na vedanā	na hi su-vikrAnta-vikrAmin rUpam kuSalam vE akuSalam vA / evam na vedanA
   saṃjñā saṃskārāḥ / na vijñānaṃ kuśalaṃ vā akuśalaṃ vā / yā ca	saMjQA saMskArAH / na vijQAnam kuSalam vE akuSalam vA / yA ca
   rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na kuśalatā nākuśalatā, iyaṃ	rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na kuSala-tA na-akuSa-latA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpasya gamanaṃ vā āgamanaṃ vā prajñāyate / evaṃ	na hi su-vikrAnta-vikrAmin rUpasya gamanam vA Agamanam vA prajQAyate / evam
   na vedanāyā na saṃjñāyā na saṃskārāṇām / na vijñānasya gamanaṃ vā āgamanaṃ	na vedanAyAH na saMjQAyAH na saMskArANAm / na vijQAnasya gamanam vA Agamanam
   vā prajñāyate / yatra ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na	vA prajQAyate / yatra ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na
   gatirnāgatiḥ prajñāyate, iyaṃ prajñāpāramitā //	gatiH-na-AgatiH prajQAyate, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānānāṃ sthitirvā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm sTitiH-vA
   asthitirvā / yā ca rūpavedanāsaṃjñāsaṃskāravedanānāṃ na	asTitiH-vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vedanAnAm na
   sthitirnāpyasthitiḥ, iyaṃ prajñāpāramitā //	sTitiH-na-api-asTitiH, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānānāmāraṃ vā pāraṃ	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-Aram vA pAram
   vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ nāpyāratā na pāratā, iyaṃ	vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-api-AratA na pAratA, iyam
   prajñāpāramitā //	prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni śīlaṃ vā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni SIlam vA
   dauḥśīlyaṃ vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmaśīlatā	dOHSIlyam vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-aSIla-tA
   adauḥśīlyatā, iyaṃ prajñāpāramitā //	adOHSIlyatA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni anunayo vā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni anunayaH vA
   pratigho vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmananunayatā	pratiGaH vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-ananunayatA
   apratighatā, iyaṃ prajñāpāramitā //	apratiGatA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni dadati vā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni dadati vA
   pratigṛhṇāti vā / yā ca rūpavedanāsaṃskāravijñānānāmadānatā apratigrahatā,	pratigRhNAti vA / yA ca rUpa-vedanA-saMskAra-vijQAna-anAmadAnatA apratigraha-tA,
   iyaṃ prajñāpāramitā //	iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni kṣāntirvā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni kzAntiH-vA
   akṣāntirvā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ nāpi	akzAntiH-vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-api
   kṣāntirnāpyakṣāntiḥ, iyaṃ prajñāpāramitā //	kzAntiH-na-api-akzAntiH, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni vīryaṃ vā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni vIryam vA
   kausīdyaṃ vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāmavīryatā	kOsIdyam vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm-avIrya-tA
   akausīdyatā, iyaṃ prajñāpāramitā //	akOsIdyatA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānānāṃ samādhirna	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm samADiH-na
   vikṣiptacittatā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ na samādhirna	vikzipta-citta-tA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na samADiH-na
   vikṣiptacittatā, iyaṃ prajñāpāramitā //	vikzipta-citta-tA, iyam prajQApAramitA //
   na hi suvikrāntavikrāmin rūpavedanāsaṃjñāsaṃskāravijñānāni prajñā vā	na hi su-vikrAnta-vikrAmin rUpa-vedanA-saMjQA-saMskAra-vijQAnAni prajQA vA
   dauṣprajñyaṃ vā / yā ca rūpavedanāsaṃjñāsaṃskāravijñānānāṃ nāpi prajñatā	dOzprajQyam vA / yA ca rUpa-vedanA-saMjQA-saMskAra-vijQAnAnAm na-api prajQa-tA
   nāpi dauṣprajñatā, iyaṃ prajñāpāramitā //	na-api dOzprajQa-tA, iyam prajQApAramitA //
